institute code,institute name,branch code,course name,status,university,category,rank,percentile,gender,quota,category(1),branch,year,cap round
'3173,"Deccan Education Society's Navinchandra Mehta Institute of Technology & Development, Dadar, Mumbai",'0317324110,Master in Computer Application,Un-Aided,Deccan Education Society's Navinchandra Mehta Institute of Technology & Development,GSTO,10889,65.8578922,G,O,ST,MCA,2025,3
'3173,"Deccan Education Society's Navinchandra Mehta Institute of Technology & Development, Dadar, Mumbai",'0317324110,Master in Computer Application,Un-Aided,Deccan Education Society's Navinchandra Mehta Institute of Technology & Development,GNTAO,8778,73.5368477,G,O,NTA,MCA,2025,3
'3173,"Deccan Education Society's Navinchandra Mehta Institute of Technology & Development, Dadar, Mumbai",'0317324110,Master in Computer Application,Un-Aided,Deccan Education Society's Navinchandra Mehta Institute of Technology & Development,GNTDO,8022,74.782248,G,O,NTD,MCA,2025,3
'3173,"Deccan Education Society's Navinchandra Mehta Institute of Technology & Development, Dadar, Mumbai",'0317324110,Master in Computer Application,Un-Aided,Deccan Education Society's Navinchandra Mehta Institute of Technology & Development,EWS,10196,67.3579428,E,S,EWS,MCA,2025,3
'3176,"Thakur College of Engineering and Technology, Kandivali, Mumbai",'0317624210,Master of Computer Applications,Un-Aided-Autonomous-Linguistic Minority - Hindi,Thakur College of Engineering and Technology,GOPENH,675,97.6265047,G,H,OPEN,MCA,2025,3
'3176,"Thakur College of Engineering and Technology, Kandivali, Mumbai",'0317624210,Master of Computer Applications,Un-Aided-Autonomous-Linguistic Minority - Hindi,Thakur College of Engineering and Technology,GOPENO,4182,87.2080299,G,O,OPEN,MCA,2025,3
'3176,"Thakur College of Engineering and Technology, Kandivali, Mumbai",'0317624210,Master of Computer Applications,Un-Aided-Autonomous-Linguistic Minority - Hindi,Thakur College of Engineering and Technology,MI,6826,79.9969812,M,I,MI,MCA,2025,3
'3185,"Vivekanand Education Society's Institute of Technology, Chembur, Mumbai",'0318524210,Master of Computer Applications,Un-Aided-Autonomous-Linguistic Minority - Sindhi,Vivekanand Education Society's Institute of Technology,GOPENH,321,98.6717482,G,H,OPEN,MCA,2025,3
'3185,"Vivekanand Education Society's Institute of Technology, Chembur, Mumbai",'0318524210,Master of Computer Applications,Un-Aided-Autonomous-Linguistic Minority - Sindhi,Vivekanand Education Society's Institute of Technology,GOPENO,308,98.7632442,G,O,OPEN,MCA,2025,3
'3185,"Vivekanand Education Society's Institute of Technology, Chembur, Mumbai",'0318524210,Master of Computer Applications,Un-Aided-Autonomous-Linguistic Minority - Sindhi,Vivekanand Education Society's Institute of Technology,TFWS,217,99.113241,T,S,TFWS,MCA,2025,3
'3185,"Vivekanand Education Society's Institute of Technology, Chembur, Mumbai",'0318524210,Master of Computer Applications,Un-Aided-Autonomous-Linguistic Minority - Sindhi,Vivekanand Education Society's Institute of Technology,MI,12294,61.2807064,M,I,MI,MCA,2025,3
'3185,"Vivekanand Education Society's Institute of Technology, Chembur, Mumbai",'0318524210,Master of Computer Applications,Un-Aided-Autonomous-Linguistic Minority - Sindhi,Vivekanand Education Society's Institute of Technology,MI-MH,365,98.5181554,M,H,MI,MCA,2025,3
'3200,"Hope Foundation and research center's Finolex Academy of Management and Technology, Ratnagiri",'0320024110,Master in Computer Application,Un-Aided,Hope Foundation and research center's Finolex Academy of Management and Technology,GOPENH,6412,80.5399495,G,H,OPEN,MCA,2025,3
'3200,"Hope Foundation and research center's Finolex Academy of Management and Technology, Ratnagiri",'0320024110,Master in Computer Application,Un-Aided,Hope Foundation and research center's Finolex Academy of Management and Technology,GNTBH,15486,49.3533426,G,H,NTB,MCA,2025,3
'3200,"Hope Foundation and research center's Finolex Academy of Management and Technology, Ratnagiri",'0320024110,Master in Computer Application,Un-Aided,Hope Foundation and research center's Finolex Academy of Management and Technology,PWDOPENH,11219,65.8578922,P,H,PWD,MCA,2025,3
'3200,"Hope Foundation and research center's Finolex Academy of Management and Technology, Ratnagiri",'0320024110,Master in Computer Application,Un-Aided,Hope Foundation and research center's Finolex Academy of Management and Technology,GOPENO,19223,34.5198145,G,O,OPEN,MCA,2025,3
'3200,"Hope Foundation and research center's Finolex Academy of Management and Technology, Ratnagiri",'0320024110,Master in Computer Application,Un-Aided,Hope Foundation and research center's Finolex Academy of Management and Technology,EWS,8283,74.782248,E,S,EWS,MCA,2025,3
'3215,"Bhartiya Vidya Bhavan's Sardar Patel Institute of Technology , Andheri, Mumbai",'0321524110,Master in Computer Application,Un-Aided-Autonomous,Bhartiya Vidya Bhavan's Sardar Patel Institute of Technology,GOPENH,85,99.5814637,G,H,OPEN,MCA,2025,3
'3215,"Bhartiya Vidya Bhavan's Sardar Patel Institute of Technology , Andheri, Mumbai",'0321524110,Master in Computer Application,Un-Aided-Autonomous,Bhartiya Vidya Bhavan's Sardar Patel Institute of Technology,GOBCO,197,99.113241,G,O,OBC,MCA,2025,3
'3216,"Gharda Foundation's Gharda Institute of Technology,Khed, Ratnagiri",'0321624210,Master of Computer Applications,Un-Aided,Gharda Foundation's Gharda Institute of Technology,GOPENH,16235,46.3793819,G,H,OPEN,MCA,2025,3
'3216,"Gharda Foundation's Gharda Institute of Technology,Khed, Ratnagiri",'0321624210,Master of Computer Applications,Un-Aided,Gharda Foundation's Gharda Institute of Technology,GOPENO,23980,9.7430286,G,O,OPEN,MCA,2025,3
'3216,"Gharda Foundation's Gharda Institute of Technology,Khed, Ratnagiri",'0321624210,Master of Computer Applications,Un-Aided,Gharda Foundation's Gharda Institute of Technology,TFWS,10101,69.7143504,T,S,TFWS,MCA,2025,3
'3218,"Aldel Education Trust's St. John College of Engineering & Management, Vevoor, Palghar",'0321824110,Master in Computer Application,Un-Aided-Autonomous-Religious Minority - Christian,Aldel Education Trust's St. John College of Engineering & Management,GOPENH,12470,61.2807064,G,H,OPEN,MCA,2025,3
'3218,"Aldel Education Trust's St. John College of Engineering & Management, Vevoor, Palghar",'0321824110,Master in Computer Application,Un-Aided-Autonomous-Religious Minority - Christian,Aldel Education Trust's St. John College of Engineering & Management,GOPENO,19655,31.6629561,G,O,OPEN,MCA,2025,3
'3218,"Aldel Education Trust's St. John College of Engineering & Management, Vevoor, Palghar",'0321824110,Master in Computer Application,Un-Aided-Autonomous-Religious Minority - Christian,Aldel Education Trust's St. John College of Engineering & Management,GOPENO,21420,23.1010151,G,O,OPEN,MCA,2025,3
'3221,"Vishnu Waman Thakur Charitable Trust's VIVA Institute of Technology, Virar",'0322124110,Master in Computer Application,Un-Aided,Vishnu Waman Thakur Charitable Trust's VIVA Institute of Technology,GOPENH,10677,67.3579428,G,H,OPEN,MCA,2025,3
'3221,"Vishnu Waman Thakur Charitable Trust's VIVA Institute of Technology, Virar",'0322124110,Master in Computer Application,Un-Aided,Vishnu Waman Thakur Charitable Trust's VIVA Institute of Technology,GSCH,15961,46.3793819,G,H,SC,MCA,2025,3
'3221,"Vishnu Waman Thakur Charitable Trust's VIVA Institute of Technology, Virar",'0322124110,Master in Computer Application,Un-Aided,Vishnu Waman Thakur Charitable Trust's VIVA Institute of Technology,GSTH,11503,63.1574978,G,H,ST,MCA,2025,3
'3221,"Vishnu Waman Thakur Charitable Trust's VIVA Institute of Technology, Virar",'0322124110,Master in Computer Application,Un-Aided,Vishnu Waman Thakur Charitable Trust's VIVA Institute of Technology,GNTAH,12539,61.2807064,G,H,NTA,MCA,2025,3
'3221,"Vishnu Waman Thakur Charitable Trust's VIVA Institute of Technology, Virar",'0322124110,Master in Computer Application,Un-Aided,Vishnu Waman Thakur Charitable Trust's VIVA Institute of Technology,GNTDH,12928,58.7911466,G,H,NTD,MCA,2025,3
'3221,"Vishnu Waman Thakur Charitable Trust's VIVA Institute of Technology, Virar",'0322124110,Master in Computer Application,Un-Aided,Vishnu Waman Thakur Charitable Trust's VIVA Institute of Technology,GOBCH,15195,51.4093808,G,H,OBC,MCA,2025,3
'3221,"Vishnu Waman Thakur Charitable Trust's VIVA Institute of Technology, Virar",'0322124110,Master in Computer Application,Un-Aided,Vishnu Waman Thakur Charitable Trust's VIVA Institute of Technology,GSEBCH,14800,51.4093808,G,H,SEBC,MCA,2025,3
'3221,"Vishnu Waman Thakur Charitable Trust's VIVA Institute of Technology, Virar",'0322124110,Master in Computer Application,Un-Aided,Vishnu Waman Thakur Charitable Trust's VIVA Institute of Technology,PWDOPENH,11449,63.1574978,P,H,PWD,MCA,2025,3
'3221,"Vishnu Waman Thakur Charitable Trust's VIVA Institute of Technology, Virar",'0322124110,Master in Computer Application,Un-Aided,Vishnu Waman Thakur Charitable Trust's VIVA Institute of Technology,GOPENO,21002,25.4779232,G,O,OPEN,MCA,2025,3
'3221,"Vishnu Waman Thakur Charitable Trust's VIVA Institute of Technology, Virar",'0322124110,Master in Computer Application,Un-Aided,Vishnu Waman Thakur Charitable Trust's VIVA Institute of Technology,GOPENO,16274,46.3793819,G,O,OPEN,MCA,2025,3
'3221,"Vishnu Waman Thakur Charitable Trust's VIVA Institute of Technology, Virar",'0322124110,Master in Computer Application,Un-Aided,Vishnu Waman Thakur Charitable Trust's VIVA Institute of Technology,GSTO,16547,44.5345198,G,O,ST,MCA,2025,3
'3221,"Vishnu Waman Thakur Charitable Trust's VIVA Institute of Technology, Virar",'0322124110,Master in Computer Application,Un-Aided,Vishnu Waman Thakur Charitable Trust's VIVA Institute of Technology,GNTAO,17086,41.4550394,G,O,NTA,MCA,2025,3
'3221,"Vishnu Waman Thakur Charitable Trust's VIVA Institute of Technology, Virar",'0322124110,Master in Computer Application,Un-Aided,Vishnu Waman Thakur Charitable Trust's VIVA Institute of Technology,GOBCO,17216,41.4550394,G,O,OBC,MCA,2025,3
'3221,"Vishnu Waman Thakur Charitable Trust's VIVA Institute of Technology, Virar",'0322124110,Master in Computer Application,Un-Aided,Vishnu Waman Thakur Charitable Trust's VIVA Institute of Technology,TFWS,19455,31.6629561,T,S,TFWS,MCA,2025,3
'3223,"Mahatma Education Society's Pillai HOC College of Engineering & Technology, Tal. Khalapur. Dist. Raigad",'0322324210,Master of Computer Applications,Un-Aided-Autonomous-Linguistic Minority - Malyalam,Mahatma Education Society's Pillai HOC College of Engineering & Technology,GOPENH,9342,71.1549338,G,H,OPEN,MCA,2025,3
'3223,"Mahatma Education Society's Pillai HOC College of Engineering & Technology, Tal. Khalapur. Dist. Raigad",'0322324210,Master of Computer Applications,Un-Aided-Autonomous-Linguistic Minority - Malyalam,Mahatma Education Society's Pillai HOC College of Engineering & Technology,GOPENO,19243,34.5198145,G,O,OPEN,MCA,2025,3
'3223,"Mahatma Education Society's Pillai HOC College of Engineering & Technology, Tal. Khalapur. Dist. Raigad",'0322324210,Master of Computer Applications,Un-Aided-Autonomous-Linguistic Minority - Malyalam,Mahatma Education Society's Pillai HOC College of Engineering & Technology,MI-MH,20054,29.9046039,M,H,MI,MCA,2025,3
'3438,"Aditya Institute of Management Studies & Research, Borivali",'0343824110,Master in Computer Application,Un-Aided-Linguistic Minority - Hindi,Aditya Institute of Management Studies & Research,GOPENH,3821,89.1331398,G,H,OPEN,MCA,2025,3
'3438,"Aditya Institute of Management Studies & Research, Borivali",'0343824110,Master in Computer Application,Un-Aided-Linguistic Minority - Hindi,Aditya Institute of Management Studies & Research,GOPENO,5487,82.9644433,G,O,OPEN,MCA,2025,3
'3438,"Aditya Institute of Management Studies & Research, Borivali",'0343824110,Master in Computer Application,Un-Aided-Linguistic Minority - Hindi,Aditya Institute of Management Studies & Research,TFWS,3098,90.7733494,T,S,TFWS,MCA,2025,3
'3438,"Aditya Institute of Management Studies & Research, Borivali",'0343824110,Master in Computer Application,Un-Aided-Linguistic Minority - Hindi,Aditya Institute of Management Studies & Research,MI,21630,23.1010151,M,I,MI,MCA,2025,3
'3438,"Aditya Institute of Management Studies & Research, Borivali",'0343824110,Master in Computer Application,Un-Aided-Linguistic Minority - Hindi,Aditya Institute of Management Studies & Research,MI-MH,6866,79.9969812,M,H,MI,MCA,2025,3
'3539,"St. Wilfred's College of Computer Sciences, Mira Road(E)",'0353924110,Master in Computer Application,Un-Aided,St. Wilfred's College of Computer Sciences,GOPENH,11946,63.1574978,G,H,OPEN,MCA,2025,3
'3539,"St. Wilfred's College of Computer Sciences, Mira Road(E)",'0353924110,Master in Computer Application,Un-Aided,St. Wilfred's College of Computer Sciences,GSCH,19691,31.6629561,G,H,SC,MCA,2025,3
'3539,"St. Wilfred's College of Computer Sciences, Mira Road(E)",'0353924110,Master in Computer Application,Un-Aided,St. Wilfred's College of Computer Sciences,GOBCH,21124,25.4779232,G,H,OBC,MCA,2025,3
'3539,"St. Wilfred's College of Computer Sciences, Mira Road(E)",'0353924110,Master in Computer Application,Un-Aided,St. Wilfred's College of Computer Sciences,PWDOPENH,2536,92.1797821,P,H,PWD,MCA,2025,3
'3539,"St. Wilfred's College of Computer Sciences, Mira Road(E)",'0353924110,Master in Computer Application,Un-Aided,St. Wilfred's College of Computer Sciences,GSCH,13800,56.5488095,G,H,SC,MCA,2025,3
'3539,"St. Wilfred's College of Computer Sciences, Mira Road(E)",'0353924110,Master in Computer Application,Un-Aided,St. Wilfred's College of Computer Sciences,GSTH,14488,53.942159,G,H,ST,MCA,2025,3
'3539,"St. Wilfred's College of Computer Sciences, Mira Road(E)",'0353924110,Master in Computer Application,Un-Aided,St. Wilfred's College of Computer Sciences,GNTAH,15613,49.3533426,G,H,NTA,MCA,2025,3
'3539,"St. Wilfred's College of Computer Sciences, Mira Road(E)",'0353924110,Master in Computer Application,Un-Aided,St. Wilfred's College of Computer Sciences,GNTCH,15854,49.3533426,G,H,NTC,MCA,2025,3
'3539,"St. Wilfred's College of Computer Sciences, Mira Road(E)",'0353924110,Master in Computer Application,Un-Aided,St. Wilfred's College of Computer Sciences,GNTDH,18768,36.496736,G,H,NTD,MCA,2025,3
'3539,"St. Wilfred's College of Computer Sciences, Mira Road(E)",'0353924110,Master in Computer Application,Un-Aided,St. Wilfred's College of Computer Sciences,GOBCH,23095,15.5994113,G,H,OBC,MCA,2025,3
'3539,"St. Wilfred's College of Computer Sciences, Mira Road(E)",'0353924110,Master in Computer Application,Un-Aided,St. Wilfred's College of Computer Sciences,GSEBCH,25292,2.0301121,G,H,SEBC,MCA,2025,3
'3539,"St. Wilfred's College of Computer Sciences, Mira Road(E)",'0353924110,Master in Computer Application,Un-Aided,St. Wilfred's College of Computer Sciences,PWDOPENH,12967,58.7911466,P,H,PWD,MCA,2025,3
'3539,"St. Wilfred's College of Computer Sciences, Mira Road(E)",'0353924110,Master in Computer Application,Un-Aided,St. Wilfred's College of Computer Sciences,GOPENO,21581,23.1010151,G,O,OPEN,MCA,2025,3
'3539,"St. Wilfred's College of Computer Sciences, Mira Road(E)",'0353924110,Master in Computer Application,Un-Aided,St. Wilfred's College of Computer Sciences,GOPENO,22062,21.0059952,G,O,OPEN,MCA,2025,3
'3651,KANDIVLI EDUCATION SOCIETY'S B K SHROFF COLLEGE OF ARTS AND M H SHROFF COLLEGE OF COMMERCE,'0365124110,Master in Computer Application,Un-Aided-Autonomous-Linguistic Minority - Gujarathi,KANDIVLI EDUCATION SOCIETY'S B K SHROFF COLLEGE OF ARTS AND M H SHROFF COLLEGE OF COMMERCE,GOPENH,1964,93.5511867,G,H,OPEN,MCA,2025,3
'3651,KANDIVLI EDUCATION SOCIETY'S B K SHROFF COLLEGE OF ARTS AND M H SHROFF COLLEGE OF COMMERCE,'0365124110,Master in Computer Application,Un-Aided-Autonomous-Linguistic Minority - Gujarathi,KANDIVLI EDUCATION SOCIETY'S B K SHROFF COLLEGE OF ARTS AND M H SHROFF COLLEGE OF COMMERCE,GOPENO,9846,69.7143504,G,O,OPEN,MCA,2025,3
'3651,KANDIVLI EDUCATION SOCIETY'S B K SHROFF COLLEGE OF ARTS AND M H SHROFF COLLEGE OF COMMERCE,'0365124110,Master in Computer Application,Un-Aided-Autonomous-Linguistic Minority - Gujarathi,KANDIVLI EDUCATION SOCIETY'S B K SHROFF COLLEGE OF ARTS AND M H SHROFF COLLEGE OF COMMERCE,MI,683A,97.6265047,M,I,MI,MCA,2025,3
'3651,KANDIVLI EDUCATION SOCIETY'S B K SHROFF COLLEGE OF ARTS AND M H SHROFF COLLEGE OF COMMERCE,'0365124110,Master in Computer Application,Un-Aided-Autonomous-Linguistic Minority - Gujarathi,KANDIVLI EDUCATION SOCIETY'S B K SHROFF COLLEGE OF ARTS AND M H SHROFF COLLEGE OF COMMERCE,MI-MH,6639,79.9969812,M,H,MI,MCA,2025,3
'4003,"Inter Institutional Computer Center and Dept. of Computer Science & Electronics, RTM Nagpur University",'0400324110,Master in Computer Application,University Department,Inter Institutional Computer Center and Dept. of Computer Science & Electronics,GSCH,1495,94.6454851,G,H,SC,MCA,2025,3
'4003,"Inter Institutional Computer Center and Dept. of Computer Science & Electronics, RTM Nagpur University",'0400324110,Master in Computer Application,University Department,Inter Institutional Computer Center and Dept. of Computer Science & Electronics,GOBCH,4909,85.2118788,G,H,OBC,MCA,2025,3
'4003,"Inter Institutional Computer Center and Dept. of Computer Science & Electronics, RTM Nagpur University",'0400324110,Master in Computer Application,University Department,Inter Institutional Computer Center and Dept. of Computer Science & Electronics,GSEBCH,15232,49.3533426,G,H,SEBC,MCA,2025,3
'4003,"Inter Institutional Computer Center and Dept. of Computer Science & Electronics, RTM Nagpur University",'0400324110,Master in Computer Application,University Department,Inter Institutional Computer Center and Dept. of Computer Science & Electronics,GOPENO,2434,92.1797821,G,O,OPEN,MCA,2025,3
'4003,"Inter Institutional Computer Center and Dept. of Computer Science & Electronics, RTM Nagpur University",'0400324110,Master in Computer Application,University Department,Inter Institutional Computer Center and Dept. of Computer Science & Electronics,GSCO,4174,87.2080299,G,O,SC,MCA,2025,3
'4003,"Inter Institutional Computer Center and Dept. of Computer Science & Electronics, RTM Nagpur University",'0400324110,Master in Computer Application,University Department,Inter Institutional Computer Center and Dept. of Computer Science & Electronics,EWS,12236,61.2807064,E,S,EWS,MCA,2025,3
'4124,"Amar Seva Mandal's Kamla Nehru Mahavidyalaya, Nagpur",'0412424110,Master in Computer Application,Un-Aided,Amar Seva Mandal's Kamla Nehru Mahavidyalaya,GOPENH,15425,49.3533426,G,H,OPEN,MCA,2025,3
'4124,"Amar Seva Mandal's Kamla Nehru Mahavidyalaya, Nagpur",'0412424110,Master in Computer Application,Un-Aided,Amar Seva Mandal's Kamla Nehru Mahavidyalaya,GSCH,18775,36.496736,G,H,SC,MCA,2025,3
'4124,"Amar Seva Mandal's Kamla Nehru Mahavidyalaya, Nagpur",'0412424110,Master in Computer Application,Un-Aided,Amar Seva Mandal's Kamla Nehru Mahavidyalaya,GOBCH,18075,39.3989669,G,H,OBC,MCA,2025,3
'4124,"Amar Seva Mandal's Kamla Nehru Mahavidyalaya, Nagpur",'0412424110,Master in Computer Application,Un-Aided,Amar Seva Mandal's Kamla Nehru Mahavidyalaya,GSTH,19125,34.5198145,G,H,ST,MCA,2025,3
'4124,"Amar Seva Mandal's Kamla Nehru Mahavidyalaya, Nagpur",'0412424110,Master in Computer Application,Un-Aided,Amar Seva Mandal's Kamla Nehru Mahavidyalaya,GNTCH,16976,44.5345198,G,H,NTC,MCA,2025,3
'4124,"Amar Seva Mandal's Kamla Nehru Mahavidyalaya, Nagpur",'0412424110,Master in Computer Application,Un-Aided,Amar Seva Mandal's Kamla Nehru Mahavidyalaya,GSEBCH,19599,31.6629561,G,H,SEBC,MCA,2025,3
'4124,"Amar Seva Mandal's Kamla Nehru Mahavidyalaya, Nagpur",'0412424110,Master in Computer Application,Un-Aided,Amar Seva Mandal's Kamla Nehru Mahavidyalaya,GOPENO,21149,25.4779232,G,O,OPEN,MCA,2025,3
'4124,"Amar Seva Mandal's Kamla Nehru Mahavidyalaya, Nagpur",'0412424110,Master in Computer Application,Un-Aided,Amar Seva Mandal's Kamla Nehru Mahavidyalaya,GOBCO,23646,12.4750009,G,O,OBC,MCA,2025,3
'4124,"Amar Seva Mandal's Kamla Nehru Mahavidyalaya, Nagpur",'0412424110,Master in Computer Application,Un-Aided,Amar Seva Mandal's Kamla Nehru Mahavidyalaya,GSTO,23823,10.5199653,G,O,ST,MCA,2025,3
'4124,"Amar Seva Mandal's Kamla Nehru Mahavidyalaya, Nagpur",'0412424110,Master in Computer Application,Un-Aided,Amar Seva Mandal's Kamla Nehru Mahavidyalaya,GNTCO,24146,7.9446476,G,O,NTC,MCA,2025,3
'4124,"Amar Seva Mandal's Kamla Nehru Mahavidyalaya, Nagpur",'0412424110,Master in Computer Application,Un-Aided,Amar Seva Mandal's Kamla Nehru Mahavidyalaya,GSEBCO,24443,7.4072677,G,O,SEBC,MCA,2025,3
'4124,"Amar Seva Mandal's Kamla Nehru Mahavidyalaya, Nagpur",'0412424110,Master in Computer Application,Un-Aided,Amar Seva Mandal's Kamla Nehru Mahavidyalaya,GSCO,20130,29.9046039,G,O,SC,MCA,2025,3
'4128,"Ranibai Agnihotri Institute of Computer Information Technology, Wardha",'0412824110,Master in Computer Application,Un-Aided,Ranibai Agnihotri Institute of Computer Information Technology,GSEBCH,22970,15.5994113,G,H,SEBC,MCA,2025,3
'4128,"Ranibai Agnihotri Institute of Computer Information Technology, Wardha",'0412824110,Master in Computer Application,Un-Aided,Ranibai Agnihotri Institute of Computer Information Technology,GSTO,20151,29.9046039,G,O,ST,MCA,2025,3
'4128,"Ranibai Agnihotri Institute of Computer Information Technology, Wardha",'0412824110,Master in Computer Application,Un-Aided,Ranibai Agnihotri Institute of Computer Information Technology,GNTBO,22580,16.9789978,G,O,NTB,MCA,2025,3
'4128,"Ranibai Agnihotri Institute of Computer Information Technology, Wardha",'0412824110,Master in Computer Application,Un-Aided,Ranibai Agnihotri Institute of Computer Information Technology,GSEBCO,24603,5.9311489,G,O,SEBC,MCA,2025,3
'4128,"Ranibai Agnihotri Institute of Computer Information Technology, Wardha",'0412824110,Master in Computer Application,Un-Aided,Ranibai Agnihotri Institute of Computer Information Technology,GOBCO,19360,31.6629561,G,O,OBC,MCA,2025,3
'4133,"Sanmarg Shikshan Sanstha's Smt. Radhikatai Pandav College of Engineering, Nagpur",'0413324110,Master in Computer Application,Un-Aided,Sanmarg Shikshan Sanstha's Smt. Radhikatai Pandav College of Engineering,GOPENH,16232,46.3793819,G,H,OPEN,MCA,2025,3
'4133,"Sanmarg Shikshan Sanstha's Smt. Radhikatai Pandav College of Engineering, Nagpur",'0413324110,Master in Computer Application,Un-Aided,Sanmarg Shikshan Sanstha's Smt. Radhikatai Pandav College of Engineering,GNTBH,22243,19.1539942,G,H,NTB,MCA,2025,3
'4133,"Sanmarg Shikshan Sanstha's Smt. Radhikatai Pandav College of Engineering, Nagpur",'0413324110,Master in Computer Application,Un-Aided,Sanmarg Shikshan Sanstha's Smt. Radhikatai Pandav College of Engineering,GOBCH,18428,36.496736,G,H,OBC,MCA,2025,3
'4133,"Sanmarg Shikshan Sanstha's Smt. Radhikatai Pandav College of Engineering, Nagpur",'0413324110,Master in Computer Application,Un-Aided,Sanmarg Shikshan Sanstha's Smt. Radhikatai Pandav College of Engineering,GSTH,16556,44.5345198,G,H,ST,MCA,2025,3
'4133,"Sanmarg Shikshan Sanstha's Smt. Radhikatai Pandav College of Engineering, Nagpur",'0413324110,Master in Computer Application,Un-Aided,Sanmarg Shikshan Sanstha's Smt. Radhikatai Pandav College of Engineering,GOPENO,14870,51.4093808,G,O,OPEN,MCA,2025,3
'4133,"Sanmarg Shikshan Sanstha's Smt. Radhikatai Pandav College of Engineering, Nagpur",'0413324110,Master in Computer Application,Un-Aided,Sanmarg Shikshan Sanstha's Smt. Radhikatai Pandav College of Engineering,GSCO,22581,16.9789978,G,O,SC,MCA,2025,3
'4133,"Sanmarg Shikshan Sanstha's Smt. Radhikatai Pandav College of Engineering, Nagpur",'0413324110,Master in Computer Application,Un-Aided,Sanmarg Shikshan Sanstha's Smt. Radhikatai Pandav College of Engineering,GNTAO,19690,31.6629561,G,O,NTA,MCA,2025,3
'4137,"Sir Shantilal Badjate Charitable Trust's S. B. Jain Institute of technology, Management & Research, Nagpur",'0413724210,Master of Computer Applications,Un-Aided-Autonomous-Linguistic Minority - Hindi,Sir Shantilal Badjate Charitable Trust's S. B. Jain Institute of technology,GOPENH,15221,51.4093808,G,H,OPEN,MCA,2025,3
'4137,"Sir Shantilal Badjate Charitable Trust's S. B. Jain Institute of technology, Management & Research, Nagpur",'0413724210,Master of Computer Applications,Un-Aided-Autonomous-Linguistic Minority - Hindi,Sir Shantilal Badjate Charitable Trust's S. B. Jain Institute of technology,GOPENO,19968,29.9046039,G,O,OPEN,MCA,2025,3
'4137,"Sir Shantilal Badjate Charitable Trust's S. B. Jain Institute of technology, Management & Research, Nagpur",'0413724210,Master of Computer Applications,Un-Aided-Autonomous-Linguistic Minority - Hindi,Sir Shantilal Badjate Charitable Trust's S. B. Jain Institute of technology,MI-MH,15770,49.3533426,M,H,MI,MCA,2025,3
'4138,"Jaidev Education Society, J D College of Engineering and Management, Nagpur",'0413824110,Master in Computer Application,Un-Aided-Autonomous-Linguistic Minority - Hindi,Jaidev Education Society,GOPENH,16910,44.5345198,G,H,OPEN,MCA,2025,3
'4138,"Jaidev Education Society, J D College of Engineering and Management, Nagpur",'0413824110,Master in Computer Application,Un-Aided-Autonomous-Linguistic Minority - Hindi,Jaidev Education Society,GOPENO,22871,15.5994113,G,O,OPEN,MCA,2025,3
'4138,"Jaidev Education Society, J D College of Engineering and Management, Nagpur",'0413824110,Master in Computer Application,Un-Aided-Autonomous-Linguistic Minority - Hindi,Jaidev Education Society,TFWS,24004,9.7430286,T,S,TFWS,MCA,2025,3
'4138,"Jaidev Education Society, J D College of Engineering and Management, Nagpur",'0413824110,Master in Computer Application,Un-Aided-Autonomous-Linguistic Minority - Hindi,Jaidev Education Society,MI-MH,22951,15.5994113,M,H,MI,MCA,2025,3
'4142,"G H Raisoni College of Engineering & Management, Nagpur",'0414224110,Master in Computer Application,Un-Aided-Autonomous-Linguistic Minority - Hindi,G H Raisoni College of Engineering & Management,GOPENH,3988,87.3496474,G,H,OPEN,MCA,2025,3
'4142,"G H Raisoni College of Engineering & Management, Nagpur",'0414224110,Master in Computer Application,Un-Aided-Autonomous-Linguistic Minority - Hindi,G H Raisoni College of Engineering & Management,GOPENO,8521,73.5368477,G,O,OPEN,MCA,2025,3
'4142,"G H Raisoni College of Engineering & Management, Nagpur",'0414224110,Master in Computer Application,Un-Aided-Autonomous-Linguistic Minority - Hindi,G H Raisoni College of Engineering & Management,TFWS,2840,90.9663786,T,S,TFWS,MCA,2025,3
'4142,"G H Raisoni College of Engineering & Management, Nagpur",'0414224110,Master in Computer Application,Un-Aided-Autonomous-Linguistic Minority - Hindi,G H Raisoni College of Engineering & Management,MI-MH,13206,58.7911466,M,H,MI,MCA,2025,3
'4145,"Wainganga College of Engineering and Management, Dongargaon, Nagpur",'0414524110,Master in Computer Application,Un-Aided-Autonomous,Wainganga College of Engineering and Management,GOPENH,17054,41.4550394,G,H,OPEN,MCA,2025,3
'4145,"Wainganga College of Engineering and Management, Dongargaon, Nagpur",'0414524110,Master in Computer Application,Un-Aided-Autonomous,Wainganga College of Engineering and Management,GSCH,20353,27.2744425,G,H,SC,MCA,2025,3
'4145,"Wainganga College of Engineering and Management, Dongargaon, Nagpur",'0414524110,Master in Computer Application,Un-Aided-Autonomous,Wainganga College of Engineering and Management,GOBCH,20645,27.2744425,G,H,OBC,MCA,2025,3
'4145,"Wainganga College of Engineering and Management, Dongargaon, Nagpur",'0414524110,Master in Computer Application,Un-Aided-Autonomous,Wainganga College of Engineering and Management,GSTH,22388,19.1539942,G,H,ST,MCA,2025,3
'4145,"Wainganga College of Engineering and Management, Dongargaon, Nagpur",'0414524110,Master in Computer Application,Un-Aided-Autonomous,Wainganga College of Engineering and Management,GNTCH,22379,19.1539942,G,H,NTC,MCA,2025,3
