UDISE,College Name,College Type,Stream,Status,Medium,Reservation,Caste,Marks,Percentage,Cap Round No,City Name
27230500431,"BHAVAN'S COLLEGE OF ARTS, COM & SCI.",Co-Ed,Science,Aided,English,Women (30%),NTC,356.0,71.2,CAP-1,Mumbai
27230500431,"BHAVAN'S COLLEGE OF ARTS, COM & SCI.",Co-Ed,Science,Aided,English,Remaining seats (Pure),NTC,310.0,62.0,CAP-1,Mumbai
27230500436,S. S. & L. S. PATKAR COLLEGE,Co-Ed,Arts,Aided,English,Women (30%),NTC,339.0,67.80000000000001,CAP-1,Mumbai
27230500436,S. S. & L. S. PATKAR COLLEGE,Co-Ed,Arts,Aided,English,Remaining seats (Pure),NTC,213.0,42.6,CAP-1,Mumbai
27230500436,S. S. & L. S. PATKAR COLLEGE,Co-Ed,Commerce,Self Financed,English,Women (30%),NTC,244.0,48.8,CAP-1,Mumbai
27230500436,S. S. & L. S. PATKAR COLLEGE,Co-Ed,Commerce,Self Financed,English,Remaining seats (Pure),NTC,279.0,55.800000000000004,CAP-1,Mumbai
27230500436,S. S. & L. S. PATKAR COLLEGE,Co-Ed,Commerce,Aided,English,Women (30%),NTC,420.0,84.0,CAP-1,Mumbai
27230500436,S. S. & L. S. PATKAR COLLEGE,Co-Ed,Commerce,Aided,English,Remaining seats (Pure),NTC,368.0,73.6,CAP-1,Mumbai
27230500436,S. S. & L. S. PATKAR COLLEGE,Co-Ed,Science,Self Financed,English,Remaining seats (Pure),NTC,277.0,55.400000000000006,CAP-1,Mumbai
27230500436,S. S. & L. S. PATKAR COLLEGE,Co-Ed,Science,Aided,English,Women (30%),NTC,379.0,75.8,CAP-1,Mumbai
27230500436,S. S. & L. S. PATKAR COLLEGE,Co-Ed,Science,Aided,English,Remaining seats (Pure),NTC,338.0,67.60000000000001,CAP-1,Mumbai
27230500511,M. L. DAHANUKAR COLLEGE OF COMMERCE,Co-Ed,Commerce,Aided,English,Women (30%),NTC,354.0,70.8,CAP-1,Mumbai
27230500511,M. L. DAHANUKAR COLLEGE OF COMMERCE,Co-Ed,Commerce,Aided,English,Remaining seats (Pure),NTC,310.0,62.0,CAP-1,Mumbai
27230500513,"ISMAIL YUSUF COLLEGE OF ARTS, COM & SCI",Co-Ed,Commerce,Government / Local Body,English,Remaining seats (Pure),NTC,271.0,54.2,CAP-1,Mumbai
27230500515,"SATHAYE COLLEGE OF ARTS, COM & SCI",Co-Ed,Arts,Aided,English,Women (30%),NTC,303.0,60.6,CAP-1,Mumbai
27230500515,"SATHAYE COLLEGE OF ARTS, COM & SCI",Co-Ed,Arts,Aided,English,Remaining seats (Pure),NTC,234.0,46.800000000000004,CAP-1,Mumbai
27230500515,"SATHAYE COLLEGE OF ARTS, COM & SCI",Co-Ed,Commerce,Aided,English,Women (30%),NTC,302.0,60.4,CAP-1,Mumbai
27230500515,"SATHAYE COLLEGE OF ARTS, COM & SCI",Co-Ed,Commerce,Aided,English,Remaining seats (Pure),NTC,304.0,60.8,CAP-1,Mumbai
27230500515,"SATHAYE COLLEGE OF ARTS, COM & SCI",Co-Ed,Science,Aided,English,Women (30%),NTC,343.0,68.60000000000001,CAP-1,Mumbai
27230500515,"SATHAYE COLLEGE OF ARTS, COM & SCI",Co-Ed,Science,Aided,English,Remaining seats (Pure),NTC,251.0,50.2,CAP-1,Mumbai
27230500601,CHETANA'S JUNIOR COLLEGE OF COMMERCE,Co-Ed,Commerce,Aided,English,Women (30%),NTC,260.0,52.0,CAP-1,Mumbai
27230500601,CHETANA'S JUNIOR COLLEGE OF COMMERCE,Co-Ed,Commerce,Aided,English,Remaining seats (Pure),NTC,311.0,62.2,CAP-1,Mumbai
27230700124,ANUDATTA VIDYALAYA & JUNIOR COLLEGE,Co-Ed,Arts,Aided,Marathi,Women (30%),NTC,264.0,52.800000000000004,CAP-1,Mumbai
27230700124,ANUDATTA VIDYALAYA & JUNIOR COLLEGE,Co-Ed,Arts,Aided,Marathi,Remaining seats (Pure),NTC,213.0,42.6,CAP-1,Mumbai
27230700124,ANUDATTA VIDYALAYA & JUNIOR COLLEGE,Co-Ed,Science,Aided,English,Remaining seats (Pure),NTC,375.0,75.0,CAP-1,Mumbai
27230700139,SREE. MANGUBHAI DATTANI VIDYALAYA & JR. COLLEGE,Co-Ed,Commerce,Aided,English,Women (30%),NTC,377.0,75.4,CAP-1,Mumbai
27230700139,SREE. MANGUBHAI DATTANI VIDYALAYA & JR. COLLEGE,Co-Ed,Commerce,Aided,English,Remaining seats (Pure),NTC,196.0,39.2,CAP-1,Mumbai
27230700139,SREE. MANGUBHAI DATTANI VIDYALAYA & JR. COLLEGE,Co-Ed,Science,Aided,English,Women (30%),NTC,218.0,43.6,CAP-1,Mumbai
27230700139,SREE. MANGUBHAI DATTANI VIDYALAYA & JR. COLLEGE,Co-Ed,Science,Aided,English,Remaining seats (Pure),NTC,353.0,70.6,CAP-1,Mumbai
27230700161,SHAILENDRA EDU. SOCIETY'S SECONDARY SCHOOL & JR. COLLEGE,Co-Ed,Arts,Aided,English,Remaining seats (Pure),NTC,303.0,60.6,CAP-1,Mumbai
27230700161,SHAILENDRA EDU. SOCIETY'S SECONDARY SCHOOL & JR. COLLEGE,Co-Ed,Commerce,Aided,English,Women (30%),NTC,239.0,47.8,CAP-1,Mumbai
27230700161,SHAILENDRA EDU. SOCIETY'S SECONDARY SCHOOL & JR. COLLEGE,Co-Ed,Commerce,Aided,English,Remaining seats (Pure),NTC,236.0,47.199999999999996,CAP-1,Mumbai
27230700161,SHAILENDRA EDU. SOCIETY'S SECONDARY SCHOOL & JR. COLLEGE,Co-Ed,Science,Aided,English,Women (30%),NTC,389.0,77.8,CAP-1,Mumbai
27230700161,SHAILENDRA EDU. SOCIETY'S SECONDARY SCHOOL & JR. COLLEGE,Co-Ed,Science,Aided,English,Remaining seats (Pure),NTC,318.0,63.6,CAP-1,Mumbai
27230700259,"SAILEE DEGREE COLLEGE (SCIENCE & COMMERCE )AND M.J.JR. COLLEGE OF SCIENCE , GORAI ROAD",Co-Ed,Commerce,Self Financed,English,Women (30%),NTC,262.0,52.400000000000006,CAP-1,Mumbai
27230700266,"GOKHALE HIGH SCHOOL AND JUNIOR COLLEGE, BORIVALI WEST",Co-Ed,Science,Aided,English,Women (30%),NTC,315.0,63.0,CAP-1,Mumbai
27230700266,"GOKHALE HIGH SCHOOL AND JUNIOR COLLEGE, BORIVALI WEST",Co-Ed,Science,Aided,English,Remaining seats (Pure),NTC,261.0,52.2,CAP-1,Mumbai
27230700299,SHRI. BHAUSAHEB VARTAK  ARTS COM & SCI. COLLEGE,Co-Ed,Commerce,Aided,English,Women (30%),NTC,292.0,58.4,CAP-1,Mumbai
27230700299,SHRI. BHAUSAHEB VARTAK  ARTS COM & SCI. COLLEGE,Co-Ed,Commerce,Aided,English,Remaining seats (Pure),NTC,211.0,42.199999999999996,CAP-1,Mumbai
27230000001,ASMITA GIRLS JUNIOR COLLEGE ARTS COMMERCE SCIENCE ,Girls,Science,Partially Aided (20%-80%),English,Women (30%),NTC,308.0,61.6,CAP-1,Mumbai
27230100545,"SIDDHARTH COLLEGE OF ARTS,SCIENCE & COMM.",Co-Ed,Commerce,Aided,English,Remaining seats (Pure),NTD,256.0,51.2,CAP-1,Mumbai
27230100547,SYDENHAM COLLEGE OF COMMERCE & ECONOMICS,Co-Ed,Commerce,Government / Local Body,English,Women (30%),NTD,450.0,90.0,CAP-1,Mumbai
27230100547,SYDENHAM COLLEGE OF COMMERCE & ECONOMICS,Co-Ed,Commerce,Government / Local Body,English,Remaining seats (Pure),NTD,367.0,73.4,CAP-1,Mumbai
27230100548,ELPHINSTONE COLLEGE,Co-Ed,Commerce,Government / Local Body,English,Remaining seats (Pure),NTD,376.0,75.2,CAP-1,Mumbai
27230100548,ELPHINSTONE COLLEGE,Co-Ed,Science,Government / Local Body,English,Women (30%),NTD,368.0,73.6,CAP-1,Mumbai
27230100548,ELPHINSTONE COLLEGE,Co-Ed,Science,Government / Local Body,English,Remaining seats (Pure),NTD,357.0,71.39999999999999,CAP-1,Mumbai
27230100963,BHARATIYA VIDYA BHAVAN'S H. S. COLLEGE OF ARTS & SCIENCE (BHAVANS COLLEGE),Co-Ed,Commerce,Aided,English,Remaining seats (Pure),NTD,232.0,46.400000000000006,CAP-1,Mumbai
27230100963,BHARATIYA VIDYA BHAVAN'S H. S. COLLEGE OF ARTS & SCIENCE (BHAVANS COLLEGE),Co-Ed,Science,Aided,English,Women (30%),NTD,319.0,63.800000000000004,CAP-1,Mumbai
27230100963,BHARATIYA VIDYA BHAVAN'S H. S. COLLEGE OF ARTS & SCIENCE (BHAVANS COLLEGE),Co-Ed,Science,Aided,English,Remaining seats (Pure),NTD,273.0,54.6,CAP-1,Mumbai
27230100972,"NAVNEET JUNIOR COLLEGE OF ARTS, SCIENCE & COMMERCE",Co-Ed,Science,Un-Aided,English,Women (30%),NTD,405.0,81.0,CAP-1,Mumbai
27230100972,"NAVNEET JUNIOR COLLEGE OF ARTS, SCIENCE & COMMERCE",Co-Ed,Science,Un-Aided,English,Remaining seats (Pure),NTD,372.0,74.4,CAP-1,Mumbai
27230101040,"D. E. SOCIET'S  KIRTI M. DOONGURSEE COLLEGE OF ARTS, SCIENCE & COMMERCE (AUTONOMOUS)",Co-Ed,Commerce,Un-Aided,English,Women (30%),NTD,300.0,60.0,CAP-1,Mumbai
27230101040,"D. E. SOCIET'S  KIRTI M. DOONGURSEE COLLEGE OF ARTS, SCIENCE & COMMERCE (AUTONOMOUS)",Co-Ed,Commerce,Un-Aided,English,Remaining seats (Pure),NTD,277.0,55.400000000000006,CAP-1,Mumbai
27230101040,"D. E. SOCIET'S  KIRTI M. DOONGURSEE COLLEGE OF ARTS, SCIENCE & COMMERCE (AUTONOMOUS)",Co-Ed,Commerce,Aided,English,Women (30%),NTD,307.0,61.4,CAP-1,Mumbai
27230101040,"D. E. SOCIET'S  KIRTI M. DOONGURSEE COLLEGE OF ARTS, SCIENCE & COMMERCE (AUTONOMOUS)",Co-Ed,Commerce,Aided,English,Remaining seats (Pure),NTD,262.0,52.400000000000006,CAP-1,Mumbai
27230101040,"D. E. SOCIET'S  KIRTI M. DOONGURSEE COLLEGE OF ARTS, SCIENCE & COMMERCE (AUTONOMOUS)",Co-Ed,Science,Aided,English,Women (30%),NTD,313.0,62.6,CAP-1,Mumbai
27230101040,"D. E. SOCIET'S  KIRTI M. DOONGURSEE COLLEGE OF ARTS, SCIENCE & COMMERCE (AUTONOMOUS)",Co-Ed,Science,Aided,English,Remaining seats (Pure),NTD,341.0,68.2,CAP-1,Mumbai
27230101041,"D.G.RUPAREL COLLEGE OF ARTS,SCI & COMM.",Co-Ed,Arts,Aided,English,Women (30%),NTD,419.0,83.8,CAP-1,Mumbai
27230101041,"D.G.RUPAREL COLLEGE OF ARTS,SCI & COMM.",Co-Ed,Arts,Aided,English,Remaining seats (Pure),NTD,368.0,73.6,CAP-1,Mumbai
27230101041,"D.G.RUPAREL COLLEGE OF ARTS,SCI & COMM.",Co-Ed,Commerce,Aided,English,Women (30%),NTD,401.0,80.2,CAP-1,Mumbai
27230101041,"D.G.RUPAREL COLLEGE OF ARTS,SCI & COMM.",Co-Ed,Commerce,Aided,English,Remaining seats (Pure),NTD,378.0,75.6,CAP-1,Mumbai
27230101041,"D.G.RUPAREL COLLEGE OF ARTS,SCI & COMM.",Co-Ed,Science,Aided,English,Women (30%),NTD,432.0,86.4,CAP-1,Mumbai
27230101041,"D.G.RUPAREL COLLEGE OF ARTS,SCI & COMM.",Co-Ed,Science,Aided,English,Remaining seats (Pure),NTD,375.0,75.0,CAP-1,Mumbai
27230101049,PIONEER JUNIOR COLLEGE OF SCIENCE,Co-Ed,Science,Self Financed,English,Remaining seats (Pure),NTD,451.0,90.2,CAP-1,Mumbai
27230200213,K. M. S. DR. SHIRODKAR HIGH SCHOOL AND JUNIOR COLLEGE,Co-Ed,Commerce,Aided,English,Women (30%),NTD,293.0,58.599999999999994,CAP-1,Mumbai
27230200248,MAHATMA PHULE TECH. HIGH SCHOOL,Co-Ed,Science,Un-Aided,English,Remaining seats (Pure),NTD,318.0,63.6,CAP-1,Mumbai
27230209284,ARYAN JUNIOR COLLEGE,Co-Ed,Science,Self Financed,English,Women (30%),NTD,329.0,65.8,CAP-1,Mumbai
27230209288,RAMNIVAS RUIA JUNIOR COLLEGE,Co-Ed,Arts,Aided,Marathi,Women (30%),NTD,286.0,57.199999999999996,CAP-1,Mumbai
27230209288,RAMNIVAS RUIA JUNIOR COLLEGE,Co-Ed,Arts,Aided,Marathi,Remaining seats (Pure),NTD,318.0,63.6,CAP-1,Mumbai
27230209288,RAMNIVAS RUIA JUNIOR COLLEGE,Co-Ed,Arts,Aided,English,Women (30%),NTD,418.0,83.6,CAP-1,Mumbai
27230209288,RAMNIVAS RUIA JUNIOR COLLEGE,Co-Ed,Arts,Aided,English,Remaining seats (Pure),NTD,198.0,39.6,CAP-1,Mumbai
27230209288,RAMNIVAS RUIA JUNIOR COLLEGE,Co-Ed,Science,Aided,English,Women (30%),NTD,420.0,84.0,CAP-1,Mumbai
27230209288,RAMNIVAS RUIA JUNIOR COLLEGE,Co-Ed,Science,Aided,English,Trf./Ex.Sr./Ser/Sports (5%),NTD,422.0,84.39999999999999,CAP-1,Mumbai
27230209288,RAMNIVAS RUIA JUNIOR COLLEGE,Co-Ed,Science,Aided,English,Remaining seats (Pure),NTD,400.0,80.0,CAP-1,Mumbai
27230209289,R.A.PODAR COLLEGE OF COMM. & ECONOMICS,Co-Ed,Commerce,Aided,English,Women (30%),NTD,415.0,83.0,CAP-1,Mumbai
27230209289,R.A.PODAR COLLEGE OF COMM. & ECONOMICS,Co-Ed,Commerce,Aided,English,Trf./Ex.Sr./Ser/Sports (5%),NTD,334.0,66.8,CAP-1,Mumbai
27230209289,R.A.PODAR COLLEGE OF COMM. & ECONOMICS,Co-Ed,Commerce,Aided,English,Remaining seats (Pure),NTD,270.0,54.0,CAP-1,Mumbai
27230300354,"N. G. ACHARYA & D. K. MARATHE COLLEGE OF ARTS, SCIENCE & COMMERC CHEMBUR MUMBAI 71",Co-Ed,Commerce,Aided,English,Women (30%),NTD,251.0,50.2,CAP-1,Mumbai
27230300354,"N. G. ACHARYA & D. K. MARATHE COLLEGE OF ARTS, SCIENCE & COMMERC CHEMBUR MUMBAI 71",Co-Ed,Science,Aided,English,Women (30%),NTD,201.0,40.2,CAP-1,Mumbai
27230300354,"N. G. ACHARYA & D. K. MARATHE COLLEGE OF ARTS, SCIENCE & COMMERC CHEMBUR MUMBAI 71",Co-Ed,Science,Aided,English,Remaining seats (Pure),NTD,330.0,66.0,CAP-1,Mumbai
27230300407,P.V.G'S  VIDYA BHAWAN HIGH SCHOOL NO. 1& JR.COLEGE,Co-Ed,Science,Aided,English,Women (30%),NTD,399.0,79.80000000000001,CAP-1,Mumbai
27230300407,P.V.G'S  VIDYA BHAWAN HIGH SCHOOL NO. 1& JR.COLEGE,Co-Ed,Science,Aided,English,Remaining seats (Pure),NTD,285.0,56.99999999999999,CAP-1,Mumbai
27230300445,S. S. S. MULTIPURPOSE TECHNICAL HIGH SCHOOL & JR. COLLEGE,Co-Ed,Commerce,Aided,English,Women (30%),NTD,337.0,67.4,CAP-1,Mumbai
27230300445,S. S. S. MULTIPURPOSE TECHNICAL HIGH SCHOOL & JR. COLLEGE,Co-Ed,Science,Un-Aided,English,Remaining seats (Pure),NTD,418.0,83.6,CAP-1,Mumbai
27230300445,S. S. S. MULTIPURPOSE TECHNICAL HIGH SCHOOL & JR. COLLEGE,Co-Ed,Science,Aided,English,Women (30%),NTD,381.0,76.2,CAP-1,Mumbai
27230300445,S. S. S. MULTIPURPOSE TECHNICAL HIGH SCHOOL & JR. COLLEGE,Co-Ed,Science,Aided,English,Remaining seats (Pure),NTD,347.0,69.39999999999999,CAP-1,Mumbai
27230300465,SARSWATI VIDYA NIKETAN JR COLLEGE OF COMMERCE AND SCIENCE,Co-Ed,Science,Un-Aided,English,Women (30%),NTD,440.0,88.0,CAP-1,Mumbai
27230300465,SARSWATI VIDYA NIKETAN JR COLLEGE OF COMMERCE AND SCIENCE,Co-Ed,Science,Un-Aided,English,Remaining seats (Pure),NTD,439.0,87.8,CAP-1,Mumbai
27230300533,"PACE JUNIOR SCIENCE COLLEGE, CHEMBUR",Co-Ed,Science,Self Financed,English,Remaining seats (Pure),NTD,318.0,63.6,CAP-1,Mumbai
27230400232,"SANDESH VIDYALAYA TAGOR NAGAR, VIKHROLI (E).",Co-Ed,Arts,Aided,Marathi,Remaining seats (Pure),NTD,195.0,39.0,CAP-1,Mumbai
27230400232,"SANDESH VIDYALAYA TAGOR NAGAR, VIKHROLI (E).",Co-Ed,Commerce,Aided,English,Remaining seats (Pure),NTD,215.0,43.0,CAP-1,Mumbai
27230400236,"DON BOSCO HIGH SCHOOL & JR. COLLEGE, VIKHROLI (E).",Co-Ed,Science,Self Financed,English,Women (30%),NTD,437.0,87.4,CAP-1,Mumbai
27230400236,"DON BOSCO HIGH SCHOOL & JR. COLLEGE, VIKHROLI (E).",Co-Ed,Science,Self Financed,English,Remaining seats (Pure),NTD,461.0,92.2,CAP-1,Mumbai
27230400241,"VIKAS HIGH SCHOOL & JR. COLLEGE, VIKHROLI (E).",Co-Ed,Commerce,Aided,English,Remaining seats (Pure),NTD,261.0,52.2,CAP-1,Mumbai
27230400241,"VIKAS HIGH SCHOOL & JR. COLLEGE, VIKHROLI (E).",Co-Ed,Science,Aided,English,Women (30%),NTD,217.0,43.4,CAP-1,Mumbai
27230400241,"VIKAS HIGH SCHOOL & JR. COLLEGE, VIKHROLI (E).",Co-Ed,Science,Aided,English,Remaining seats (Pure),NTD,312.0,62.4,CAP-1,Mumbai
27230400266,ASMITA GIRLS JR COLLEGE VIKAROLI (E),Girls,Arts,Aided,Marathi,Remaining seats (Pure),NTD,224.0,44.800000000000004,CAP-1,Mumbai
27230400315,"YASHWANT CHANDJI SAWANT VIDYAMANDIR & JR. COLLEGE, BHANDUP",Co-Ed,Commerce,Aided,English,Women (30%),NTD,293.0,58.599999999999994,CAP-1,Mumbai
27230400318,"SOU. NALINI YASHWANTRAO DODE VIDYALAYA, MULUND (E)",Co-Ed,Science,Self Financed,English,Remaining seats (Pure),NTD,413.0,82.6,CAP-1,Mumbai
27230400320,"NAVJEEVAN VIDYAMANDIR & JR. COLLEGE, BHANDUP WEST",Co-Ed,Science,Aided,English,Women (30%),NTD,355.0,71.0,CAP-1,Mumbai
27230400355,"FRIENDS CO.OP. EDU. SOC. LTD. SEC. SCHOOL & JR. COLLEGE, MULUND (W)",Co-Ed,Science,Self Financed,English,Remaining seats (Pure),NTD,437.0,87.4,CAP-1,Mumbai
27230400365,"WAMANRAO MURAJAN MADHYAMIK VIDYALAYA & JR. COLLEGE, MULUND (E)",Co-Ed,Science,Partially Aided (20%-80%),English,Remaining seats (Pure),NTD,355.0,71.0,CAP-1,Mumbai
27230400379,"V G VAZE COLLEGE ARTS,SCI  & COMM.MULUND (E) MUMBAI-81",Co-Ed,Arts,Aided,English,Women (30%),NTD,272.0,54.400000000000006,CAP-1,Mumbai
27230400379,"V G VAZE COLLEGE ARTS,SCI  & COMM.MULUND (E) MUMBAI-81",Co-Ed,Commerce,Aided,English,Women (30%),NTD,389.0,77.8,CAP-1,Mumbai
27230400379,"V G VAZE COLLEGE ARTS,SCI  & COMM.MULUND (E) MUMBAI-81",Co-Ed,Commerce,Aided,English,Remaining seats (Pure),NTD,285.0,56.99999999999999,CAP-1,Mumbai
27230400379,"V G VAZE COLLEGE ARTS,SCI  & COMM.MULUND (E) MUMBAI-81",Co-Ed,Science,Aided,English,Women (30%),NTD,402.0,80.4,CAP-1,Mumbai
27230400379,"V G VAZE COLLEGE ARTS,SCI  & COMM.MULUND (E) MUMBAI-81",Co-Ed,Science,Aided,English,Remaining seats (Pure),NTD,400.0,80.0,CAP-1,Mumbai
27230400381,PARAG  VIDYALAYA  JR. COLLEGE BHANDUP W MUMBAI-78,Co-Ed,Science,Un-Aided,English,Remaining seats (Pure),NTD,274.0,54.800000000000004,CAP-1,Mumbai
27230400382,VIDYABHAVAN JR COLLEGE MULUND (W) MUMBAI-80,Co-Ed,Science,Self Financed,English,Women (30%),NTD,396.0,79.2,CAP-1,Mumbai
27230400382,VIDYABHAVAN JR COLLEGE MULUND (W) MUMBAI-80,Co-Ed,Science,Self Financed,English,Remaining seats (Pure),NTD,417.0,83.39999999999999,CAP-1,Mumbai
27230400384,MULUND COLLEGE OF COMMERCE MULUND (W) MUMBAI -80,Co-Ed,Commerce,Aided,English,Women (30%),NTD,403.0,80.60000000000001,CAP-1,Mumbai
27230400384,MULUND COLLEGE OF COMMERCE MULUND (W) MUMBAI -80,Co-Ed,Commerce,Aided,English,Remaining seats (Pure),NTD,322.0,64.4,CAP-1,Mumbai
27230500324,VIDYANIDHI K.R. JR. COLLEGE OF COMMERCE ANDHERI WEST,Co-Ed,Commerce,Aided,English,Women (30%),NTD,267.0,53.400000000000006,CAP-1,Mumbai
27230500324,VIDYANIDHI K.R. JR. COLLEGE OF COMMERCE ANDHERI WEST,Co-Ed,Commerce,Aided,English,Remaining seats (Pure),NTD,232.0,46.400000000000006,CAP-1,Mumbai
27230500431,"BHAVAN'S COLLEGE OF ARTS, COM & SCI.",Co-Ed,Arts,Aided,English,Women (30%),NTD,238.0,47.599999999999994,CAP-1,Mumbai
27230500431,"BHAVAN'S COLLEGE OF ARTS, COM & SCI.",Co-Ed,Arts,Aided,English,Remaining seats (Pure),NTD,274.0,54.800000000000004,CAP-1,Mumbai
27230500431,"BHAVAN'S COLLEGE OF ARTS, COM & SCI.",Co-Ed,Commerce,Self Financed,English,Women (30%),NTD,270.0,54.0,CAP-1,Mumbai
27230500431,"BHAVAN'S COLLEGE OF ARTS, COM & SCI.",Co-Ed,Commerce,Self Financed,English,Remaining seats (Pure),NTD,265.0,53.0,CAP-1,Mumbai
27230500431,"BHAVAN'S COLLEGE OF ARTS, COM & SCI.",Co-Ed,Commerce,Aided,English,Women (30%),NTD,351.0,70.19999999999999,CAP-1,Mumbai
27230500431,"BHAVAN'S COLLEGE OF ARTS, COM & SCI.",Co-Ed,Commerce,Aided,English,Remaining seats (Pure),NTD,314.0,62.8,CAP-1,Mumbai
27230500431,"BHAVAN'S COLLEGE OF ARTS, COM & SCI.",Co-Ed,Science,Self Financed,English,Women (30%),NTD,339.0,67.80000000000001,CAP-1,Mumbai
27230500431,"BHAVAN'S COLLEGE OF ARTS, COM & SCI.",Co-Ed,Science,Self Financed,English,Remaining seats (Pure),NTD,406.0,81.2,CAP-1,Mumbai
27230500431,"BHAVAN'S COLLEGE OF ARTS, COM & SCI.",Co-Ed,Science,Aided,English,Women (30%),NTD,319.0,63.800000000000004,CAP-1,Mumbai
27230500431,"BHAVAN'S COLLEGE OF ARTS, COM & SCI.",Co-Ed,Science,Aided,English,Remaining seats (Pure),NTD,352.0,70.39999999999999,CAP-1,Mumbai
27230500436,S. S. & L. S. PATKAR COLLEGE,Co-Ed,Arts,Aided,English,Women (30%),NTD,282.0,56.39999999999999,CAP-1,Mumbai
27230500436,S. S. & L. S. PATKAR COLLEGE,Co-Ed,Commerce,Self Financed,English,Women (30%),NTD,312.0,62.4,CAP-1,Mumbai
27230500436,S. S. & L. S. PATKAR COLLEGE,Co-Ed,Commerce,Aided,English,Women (30%),NTD,412.0,82.39999999999999,CAP-1,Mumbai
27230500436,S. S. & L. S. PATKAR COLLEGE,Co-Ed,Commerce,Aided,English,Remaining seats (Pure),NTD,360.0,72.0,CAP-1,Mumbai
27230500436,S. S. & L. S. PATKAR COLLEGE,Co-Ed,Science,Self Financed,English,Remaining seats (Pure),NTD,424.0,84.8,CAP-1,Mumbai
27230500436,S. S. & L. S. PATKAR COLLEGE,Co-Ed,Science,Aided,English,Women (30%),NTD,386.0,77.2,CAP-1,Mumbai
27230500436,S. S. & L. S. PATKAR COLLEGE,Co-Ed,Science,Aided,English,Remaining seats (Pure),NTD,337.0,67.4,CAP-1,Mumbai
27230500437,"PACE JR. SCIENCE COLLEGE, ANDHERI WEST",Co-Ed,Science,Self Financed,English,Remaining seats (Pure),NTD,290.0,57.99999999999999,CAP-1,Mumbai
27230500511,M. L. DAHANUKAR COLLEGE OF COMMERCE,Co-Ed,Commerce,Aided,English,Women (30%),NTD,363.0,72.6,CAP-1,Mumbai
27230500511,M. L. DAHANUKAR COLLEGE OF COMMERCE,Co-Ed,Commerce,Aided,English,Remaining seats (Pure),NTD,268.0,53.6,CAP-1,Mumbai
27230500514,DIXIT ROAD JR COLLEGE OF SCIENCE,Co-Ed,Science,Self Financed,English,Remaining seats (Pure),NTD,317.0,63.4,CAP-1,Mumbai
27230500515,"SATHAYE COLLEGE OF ARTS, COM & SCI",Co-Ed,Arts,Aided,English,Women (30%),NTD,336.0,67.2,CAP-1,Mumbai
27230500515,"SATHAYE COLLEGE OF ARTS, COM & SCI",Co-Ed,Commerce,Aided,English,Women (30%),NTD,373.0,74.6,CAP-1,Mumbai
27230500515,"SATHAYE COLLEGE OF ARTS, COM & SCI",Co-Ed,Commerce,Aided,English,Remaining seats (Pure),NTD,300.0,60.0,CAP-1,Mumbai
27230500515,"SATHAYE COLLEGE OF ARTS, COM & SCI",Co-Ed,Science,Aided,English,Women (30%),NTD,253.0,50.6,CAP-1,Mumbai
27230500515,"SATHAYE COLLEGE OF ARTS, COM & SCI",Co-Ed,Science,Aided,English,Remaining seats (Pure),NTD,317.0,63.4,CAP-1,Mumbai
27230500601,CHETANA'S JUNIOR COLLEGE OF COMMERCE,Co-Ed,Commerce,Aided,English,Women (30%),NTD,285.0,56.99999999999999,CAP-1,Mumbai
27230500601,CHETANA'S JUNIOR COLLEGE OF COMMERCE,Co-Ed,Commerce,Aided,English,Remaining seats (Pure),NTD,195.0,39.0,CAP-1,Mumbai
27230700161,SHAILENDRA EDU. SOCIETY'S SECONDARY SCHOOL & JR. COLLEGE,Co-Ed,Arts,Aided,English,Remaining seats (Pure),NTD,273.0,54.6,CAP-1,Mumbai
27230700161,SHAILENDRA EDU. SOCIETY'S SECONDARY SCHOOL & JR. COLLEGE,Co-Ed,Commerce,Aided,English,Women (30%),NTD,368.0,73.6,CAP-1,Mumbai
27230700161,SHAILENDRA EDU. SOCIETY'S SECONDARY SCHOOL & JR. COLLEGE,Co-Ed,Commerce,Aided,English,Remaining seats (Pure),NTD,336.0,67.2,CAP-1,Mumbai
27230700161,SHAILENDRA EDU. SOCIETY'S SECONDARY SCHOOL & JR. COLLEGE,Co-Ed,Science,Aided,English,Remaining seats (Pure),NTD,356.0,71.2,CAP-1,Mumbai
27230700266,"GOKHALE HIGH SCHOOL AND JUNIOR COLLEGE, BORIVALI WEST",Co-Ed,Science,Aided,English,Women (30%),NTD,399.0,79.80000000000001,CAP-1,Mumbai
27230700266,"GOKHALE HIGH SCHOOL AND JUNIOR COLLEGE, BORIVALI WEST",Co-Ed,Science,Aided,English,Remaining seats (Pure),NTD,359.0,71.8,CAP-1,Mumbai
27230700299,SHRI. BHAUSAHEB VARTAK  ARTS COM & SCI. COLLEGE,Co-Ed,Commerce,Aided,English,Women (30%),NTD,278.0,55.60000000000001,CAP-1,Mumbai
27230700299,SHRI. BHAUSAHEB VARTAK  ARTS COM & SCI. COLLEGE,Co-Ed,Commerce,Aided,English,Remaining seats (Pure),NTD,345.0,69.0,CAP-1,Mumbai
27230700314,"XAVIER JUNIOR COLLEGE OF ARTS, COMMERCE &REM JUNIOR COLLEGE OF SCIENCE, C L TECHNICAL COLLEGE BORIWALI WEST",Co-Ed,Science,Self Financed,English,Remaining seats (Pure),NTD,388.0,77.60000000000001,CAP-1,Mumbai
