institute_code,institute_name,branch_code,course_name,status,admission_level,stage,raw_category_code,seat_type,gender,category,quota,rank,percentile
2016,"Government Residential Women's Polytechnic, Latur",201687250F,Dress Designing and Garment Manufacturing,Government,Post-SSC Diploma,Stage-I,NLOPENS,Non-Technical,Ladies,OPEN,State Level,23054,85.8
2016,"Government Residential Women's Polytechnic, Latur",201687250F,Dress Designing and Garment Manufacturing,Government,Post-SSC Diploma,Stage-I,NLOPENS,Non-Technical,Ladies,OPEN,State Level,41897,81
2017,"Government Polytechnic, Nanded",201719100,Civil Engineering,Government,Post-SSC Diploma,Stage-I,NGOPENS,Non-Technical,General,OPEN,State Level,13542,88.6
2017,"Government Polytechnic, Nanded",201719100,Civil Engineering,Government,Post-SSC Diploma,Stage-I,NGOPENS,Non-Technical,General,OPEN,State Level,23105,85.6
2017,"Government Polytechnic, Nanded",201719110,Civil Engineering,Government,Post-SSC Diploma,Stage-I,NGOPENH,Non-Technical,General,OPEN,Home District,40553,81.2
2017,"Government Polytechnic, Nanded",201719110,Civil Engineering,Government,Post-SSC Diploma,Stage-I,NLSEBCO,Non-Technical,Ladies,SEBC,Other than Home District,84956,70.2
2017,"Government Polytechnic, Nanded",201729310,Electrical Engineering,Government,Post-SSC Diploma,Stage-I,NGOPENO,Non-Technical,General,OPEN,Other than Home District,20492,86.4
2017,"Government Polytechnic, Nanded",201746710,Medical Electronics,Government,Post-SSC Diploma,Stage-I,NGOPENS,Non-Technical,General,OPEN,State Level,54430,78
2017,"Government Polytechnic, Nanded",201746710,Medical Electronics,Government,Post-SSC Diploma,Stage-I,NGOPENS,Non-Technical,General,OPEN,State Level,82844,70.8
2017,"Government Polytechnic, Nanded",201760610,Production Engineering,Government,Post-SSC Diploma,Stage-I,TGSCH,Technical,General,SC,Home District,73133,73.4
2017,"Government Polytechnic, Nanded",201760610,Production Engineering,Government,Post-SSC Diploma,Stage-I,NLOPENO,Non-Technical,Ladies,OPEN,Other than Home District,49244,79.2
2017,"Government Polytechnic, Nanded",201760610,Production Engineering,Government,Post-SSC Diploma,Stage-I,TGSCO,Technical,General,SC,Other than Home District,133383,49.8
2017,"Government Polytechnic, Nanded",201760610,Production Engineering,Government,Post-SSC Diploma,Stage-I,TFWS,Technical,General,TFWS,State Level,55726,77.6
2017,"Government Polytechnic, Nanded",201761200,Mechanical Engineering,Government,Post-SSC Diploma,Stage-I,NGOPENS,Non-Technical,General,OPEN,State Level,37126,82
2017,"Government Polytechnic, Nanded",201761200,Mechanical Engineering,Government,Post-SSC Diploma,Stage-I,NGOPENS,Non-Technical,General,OPEN,State Level,68593,74.4
2017,"Government Polytechnic, Nanded",201761200,Mechanical Engineering,Government,Post-SSC Diploma,Stage-I,NGOPENS,Non-Technical,General,OPEN,State Level,125365,55.5
2017,"Government Polytechnic, Nanded",201761210,Mechanical Engineering,Government,Post-SSC Diploma,Stage-I,NLSEBCO,Non-Technical,Ladies,SEBC,Other than Home District,52791,78.4
2018,"Government Polytechnic, Osmanabad",201819110,Civil Engineering,Government,Post-SSC Diploma,Stage-I,NGOPENH,Non-Technical,General,OPEN,Home District,8598,90.4
2018,"Government Polytechnic, Osmanabad",201819110,Civil Engineering,Government,Post-SSC Diploma,Stage-I,NGOPENO,Non-Technical,General,OPEN,Other than Home District,67826,74.6
2018,"Government Polytechnic, Osmanabad",201819110,Civil Engineering,Government,Post-SSC Diploma,Stage-I,NGOPENO,Non-Technical,General,OPEN,Other than Home District,24282,85.4
2018,"Government Polytechnic, Osmanabad",201824510,Computer Engineering,Government,Post-SSC Diploma,Stage-I,NGSTH,Non-Technical,General,ST,Home District,2962,93.2
2018,"Government Polytechnic, Osmanabad",201824510,Computer Engineering,Government,Post-SSC Diploma,Stage-I,TGOBCH,Technical,General,OBC,Home District,51221,78.8
2018,"Government Polytechnic, Osmanabad",201824510,Computer Engineering,Government,Post-SSC Diploma,Stage-I,NGSCO,Non-Technical,General,SC,Other than Home District,13697,88.4
2018,"Government Polytechnic, Osmanabad",201829310,Electrical Engineering,Government,Post-SSC Diploma,Stage-I,TFWS,Technical,General,TFWS,State Level,16971,87.4
2018,"Government Polytechnic, Osmanabad",201837210,Electronics and Telecommunication Engg,Government,Post-SSC Diploma,Stage-I,NGOPENH,Non-Technical,General,OPEN,Home District,15399,88
2018,"Government Polytechnic, Osmanabad",201860210,Automobile Engineering,Government,Post-SSC Diploma,Stage-I,NGOPENH,Non-Technical,General,OPEN,Home District,39905,81.4
2018,"Government Polytechnic, Osmanabad",201860210,Automobile Engineering,Government,Post-SSC Diploma,Stage-I,NLOPENO,Non-Technical,Ladies,OPEN,Other than Home District,56380,77.4
2018,"Government Polytechnic, Osmanabad",201861210,Mechanical Engineering,Government,Post-SSC Diploma,Stage-I,NGOPENH,Non-Technical,General,OPEN,Home District,38496,81.8
2018,"Government Polytechnic, Osmanabad",201861210,Mechanical Engineering,Government,Post-SSC Diploma,Stage-I,NGOPENH,Non-Technical,General,OPEN,Home District,40444,81.2
2018,"Government Polytechnic, Osmanabad",201861210,Mechanical Engineering,Government,Post-SSC Diploma,Stage-I,NGSCO,Non-Technical,General,SC,Other than Home District,76944,72.4
2018,"Government Polytechnic, Osmanabad",201861210,Mechanical Engineering,Government,Post-SSC Diploma,Stage-I,TGSTO,Technical,General,ST,Other than Home District,44309,80.4
2018,"Government Polytechnic, Osmanabad",201887210,Dress Designing and Garment Manufacturing,Government,Post-SSC Diploma,Stage-I,NGOPENS,Non-Technical,General,OPEN,State Level,57937,77.2
2018,"Government Polytechnic, Osmanabad",201887210,Dress Designing and Garment Manufacturing,Government,Post-SSC Diploma,Stage-I,DEFOPENS,Non-Technical,General,OPEN,State Level,137016,45.6
2019,"Government Polytechnic, Jintur",201919110,Civil Engineering,Government,Post-SSC Diploma,Stage-I,NGOPENH,Non-Technical,General,OPEN,Home District,98429,66.2
2019,"Government Polytechnic, Jintur",201919110,Civil Engineering,Government,Post-SSC Diploma,Stage-I,NGOBCO,Non-Technical,General,OBC,Other than Home District,72429,73.5
2019,"Government Polytechnic, Jintur",201919110,Civil Engineering,Government,Post-SSC Diploma,Stage-I,DEFOPENS,Non-Technical,General,OPEN,State Level,33309,83
2019,"Government Polytechnic, Jintur",201924510,Computer Engineering,Government,Post-SSC Diploma,Stage-I,NGOPENH,Non-Technical,General,OPEN,Home District,31054,83.6
2019,"Government Polytechnic, Jintur",201961210,Mechanical Engineering,Government,Post-SSC Diploma,Stage-I,NGOBCH,Non-Technical,General,OBC,Home District,119671,58.4
2019,"Government Polytechnic, Jintur",201961210,Mechanical Engineering,Government,Post-SSC Diploma,Stage-I,NGOBCH,Non-Technical,General,OBC,Home District,126226,55
2019,"Government Polytechnic, Jintur",201961210,Mechanical Engineering,Government,Post-SSC Diploma,Stage-I,TGSTO,Technical,General,ST,Other than Home District,74485,73
2019,"Government Polytechnic, Jintur",201961210,Mechanical Engineering,Government,Post-SSC Diploma,Stage-I,DEFOPENS,Non-Technical,General,OPEN,State Level,57087,77.4
2019,"Government Polytechnic, Jintur",201961210,Mechanical Engineering,Government,Post-SSC Diploma,Stage-I,DEFOPENS,Non-Technical,General,OPEN,State Level,73791,73.2
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad",211219110,Civil Engineering,Un-Aided,Post-SSC Diploma,Stage-I,NGOPENH,Non-Technical,General,OPEN,Home District,64327,75.6
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad",211219110,Civil Engineering,Un-Aided,Post-SSC Diploma,Stage-I,NGNTBH,Non-Technical,General,NTB,Home District,61447,76.2
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad",211219110,Civil Engineering,Un-Aided,Post-SSC Diploma,Stage-I,TGSTH,Technical,General,ST,Home District,62556,76
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad",211219110,Civil Engineering,Un-Aided,Post-SSC Diploma,Stage-I,NGOPENO,Non-Technical,General,OPEN,Other than Home District,80511,71.4
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad",211219110,Civil Engineering,Un-Aided,Post-SSC Diploma,Stage-I,TFWS,Technical,General,TFWS,State Level,31035,83.6
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad",211219110,Civil Engineering,Un-Aided,Post-SSC Diploma,Stage-I,TFWS,Technical,General,TFWS,State Level,62095,76
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad",211224510,Computer Engineering,Un-Aided,Post-SSC Diploma,Stage-I,NGOPENH,Non-Technical,General,OPEN,Home District,47515,79.6
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad",211224510,Computer Engineering,Un-Aided,Post-SSC Diploma,Stage-I,NGSTH,Non-Technical,General,ST,Home District,41540,81
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad",211224510,Computer Engineering,Un-Aided,Post-SSC Diploma,Stage-I,TGOPENO,Technical,General,OPEN,Other than Home District,9580,90
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad",211229310,Electrical Engineering,Un-Aided,Post-SSC Diploma,Stage-I,NGOPENH,Non-Technical,General,OPEN,Home District,57172,77.4
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad",211229310,Electrical Engineering,Un-Aided,Post-SSC Diploma,Stage-I,NGOPENH,Non-Technical,General,OPEN,Home District,72412,73.6
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad",211229310,Electrical Engineering,Un-Aided,Post-SSC Diploma,Stage-I,NGSTH,Non-Technical,General,ST,Home District,53118,78.2
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad",211229310,Electrical Engineering,Un-Aided,Post-SSC Diploma,Stage-I,TLOPENH,Technical,Ladies,OPEN,Home District,53492,78.2
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad",211229310,Electrical Engineering,Un-Aided,Post-SSC Diploma,Stage-I,TGOPENO,Technical,General,OPEN,Other than Home District,28622,84.2
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad",211229310,Electrical Engineering,Un-Aided,Post-SSC Diploma,Stage-I,DEFOPENS,Non-Technical,General,OPEN,State Level,31456,83.4
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad",211261210,Mechanical Engineering,Un-Aided,Post-SSC Diploma,Stage-I,NGOPENH,Non-Technical,General,OPEN,Home District,57060,77.4
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad",211261210,Mechanical Engineering,Un-Aided,Post-SSC Diploma,Stage-I,TGSEBCH,Technical,General,SEBC,Home District,79771,71.6
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad",211261210,Mechanical Engineering,Un-Aided,Post-SSC Diploma,Stage-I,NGOPENO,Non-Technical,General,OPEN,Other than Home District,50400,79
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad",211261210,Mechanical Engineering,Un-Aided,Post-SSC Diploma,Stage-I,NGOPENO,Non-Technical,General,OPEN,Other than Home District,81913,71
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad",211299810,Artificial Intelligence (AI) and Machine Learning,Un-Aided,Post-SSC Diploma,Stage-I,NGOPENH,Non-Technical,General,OPEN,Home District,40187,81.4
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad",211299810,Artificial Intelligence (AI) and Machine Learning,Un-Aided,Post-SSC Diploma,Stage-I,NGSTH,Non-Technical,General,ST,Home District,33184,83
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad",211299810,Artificial Intelligence (AI) and Machine Learning,Un-Aided,Post-SSC Diploma,Stage-I,TFWS,Technical,General,TFWS,State Level,24166,85.4
2129,"M.S. Bidve Engineering College, Latur",212919110,Civil Engineering,Un-Aided,Post-SSC Diploma,Stage-I,NGOPENH,Non-Technical,General,OPEN,Home District,45333,80.2
2129,"M.S. Bidve Engineering College, Latur",212919110,Civil Engineering,Un-Aided,Post-SSC Diploma,Stage-I,NGOPENH,Non-Technical,General,OPEN,Home District,73921,73.17
2129,"M.S. Bidve Engineering College, Latur",212919110,Civil Engineering,Un-Aided,Post-SSC Diploma,Stage-I,NLOPENO,Non-Technical,Ladies,OPEN,Other than Home District,107024,63.4
2129,"M.S. Bidve Engineering College, Latur",212919110,Civil Engineering,Un-Aided,Post-SSC Diploma,Stage-I,NLOPENO,Non-Technical,Ladies,OPEN,Other than Home District,129167,53.17
2129,"M.S. Bidve Engineering College, Latur",212924210,Computer Science and Engineering,Un-Aided,Post-SSC Diploma,Stage-I,NGOPENH,Non-Technical,General,OPEN,Home District,16645,87.6
2129,"M.S. Bidve Engineering College, Latur",212924210,Computer Science and Engineering,Un-Aided,Post-SSC Diploma,Stage-I,NGOPENH,Non-Technical,General,OPEN,Home District,14990,88
2129,"M.S. Bidve Engineering College, Latur",212924210,Computer Science and Engineering,Un-Aided,Post-SSC Diploma,Stage-I,NGOBCO,Non-Technical,General,OBC,Other than Home District,35171,82.6
2129,"M.S. Bidve Engineering College, Latur",212924610,Information Technology,Un-Aided,Post-SSC Diploma,Stage-I,NGOBCH,Non-Technical,General,OBC,Home District,35614,82.4
2129,"M.S. Bidve Engineering College, Latur",212924610,Information Technology,Un-Aided,Post-SSC Diploma,Stage-I,TGSEBCH,Technical,General,SEBC,Home District,83704,70.6
2129,"M.S. Bidve Engineering College, Latur",212924610,Information Technology,Un-Aided,Post-SSC Diploma,Stage-I,TGOBCH,Technical,General,OBC,Home District,26592,84.8
2129,"M.S. Bidve Engineering College, Latur",212924610,Information Technology,Un-Aided,Post-SSC Diploma,Stage-I,NGOPENO,Non-Technical,General,OPEN,Other than Home District,17328,87.4
2129,"M.S. Bidve Engineering College, Latur",212924610,Information Technology,Un-Aided,Post-SSC Diploma,Stage-I,NLOBCO,Non-Technical,Ladies,OBC,Other than Home District,42886,80.8
2129,"M.S. Bidve Engineering College, Latur",212929310,Electrical Engineering,Un-Aided,Post-SSC Diploma,Stage-I,NGOPENH,Non-Technical,General,OPEN,Home District,77502,72.2
2129,"M.S. Bidve Engineering College, Latur",212929310,Electrical Engineering,Un-Aided,Post-SSC Diploma,Stage-I,NGOPENH,Non-Technical,General,OPEN,Home District,88013,69.4
2129,"M.S. Bidve Engineering College, Latur",212929310,Electrical Engineering,Un-Aided,Post-SSC Diploma,Stage-I,NLSEBCO,Non-Technical,Ladies,SEBC,Other than Home District,30559,83.6
2129,"M.S. Bidve Engineering College, Latur",212929310,Electrical Engineering,Un-Aided,Post-SSC Diploma,Stage-I,DEFOPENS,Non-Technical,General,OPEN,State Level,84213,70.4
2129,"M.S. Bidve Engineering College, Latur",212929310,Electrical Engineering,Un-Aided,Post-SSC Diploma,Stage-I,DEFOPENS,Non-Technical,General,OPEN,State Level,79036,71.8
2129,"M.S. Bidve Engineering College, Latur",212937210,Electronics and Telecommunication Engg,Un-Aided,Post-SSC Diploma,Stage-I,NGSCH,Non-Technical,General,SC,Home District,44413,80.4
2129,"M.S. Bidve Engineering College, Latur",212937210,Electronics and Telecommunication Engg,Un-Aided,Post-SSC Diploma,Stage-I,NLOPENO,Non-Technical,Ladies,OPEN,Other than Home District,25149,85.2
2129,"M.S. Bidve Engineering College, Latur",212937210,Electronics and Telecommunication Engg,Un-Aided,Post-SSC Diploma,Stage-I,NLOPENO,Non-Technical,Ladies,OPEN,Other than Home District,88441,69.2
2129,"M.S. Bidve Engineering College, Latur",212937210,Electronics and Telecommunication Engg,Un-Aided,Post-SSC Diploma,Stage-I,NLOPENO,Non-Technical,Ladies,OPEN,Other than Home District,94087,67.6
2129,"M.S. Bidve Engineering College, Latur",212961210,Mechanical Engineering,Un-Aided,Post-SSC Diploma,Stage-I,NGOPENH,Non-Technical,General,OPEN,Home District,88059,69.4
2137,"Nagnathappa Halge Engineering College, Parli, Beed",213719110,Civil Engineering,Un-Aided,Post-SSC Diploma,Stage-I,TGSEBCH,Technical,General,SEBC,Home District,67980,74.6
2137,"Nagnathappa Halge Engineering College, Parli, Beed",213719110,Civil Engineering,Un-Aided,Post-SSC Diploma,Stage-I,NGNTDO,Non-Technical,General,NTD,Other than Home District,112181,61.6
2137,"Nagnathappa Halge Engineering College, Parli, Beed",213719110,Civil Engineering,Un-Aided,Post-SSC Diploma,Stage-I,NGNTDO,Non-Technical,General,NTD,Other than Home District,132631,50.4
2137,"Nagnathappa Halge Engineering College, Parli, Beed",213719110,Civil Engineering,Un-Aided,Post-SSC Diploma,,DEFOPENS,Non-Technical,General,OPEN,State Level,61313,76.2
2137,"Nagnathappa Halge Engineering College, Parli, Beed",213729310,Electrical Engineering,Un-Aided,Post-SSC Diploma,Stage-I,NGOPENH,Non-Technical,General,OPEN,Home District,17456,87.2
2137,"Nagnathappa Halge Engineering College, Parli, Beed",213729310,Electrical Engineering,Un-Aided,Post-SSC Diploma,Stage-I,NGSEBCO,Non-Technical,General,SEBC,Other than Home District,86527,69.8
2137,"Nagnathappa Halge Engineering College, Parli, Beed",213761210,Mechanical Engineering,Un-Aided,Post-SSC Diploma,Stage-I,NLOPENH,Non-Technical,Ladies,OPEN,Home District,81171,71.2
2137,"Nagnathappa Halge Engineering College, Parli, Beed",213761210,Mechanical Engineering,Un-Aided,Post-SSC Diploma,Stage-I,TGOPENH,Technical,General,OPEN,Home District,29951,83.8
2137,"Nagnathappa Halge Engineering College, Parli, Beed",213761210,Mechanical Engineering,Un-Aided,Post-SSC Diploma,Stage-I,NLOPENO,Non-Technical,Ladies,OPEN,Other than Home District,133062,50
2138,"Matsyodari Shikshan Sansatha's College of Engineering and Technology, Jalna",213819110,Civil Engineering,Un-Aided,Post-SSC Diploma,Stage-I,NGSCH,Non-Technical,General,SC,Home District,53696,78.2
2138,"Matsyodari Shikshan Sansatha's College of Engineering and Technology, Jalna",213819110,Civil Engineering,Un-Aided,Post-SSC Diploma,Stage-I,NGSCH,Non-Technical,General,SC,Home District,51335,78.8
2138,"Matsyodari Shikshan Sansatha's College of Engineering and Technology, Jalna",213819110,Civil Engineering,Un-Aided,Post-SSC Diploma,Stage-I,NGOBCO,Non-Technical,General,OBC,Other than Home District,57729,77.2
2138,"Matsyodari Shikshan Sansatha's College of Engineering and Technology, Jalna",213819110,Civil Engineering,Un-Aided,Post-SSC Diploma,Stage-I,NGSEBCO,Non-Technical,General,SEBC,Other than Home District,59163,76.8
2138,"Matsyodari Shikshan Sansatha's College of Engineering and Technology, Jalna",213824210,Computer Science and Engineering,Un-Aided,Post-SSC Diploma,Stage-I,NGOBCH,Non-Technical,General,OBC,Home District,26667,84.8
2138,"Matsyodari Shikshan Sansatha's College of Engineering and Technology, Jalna",213824210,Computer Science and Engineering,Un-Aided,Post-SSC Diploma,Stage-I,NLOBCO,Non-Technical,Ladies,OBC,Other than Home District,37822,82
2138,"Matsyodari Shikshan Sansatha's College of Engineering and Technology, Jalna",213829310,Electrical Engineering,Un-Aided,Post-SSC Diploma,Stage-I,NGOPENH,Non-Technical,General,OPEN,Home District,39095,81.6
2138,"Matsyodari Shikshan Sansatha's College of Engineering and Technology, Jalna",213861210,Mechanical Engineering,Un-Aided,Post-SSC Diploma,Stage-I,NGOPENH,Non-Technical,General,OPEN,Home District,44802,80.2
2138,"Matsyodari Shikshan Sansatha's College of Engineering and Technology, Jalna",213861210,Mechanical Engineering,Un-Aided,Post-SSC Diploma,Stage-I,NGOPENH,Non-Technical,General,OPEN,Home District,46428,79.8
2138,"Matsyodari Shikshan Sansatha's College of Engineering and Technology, Jalna",213861210,Mechanical Engineering,Un-Aided,Post-SSC Diploma,Stage-I,TLOPENH,Technical,Ladies,OPEN,Home District,47941,79.6
2138,"Matsyodari Shikshan Sansatha's College of Engineering and Technology, Jalna",213861210,Mechanical Engineering,Un-Aided,Post-SSC Diploma,Stage-I,NGSTO,Non-Technical,General,ST,Other than Home District,20706,86.4
2146,"Adarsh Shikshan Prasarak Mandal's K. T. Patil College of Engineering and Technology, Dharashiv",214619110,Civil Engineering,Un-Aided,Post-SSC Diploma,Stage-I,NGOPENH,Non-Technical,General,OPEN,Home District,139457,40.6
2146,"Adarsh Shikshan Prasarak Mandal's K. T. Patil College of Engineering and Technology, Dharashiv",214624210,Computer Science and Engineering,Un-Aided,Post-SSC Diploma,Stage-I,TGOPENH,Technical,General,OPEN,Home District,33708,83
2146,"Adarsh Shikshan Prasarak Mandal's K. T. Patil College of Engineering and Technology, Dharashiv",214624210,Computer Science and Engineering,Un-Aided,Post-SSC Diploma,Stage-I,TGSEBCO,Technical,General,SEBC,Other than Home District,49670,79.2
2146,"Adarsh Shikshan Prasarak Mandal's K. T. Patil College of Engineering and Technology, Dharashiv",214637210,Electronics and Telecommunication Engg,Un-Aided,Post-SSC Diploma,Stage-I,NGOPENH,Non-Technical,General,OPEN,Home District,137115,45.4
2146,"Adarsh Shikshan Prasarak Mandal's K. T. Patil College of Engineering and Technology, Dharashiv",214637210,Electronics and Telecommunication Engg,Un-Aided,Post-SSC Diploma,Stage-I,NGOPENO,Non-Technical,General,OPEN,Other than Home District,132580,50.4
2146,"Adarsh Shikshan Prasarak Mandal's K. T. Patil College of Engineering and Technology, Dharashiv",214661210,Mechanical Engineering,Un-Aided,Post-SSC Diploma,Stage-I,NGOPENH,Non-Technical,General,OPEN,Home District,108344,63
2146,"Adarsh Shikshan Prasarak Mandal's K. T. Patil College of Engineering and Technology, Dharashiv",214661210,Mechanical Engineering,Un-Aided,Post-SSC Diploma,Stage-I,TGOBCH,Technical,General,OBC,Home District,59185,76.8
2168,"Shree Sai Samajik Vikas Sanstha, Nath Polytechnic, Paithan, Dist. Aurangabad",216829310,Electrical Engineering,Un-Aided,Post-SSC Diploma,Stage-I,NGOPENH,Non-Technical,General,OPEN,Home District,79716,71.6
2168,"Shree Sai Samajik Vikas Sanstha, Nath Polytechnic, Paithan, Dist. Aurangabad",216829310,Electrical Engineering,Un-Aided,Post-SSC Diploma,Stage-I,NGOPENH,Non-Technical,General,OPEN,Home District,86189,69.8
2168,"Shree Sai Samajik Vikas Sanstha, Nath Polytechnic, Paithan, Dist. Aurangabad",216829310,Electrical Engineering,Un-Aided,Post-SSC Diploma,Stage-I,NLOPENH,Non-Technical,Ladies,OPEN,Home District,89029,69
2168,"Shree Sai Samajik Vikas Sanstha, Nath Polytechnic, Paithan, Dist. Aurangabad",216829310,Electrical Engineering,Un-Aided,Post-SSC Diploma,Stage-I,NGOPENO,Non-Technical,General,OPEN,Other than Home District,93832,67.6
2168,"Shree Sai Samajik Vikas Sanstha, Nath Polytechnic, Paithan, Dist. Aurangabad",216861210,Mechanical Engineering,Un-Aided,Post-SSC Diploma,Stage-I,NGNTAH,Non-Technical,General,UNKNOWN,Home District,101405,65.4
2171,"Gramodyogik Shikshan Mandal's Marathwada Institute Of Technology, Rotegaon, Vaijapur, Dist. Aurangabad.",217119110,Civil Engineering,Un-Aided,Post-SSC Diploma,Stage-I,NGOPENH,Non-Technical,General,OPEN,Home District,86888,69.6
2171,"Gramodyogik Shikshan Mandal's Marathwada Institute Of Technology, Rotegaon, Vaijapur, Dist. Aurangabad.",217119110,Civil Engineering,Un-Aided,Post-SSC Diploma,Stage-I,TGSCH,Technical,General,SC,Home District,79072,71.8
2171,"Gramodyogik Shikshan Mandal's Marathwada Institute Of Technology, Rotegaon, Vaijapur, Dist. Aurangabad.",217119110,Civil Engineering,Un-Aided,Post-SSC Diploma,Stage-I,TGSCH,Technical,General,SC,Home District,136511,46.2
2171,"Gramodyogik Shikshan Mandal's Marathwada Institute Of Technology, Rotegaon, Vaijapur, Dist. Aurangabad.",217119110,Civil Engineering,Un-Aided,Post-SSC Diploma,Stage-I,NGSEBCO,Non-Technical,General,SEBC,Other than Home District,109326,62.6
2171,"Gramodyogik Shikshan Mandal's Marathwada Institute Of Technology, Rotegaon, Vaijapur, Dist. Aurangabad.",217119110,Civil Engineering,Un-Aided,Post-SSC Diploma,Stage-I,NGSEBCO,Non-Technical,General,SEBC,Other than Home District,84422,70.4
2171,"Gramodyogik Shikshan Mandal's Marathwada Institute Of Technology, Rotegaon, Vaijapur, Dist. Aurangabad.",217124510,Computer Engineering,Un-Aided,Post-SSC Diploma,Stage-I,NGOPENO,Non-Technical,General,OPEN,Other than Home District,28747,84.2
2171,"Gramodyogik Shikshan Mandal's Marathwada Institute Of Technology, Rotegaon, Vaijapur, Dist. Aurangabad.",217124510,Computer Engineering,Un-Aided,Post-SSC Diploma,Stage-I,TLOPENO,Technical,Ladies,OPEN,Other than Home District,22870,85.8
2171,"Gramodyogik Shikshan Mandal's Marathwada Institute Of Technology, Rotegaon, Vaijapur, Dist. Aurangabad.",217129310,Electrical Engineering,Un-Aided,Post-SSC Diploma,,PWDOPENH,Non-Technical,General,OPEN,Home District,33989,82.8
2171,"Gramodyogik Shikshan Mandal's Marathwada Institute Of Technology, Rotegaon, Vaijapur, Dist. Aurangabad.",217129310,Electrical Engineering,Un-Aided,Post-SSC Diploma,Stage-I,NLOBCO,Non-Technical,Ladies,OBC,Other than Home District,35384,82.4
2171,"Gramodyogik Shikshan Mandal's Marathwada Institute Of Technology, Rotegaon, Vaijapur, Dist. Aurangabad.",217137210,Electronics and Telecommunication Engg,Un-Aided,Post-SSC Diploma,Stage-I,NGOBCH,Non-Technical,General,OBC,Home District,65096,75.4
2171,"Gramodyogik Shikshan Mandal's Marathwada Institute Of Technology, Rotegaon, Vaijapur, Dist. Aurangabad.",217137210,Electronics and Telecommunication Engg,Un-Aided,Post-SSC Diploma,Stage-I,NGOBCH,Non-Technical,General,OBC,Home District,75421,72.8
2171,"Gramodyogik Shikshan Mandal's Marathwada Institute Of Technology, Rotegaon, Vaijapur, Dist. Aurangabad.",217137210,Electronics and Telecommunication Engg,Un-Aided,Post-SSC Diploma,Stage-I,NLOPENO,Non-Technical,Ladies,OPEN,Other than Home District,81269,71.2
2171,"Gramodyogik Shikshan Mandal's Marathwada Institute Of Technology, Rotegaon, Vaijapur, Dist. Aurangabad.",217137210,Electronics and Telecommunication Engg,Un-Aided,Post-SSC Diploma,Stage-I,NLOPENO,Non-Technical,Ladies,OPEN,Other than Home District,82887,70.8
2171,"Gramodyogik Shikshan Mandal's Marathwada Institute Of Technology, Rotegaon, Vaijapur, Dist. Aurangabad.",217137210,Electronics and Telecommunication Engg,Un-Aided,Post-SSC Diploma,Stage-I,UNKNOWN,Non-Technical,General,UNKNOWN,Unknown,81734,71
2171,"Gramodyogik Shikshan Mandal's Marathwada Institute Of Technology, Rotegaon, Vaijapur, Dist. Aurangabad.",217161210,Mechanical Engineering,Un-Aided,Post-SSC Diploma,Stage-I,NGOBCH,Non-Technical,General,OBC,Home District,74337,73
2171,"Gramodyogik Shikshan Mandal's Marathwada Institute Of Technology, Rotegaon, Vaijapur, Dist. Aurangabad.",217161210,Mechanical Engineering,Un-Aided,Post-SSC Diploma,Stage-I,NLOBCH,Non-Technical,Ladies,OBC,Home District,71357,73.8
2171,"Gramodyogik Shikshan Mandal's Marathwada Institute Of Technology, Rotegaon, Vaijapur, Dist. Aurangabad.",217161210,Mechanical Engineering,Un-Aided,Post-SSC Diploma,Stage-I,TLSTH,Technical,Ladies,ST,Home District,30395,83.8
2171,"Gramodyogik Shikshan Mandal's Marathwada Institute Of Technology, Rotegaon, Vaijapur, Dist. Aurangabad.",217161210,Mechanical Engineering,Un-Aided,Post-SSC Diploma,Stage-I,TLOPENH,Technical,Ladies,OPEN,Home District,88024,69.4
