institute_code,institute_name,branch_code,course_name,status,admission_level,stage,raw_category_code,seat_type,gender,category,quota,rank,percentile
3007,"Government Polytechnic, Mumbai",300724610,Information Technology,Government-Autonomous,Post-SSC Diploma,Stage-I,TGOPENO,Technical,General,OPEN,Other than Home District,29990,83.8
3007,"Government Polytechnic, Mumbai",300724610,Information Technology,Government-Autonomous,Post-SSC Diploma,Stage-I,DEFOPENS,Non-Technical,General,OPEN,State Level,5890,91.4
3007,"Government Polytechnic, Mumbai",300724610,Information Technology,Government-Autonomous,Post-SSC Diploma,Stage-I,DEFOPENS,Non-Technical,General,OPEN,State Level,5834,91.4
3007,"Government Polytechnic, Mumbai",300724610,Information Technology,Government-Autonomous,Post-SSC Diploma,Stage-I,DEFOPENS,Non-Technical,General,OPEN,State Level,6152,91.4
3007,"Government Polytechnic, Mumbai",300729310,Electrical Engineering,Government-Autonomous,Post-SSC Diploma,Stage-I,TGOPENO,Technical,General,OPEN,Other than Home District,57977,77
3007,"Government Polytechnic, Mumbai",300729310,Electrical Engineering,Government-Autonomous,Post-SSC Diploma,Stage-I,TGOPENO,Technical,General,OPEN,Other than Home District,56284,77.6
3007,"Government Polytechnic, Mumbai",300729310,Electrical Engineering,Government-Autonomous,Post-SSC Diploma,Stage-I,DEFOPENS,Non-Technical,General,OPEN,State Level,20158,86.6
3007,"Government Polytechnic, Mumbai",300729310,Electrical Engineering,Government-Autonomous,Post-SSC Diploma,Stage-I,DEFOPENS,Non-Technical,General,OPEN,State Level,20306,86.4
3007,"Government Polytechnic, Mumbai",300737610,Electronics Engineering,Government-Autonomous,Post-SSC Diploma,Stage-I,NGOPENH,Non-Technical,General,OPEN,Home District,106146,63.8
3007,"Government Polytechnic, Mumbai",300737610,Electronics Engineering,Government-Autonomous,Post-SSC Diploma,Stage-I,NGNTAH,Non-Technical,General,UNKNOWN,Home District,50829,78.8
3007,"Government Polytechnic, Mumbai",300737610,Electronics Engineering,Government-Autonomous,Post-SSC Diploma,Stage-I,TGOPENH,Technical,General,OPEN,Home District,28351,84.2
3007,"Government Polytechnic, Mumbai",300737610,Electronics Engineering,Government-Autonomous,Post-SSC Diploma,Stage-I,TGOBCH,Technical,General,OBC,Home District,15604,87.8
3007,"Government Polytechnic, Mumbai",300737610,Electronics Engineering,Government-Autonomous,Post-SSC Diploma,Stage-I,TGOBCH,Technical,General,OBC,Home District,55672,77.6
3007,"Government Polytechnic, Mumbai",300737610,Electronics Engineering,Government-Autonomous,Post-SSC Diploma,Stage-I,NGOPENO,Non-Technical,General,OPEN,Other than Home District,65978,75.17
3007,"Government Polytechnic, Mumbai",300737610,Electronics Engineering,Government-Autonomous,Post-SSC Diploma,Stage-I,TGOPENO,Technical,General,OPEN,Other than Home District,33576,83
3007,"Government Polytechnic, Mumbai",300737610,Electronics Engineering,Government-Autonomous,Post-SSC Diploma,Stage-I,DEFOPENS,Non-Technical,General,OPEN,State Level,16666,87.6
3007,"Government Polytechnic, Mumbai",300737610,Electronics Engineering,Government-Autonomous,Post-SSC Diploma,Stage-I,DEFOPENS,Non-Technical,General,OPEN,State Level,32270,83.2
3007,"Government Polytechnic, Mumbai",300746610,Instrumentation Engineering,Government-Autonomous,Post-SSC Diploma,Stage-I,NGOPENH,Non-Technical,General,OPEN,Home District,87393,69.6
3007,"Government Polytechnic, Mumbai",300746610,Instrumentation Engineering,Government-Autonomous,Post-SSC Diploma,Stage-I,NGOPENH,Non-Technical,General,OPEN,Home District,103142,64.8
3007,"Government Polytechnic, Mumbai",300746610,Instrumentation Engineering,Government-Autonomous,Post-SSC Diploma,Stage-I,NGNTCH,Non-Technical,General,NTC,Home District,100267,65.6
3007,"Government Polytechnic, Mumbai",300746610,Instrumentation Engineering,Government-Autonomous,Post-SSC Diploma,Stage-I,TGOBCH,Technical,General,OBC,Home District,72452,73.4
3007,"Government Polytechnic, Mumbai",300746610,Instrumentation Engineering,Government-Autonomous,Post-SSC Diploma,Stage-I,TLOPENO,Technical,Ladies,OPEN,Other than Home District,49623,79.2
3007,"Government Polytechnic, Mumbai",300746610,Instrumentation Engineering,Government-Autonomous,Post-SSC Diploma,Stage-I,TGOBCO,Technical,General,OBC,Other than Home District,53518,78.2
3007,"Government Polytechnic, Mumbai",300746610,Instrumentation Engineering,Government-Autonomous,Post-SSC Diploma,Stage-I,DEFOPENS,Non-Technical,General,OPEN,State Level,63907,75.6
3007,"Government Polytechnic, Mumbai",300746610,Instrumentation Engineering,Government-Autonomous,Post-SSC Diploma,Stage-I,DEFOPENS,Non-Technical,General,OPEN,State Level,101138,65.4
3007,"Government Polytechnic, Mumbai",300746610,Instrumentation Engineering,Government-Autonomous,Post-SSC Diploma,Stage-I,DEFOPENS,Non-Technical,General,OPEN,State Level,84312,70.4
3007,"Government Polytechnic, Mumbai",300749210,Leather Goods and Footwear Technology,Government-Autonomous,Post-SSC Diploma,Stage-I,TGOPENS,Technical,General,OPEN,State Level,119210,58.6
3007,"Government Polytechnic, Mumbai",300761210,Mechanical Engineering,Government-Autonomous,Post-SSC Diploma,Stage-I,NGOPENH,Non-Technical,General,OPEN,Home District,49479,79.2
3007,"Government Polytechnic, Mumbai",300761210,Mechanical Engineering,Government-Autonomous,Post-SSC Diploma,Stage-I,TGOPENH,Technical,General,OPEN,Home District,105215,64
3007,"Government Polytechnic, Mumbai",300761210,Mechanical Engineering,Government-Autonomous,Post-SSC Diploma,Stage-I,NGOBCH,Non-Technical,General,OBC,Home District,47189,79.8
3007,"Government Polytechnic, Mumbai",300761210,Mechanical Engineering,Government-Autonomous,Post-SSC Diploma,Stage-I,NGOBCH,Non-Technical,General,OBC,Home District,58973,76.8
3007,"Government Polytechnic, Mumbai",300761210,Mechanical Engineering,Government-Autonomous,Post-SSC Diploma,Stage-I,TGOPENH,Technical,General,OPEN,Home District,100866,65.4
3007,"Government Polytechnic, Mumbai",300761210,Mechanical Engineering,Government-Autonomous,Post-SSC Diploma,Stage-I,DEFOPENS,Non-Technical,General,OPEN,State Level,43777,80.5
3007,"Government Polytechnic, Mumbai",300799810,Artificial Intelligence (AI) and Machine Learning,Government-Autonomous,Post-SSC Diploma,Stage-I,TGSCH,Technical,General,SC,Home District,27307,84.6
3007,"Government Polytechnic, Mumbai",300799810,Artificial Intelligence (AI) and Machine Learning,Government-Autonomous,Post-SSC Diploma,Stage-I,TGSEBCO,Technical,General,SEBC,Other than Home District,9618,90
3007,"Government Polytechnic, Mumbai",300799810,Artificial Intelligence (AI) and Machine Learning,Government-Autonomous,Post-SSC Diploma,Stage-I,TGSEBCO,Technical,General,SEBC,Other than Home District,14256,88.2
3008,"Government Polytechnic, Pen",300819110,Civil Engineering,Government,Post-SSC Diploma,Stage-I,NGOPENH,Non-Technical,General,OPEN,Home District,49069,79.2
3008,"Government Polytechnic, Pen",300819110,Civil Engineering,Government,Post-SSC Diploma,Stage-I,TGOPENH,Technical,General,OPEN,Home District,68208,74.6
3008,"Government Polytechnic, Pen",300819110,Civil Engineering,Government,Post-SSC Diploma,Stage-I,TGOPENO,Technical,General,OPEN,Other than Home District,65358,75.2
3008,"Government Polytechnic, Pen",300819110,Civil Engineering,Government,Post-SSC Diploma,Stage-I,DEFOPENS,Non-Technical,General,OPEN,State Level,49769,79
3008,"Government Polytechnic, Pen",300819110,Civil Engineering,Government,Post-SSC Diploma,Stage-I,DEFOPENS,Non-Technical,General,OPEN,State Level,50851,78.8
3008,"Government Polytechnic, Pen",300819110,Civil Engineering,Government,Post-SSC Diploma,Stage-I,DEFOPENS,Non-Technical,General,OPEN,State Level,51498,78.6
3008,"Government Polytechnic, Pen",300825110,Computer Technology,Government,Post-SSC Diploma,Stage-I,NGOPENH,Non-Technical,General,OPEN,Home District,55486,77.8
3008,"Government Polytechnic, Pen",300825110,Computer Technology,Government,Post-SSC Diploma,Stage-I,NGOPENH,Non-Technical,General,OPEN,Home District,88350,69.2
3008,"Government Polytechnic, Pen",300825110,Computer Technology,Government,Post-SSC Diploma,Stage-I,NGOPENO,Non-Technical,General,OPEN,Other than Home District,15368,88
3008,"Government Polytechnic, Pen",300825110,Computer Technology,Government,Post-SSC Diploma,Stage-I,TGOPENO,Technical,General,OPEN,Other than Home District,52771,78.4
3008,"Government Polytechnic, Pen",300825110,Computer Technology,Government,Post-SSC Diploma,Stage-I,TGOPENO,Technical,General,OPEN,Other than Home District,57775,77.2
3008,"Government Polytechnic, Pen",300825110,Computer Technology,Government,Post-SSC Diploma,Stage-I,NLSCO,Non-Technical,Ladies,SC,Other than Home District,99554,66
3008,"Government Polytechnic, Pen",300825110,Computer Technology,Government,Post-SSC Diploma,Stage-I,NLSCO,Non-Technical,Ladies,SC,Other than Home District,14186,88.4
3008,"Government Polytechnic, Pen",300846410,Instrumentation and Control Engineering,Government,Post-SSC Diploma,Stage-I,NGOPENH,Non-Technical,General,OPEN,Home District,29628,84
3008,"Government Polytechnic, Pen",300846410,Instrumentation and Control Engineering,Government,Post-SSC Diploma,Stage-I,NGOPENH,Non-Technical,General,OPEN,Home District,49989,79
3008,"Government Polytechnic, Pen",300846410,Instrumentation and Control Engineering,Government,Post-SSC Diploma,Stage-I,NGOPENO,Non-Technical,General,OPEN,Other than Home District,80567,71.4
3008,"Government Polytechnic, Pen",300846410,Instrumentation and Control Engineering,Government,Post-SSC Diploma,Stage-I,DEFOPENS,Non-Technical,General,OPEN,State Level,32379,83.2
3008,"Government Polytechnic, Pen",300850710,Chemical Engineering,Government,Post-SSC Diploma,Stage-I,NGOPENH,Non-Technical,General,OPEN,Home District,35865,82.4
3008,"Government Polytechnic, Pen",300850710,Chemical Engineering,Government,Post-SSC Diploma,Stage-I,TGOPENH,Technical,General,OPEN,Home District,39863,81.4
3008,"Government Polytechnic, Pen",300850710,Chemical Engineering,Government,Post-SSC Diploma,Stage-I,TGOPENH,Technical,General,OPEN,Home District,63297,75.8
3008,"Government Polytechnic, Pen",300850710,Chemical Engineering,Government,Post-SSC Diploma,Stage-I,TGOPENO,Technical,General,OPEN,Other than Home District,64713,75.4
3008,"Government Polytechnic, Pen",300850710,Chemical Engineering,Government,Post-SSC Diploma,Stage-I,TGOPENO,Technical,General,OPEN,Other than Home District,50309,79
3008,"Government Polytechnic, Pen",300850710,Chemical Engineering,Government,Post-SSC Diploma,,DEFOPENS,Non-Technical,General,OPEN,State Level,35944,82.4
3008,"Government Polytechnic, Pen",300861210,Mechanical Engineering,Government,Post-SSC Diploma,Stage-I,NGOPENH,Non-Technical,General,OPEN,Home District,123067,56.8
3008,"Government Polytechnic, Pen",300861210,Mechanical Engineering,Government,Post-SSC Diploma,Stage-I,NGSCH,Non-Technical,General,SC,Home District,37641,82
3008,"Government Polytechnic, Pen",300861210,Mechanical Engineering,Government,Post-SSC Diploma,Stage-I,NGOPENH,Non-Technical,General,OPEN,Home District,44194,80.4
3008,"Government Polytechnic, Pen",300861210,Mechanical Engineering,Government,Post-SSC Diploma,Stage-I,NGOPENO,Non-Technical,General,OPEN,Other than Home District,21218,86.2
3008,"Government Polytechnic, Pen",300861210,Mechanical Engineering,Government,Post-SSC Diploma,Stage-I,NGOPENO,Non-Technical,General,OPEN,Other than Home District,46156,80
3008,"Government Polytechnic, Pen",300861210,Mechanical Engineering,Government,Post-SSC Diploma,Stage-I,NLOPENO,Non-Technical,Ladies,OPEN,Other than Home District,43512,80.6
3008,"Government Polytechnic, Pen",300861210,Mechanical Engineering,Government,Post-SSC Diploma,Stage-I,TFWS,Technical,General,TFWS,State Level,42143,80.8
3008,"Government Polytechnic, Pen",300861210,Mechanical Engineering,Government,Post-SSC Diploma,Stage-I,TFWS,Technical,General,TFWS,State Level,43893,80.4
3009,"Government Polytechnic, Ratnagiri",300919100,Civil Engineering,Government,Post-SSC Diploma,Stage-I,NGOPENS,Non-Technical,General,OPEN,State Level,75270,72.8
3009,"Government Polytechnic, Ratnagiri",300919100,Civil Engineering,Government,Post-SSC Diploma,Stage-I,TGSEBCS,Technical,General,SEBC,State Level,67936,74.6
3009,"Government Polytechnic, Ratnagiri",300919100,Civil Engineering,Government,Post-SSC Diploma,Stage-I,TGSEBCS,Technical,General,SEBC,State Level,37685,82
3009,"Government Polytechnic, Ratnagiri",300919110,Civil Engineering,Government,Post-SSC Diploma,Stage-I,NGOPENH,Non-Technical,General,OPEN,Home District,74652,73
3009,"Government Polytechnic, Ratnagiri",300919110,Civil Engineering,Government,Post-SSC Diploma,Stage-I,NGSCH,Non-Technical,General,SC,Home District,130160,52.4
3009,"Government Polytechnic, Ratnagiri",300919110,Civil Engineering,Government,Post-SSC Diploma,Stage-I,TGOPENH,Technical,General,OPEN,Home District,22501,85.8
3009,"Government Polytechnic, Ratnagiri",300919110,Civil Engineering,Government,Post-SSC Diploma,Stage-I,NLOBCO,Non-Technical,Ladies,OBC,Other than Home District,116728,60
3009,"Government Polytechnic, Ratnagiri",300919110,Civil Engineering,Government,Post-SSC Diploma,,DEFOPENS,Non-Technical,General,OPEN,State Level,84440,70.4
3009,"Government Polytechnic, Ratnagiri",300919110,Civil Engineering,Government,Post-SSC Diploma,Stage-I,DEFOPENS,Non-Technical,General,OPEN,State Level,28045,84.4
3009,"Government Polytechnic, Ratnagiri",300919110,Civil Engineering,Government,Post-SSC Diploma,Stage-I,DEFOPENS,Non-Technical,General,OPEN,State Level,102577,65
3009,"Government Polytechnic, Ratnagiri",300924510,Computer Engineering,Government,Post-SSC Diploma,Stage-I,NGSCH,Non-Technical,General,SC,Home District,74035,73
3009,"Government Polytechnic, Ratnagiri",300924510,Computer Engineering,Government,Post-SSC Diploma,Stage-I,NGSTH,Non-Technical,General,ST,Home District,15976,87.8
3009,"Government Polytechnic, Ratnagiri",300924510,Computer Engineering,Government,Post-SSC Diploma,Stage-I,TGOPENO,Technical,General,OPEN,Other than Home District,84124,70.4
3009,"Government Polytechnic, Ratnagiri",300924510,Computer Engineering,Government,Post-SSC Diploma,Stage-I,UNKNOWN,Non-Technical,General,UNKNOWN,Unknown,61510,76.2
3009,"Government Polytechnic, Ratnagiri",300924510,Computer Engineering,Government,Post-SSC Diploma,Stage-I,DEFOPENS,Non-Technical,General,OPEN,State Level,9912,89.8
3009,"Government Polytechnic, Ratnagiri",300924510,Computer Engineering,Government,Post-SSC Diploma,Stage-I,DEFOPENS,Non-Technical,General,OPEN,State Level,12365,88.8
3009,"Government Polytechnic, Ratnagiri",300929310,Electrical Engineering,Government,Post-SSC Diploma,Stage-I,NGOPENH,Non-Technical,General,OPEN,Home District,101058,65.4
3009,"Government Polytechnic, Ratnagiri",300929310,Electrical Engineering,Government,Post-SSC Diploma,Stage-I,NGSCH,Non-Technical,General,SC,Home District,42447,80.8
3009,"Government Polytechnic, Ratnagiri",300929310,Electrical Engineering,Government,Post-SSC Diploma,Stage-I,TGNTDH,Technical,General,NTD,Home District,59815,76.6
3009,"Government Polytechnic, Ratnagiri",300929310,Electrical Engineering,Government,Post-SSC Diploma,Stage-I,NGOPENO,Non-Technical,General,OPEN,Other than Home District,36595,82.2
3009,"Government Polytechnic, Ratnagiri",300929310,Electrical Engineering,Government,Post-SSC Diploma,Stage-I,NLOBCO,Non-Technical,Ladies,OBC,Other than Home District,50137,79
3009,"Government Polytechnic, Ratnagiri",300929310,Electrical Engineering,Government,Post-SSC Diploma,Stage-I,TGSEBCO,Technical,General,SEBC,Other than Home District,66635,75
3009,"Government Polytechnic, Ratnagiri",300929310,Electrical Engineering,Government,Post-SSC Diploma,Stage-I,DEFOPENS,Non-Technical,General,OPEN,State Level,25569,85
3009,"Government Polytechnic, Ratnagiri",300929310,Electrical Engineering,Government,Post-SSC Diploma,Stage-I,DEFOPENS,Non-Technical,General,OPEN,State Level,38243,81.8
3009,"Government Polytechnic, Ratnagiri",300929310,Electrical Engineering,Government,Post-SSC Diploma,Stage-I,DEFOPENS,Non-Technical,General,OPEN,State Level,41238,81
3009,"Government Polytechnic, Ratnagiri",300937200,Electronics and Telecommunication Engg,Government,Post-SSC Diploma,Stage-I,NGOPENS,Non-Technical,General,OPEN,State Level,26821,84.6
3009,"Government Polytechnic, Ratnagiri",300937200,Electronics and Telecommunication Engg,Government,Post-SSC Diploma,Stage-I,TGSEBCS,Technical,General,SEBC,State Level,19872,86.6
3009,"Government Polytechnic, Ratnagiri",300937210,Electronics and Telecommunication Engg,Government,Post-SSC Diploma,Stage-I,NGOPENH,Non-Technical,General,OPEN,Home District,47015,79.8
3009,"Government Polytechnic, Ratnagiri",300937210,Electronics and Telecommunication Engg,Government,Post-SSC Diploma,Stage-I,TGOPENH,Technical,General,OPEN,Home District,64338,75.6
3009,"Government Polytechnic, Ratnagiri",300937210,Electronics and Telecommunication Engg,Government,Post-SSC Diploma,Stage-I,NGOPENO,Non-Technical,General,OPEN,Other than Home District,16671,87.6
3009,"Government Polytechnic, Ratnagiri",300937210,Electronics and Telecommunication Engg,Government,Post-SSC Diploma,Stage-I,TGOPENO,Technical,General,OPEN,Other than Home District,12415,88.8
3009,"Government Polytechnic, Ratnagiri",300961200,Mechanical Engineering,Government,Post-SSC Diploma,Stage-I,NGOPENS,Non-Technical,General,OPEN,State Level,60566,76.4
3009,"Government Polytechnic, Ratnagiri",300961210,Mechanical Engineering,Government,Post-SSC Diploma,Stage-I,TGSCH,Technical,General,SC,Home District,90062,68.8
3009,"Government Polytechnic, Ratnagiri",300961210,Mechanical Engineering,Government,Post-SSC Diploma,Stage-I,TGSCH,Technical,General,SC,Home District,70186,74
3009,"Government Polytechnic, Ratnagiri",300961210,Mechanical Engineering,Government,Post-SSC Diploma,Stage-I,NGOPENO,Non-Technical,General,OPEN,Other than Home District,70328,74
3009,"Government Polytechnic, Ratnagiri",300961210,Mechanical Engineering,Government,Post-SSC Diploma,Stage-I,TGOPENO,Technical,General,OPEN,Other than Home District,93507,67.8
3009,"Government Polytechnic, Ratnagiri",300961210,Mechanical Engineering,Government,Post-SSC Diploma,Stage-I,DEFOPENS,Non-Technical,General,OPEN,State Level,75235,72.8
3009,"Government Polytechnic, Ratnagiri",300961210,Mechanical Engineering,Government,Post-SSC Diploma,Stage-I,DEFOPENS,Non-Technical,General,OPEN,State Level,42276,80.8
3009,"Government Polytechnic, Ratnagiri",300999710,Mechatronics,Government,Post-SSC Diploma,Stage-I,NGOPENH,Non-Technical,General,OPEN,Home District,39664,81.4
3009,"Government Polytechnic, Ratnagiri",300999710,Mechatronics,Government,Post-SSC Diploma,Stage-I,NGSEBCH,Non-Technical,General,SEBC,Home District,40225,81.4
3009,"Government Polytechnic, Ratnagiri",300999710,Mechatronics,Government,Post-SSC Diploma,Stage-I,NGOPENO,Non-Technical,General,OPEN,Other than Home District,31487,83.4
3009,"Government Polytechnic, Ratnagiri",300999710,Mechatronics,Government,Post-SSC Diploma,Stage-I,TLSTO,Technical,Ladies,ST,Other than Home District,95394,67.2
3009,"Government Polytechnic, Ratnagiri",300999710,Mechatronics,Government,Post-SSC Diploma,Stage-I,DEFOPENS,Non-Technical,General,OPEN,State Level,41956,81
3009,"Government Polytechnic, Ratnagiri",300999710,Mechatronics,Government,Post-SSC Diploma,Stage-I,DEFOPENS,Non-Technical,General,OPEN,State Level,58713,77
3009,"Government Polytechnic, Ratnagiri",300999710,Mechatronics,Government,Post-SSC Diploma,Stage-I,DEFOPENS,Non-Technical,General,OPEN,State Level,57379,77.2
3010,"Government Polytechnic, Malvan",301019110,Civil Engineering,Government,Post-SSC Diploma,Stage-I,NGOPENH,Non-Technical,General,OPEN,Home District,63445,75.8
3010,"Government Polytechnic, Malvan",301019110,Civil Engineering,Government,Post-SSC Diploma,Stage-I,NGOPENH,Non-Technical,General,OPEN,Home District,85488,70
3010,"Government Polytechnic, Malvan",301019110,Civil Engineering,Government,Post-SSC Diploma,Stage-I,TLOPENH,Technical,Ladies,OPEN,Home District,99355,66
3010,"Government Polytechnic, Malvan",301019110,Civil Engineering,Government,Post-SSC Diploma,Stage-I,TLOPENH,Technical,Ladies,OPEN,Home District,120768,58
3010,"Government Polytechnic, Malvan",301019110,Civil Engineering,Government,Post-SSC Diploma,Stage-I,NGOPENO,Non-Technical,General,OPEN,Other than Home District,118905,58.8
3010,"Government Polytechnic, Malvan",301019110,Civil Engineering,Government,Post-SSC Diploma,,DEFOPENS,Non-Technical,General,OPEN,State Level,87186,69.6
3010,"Government Polytechnic, Malvan",301019110,Civil Engineering,Government,Post-SSC Diploma,Stage-I,DEFOPENS,Non-Technical,General,OPEN,State Level,87216,69.6
3010,"Government Polytechnic, Malvan",301019110,Civil Engineering,Government,Post-SSC Diploma,Stage-I,DEFOPENS,Non-Technical,General,OPEN,State Level,87604,69.4
3010,"Government Polytechnic, Malvan",301024510,Computer Engineering,Government,Post-SSC Diploma,Stage-I,NGSCH,Non-Technical,General,SC,Home District,19805,86.6
3010,"Government Polytechnic, Malvan",301024510,Computer Engineering,Government,Post-SSC Diploma,Stage-I,NGSTH,Non-Technical,General,ST,Home District,20630,86.4
3010,"Government Polytechnic, Malvan",301024510,Computer Engineering,Government,Post-SSC Diploma,Stage-I,TLOPENH,Technical,Ladies,OPEN,Home District,83688,70.6
3010,"Government Polytechnic, Malvan",301024510,Computer Engineering,Government,Post-SSC Diploma,Stage-I,NGOPENO,Non-Technical,General,OPEN,Other than Home District,26507,84.8
3010,"Government Polytechnic, Malvan",301024510,Computer Engineering,Government,Post-SSC Diploma,Stage-I,TGOPENO,Technical,General,OPEN,Other than Home District,74915,72.8
3010,"Government Polytechnic, Malvan",301024510,Computer Engineering,Government,Post-SSC Diploma,Stage-I,TGSEBCO,Technical,General,SEBC,Other than Home District,122906,56.8
3010,"Government Polytechnic, Malvan",301024510,Computer Engineering,Government,Post-SSC Diploma,Stage-I,DEFOPENS,Non-Technical,General,OPEN,State Level,20344,86.4
3010,"Government Polytechnic, Malvan",301024510,Computer Engineering,Government,Post-SSC Diploma,Stage-I,DEFOPENS,Non-Technical,General,OPEN,State Level,30718,83.6
3010,"Government Polytechnic, Malvan",301029310,Electrical Engineering,Government,Post-SSC Diploma,Stage-I,NGOPENH,Non-Technical,General,OPEN,Home District,80407,71.4
3010,"Government Polytechnic, Malvan",301029310,Electrical Engineering,Government,Post-SSC Diploma,Stage-I,NGSCH,Non-Technical,General,SC,Home District,43166,80.6
3010,"Government Polytechnic, Malvan",301029310,Electrical Engineering,Government,Post-SSC Diploma,Stage-I,NGOPENH,Non-Technical,General,OPEN,Home District,89290,69
3010,"Government Polytechnic, Malvan",301029310,Electrical Engineering,Government,Post-SSC Diploma,Stage-I,NGOPENO,Non-Technical,General,OPEN,Other than Home District,75225,72.8
3010,"Government Polytechnic, Malvan",301029310,Electrical Engineering,Government,Post-SSC Diploma,Stage-I,NLOPENO,Non-Technical,Ladies,OPEN,Other than Home District,61339,76.2
3010,"Government Polytechnic, Malvan",301029310,Electrical Engineering,Government,Post-SSC Diploma,Stage-I,DEFOPENS,Non-Technical,General,OPEN,State Level,54142,78
3010,"Government Polytechnic, Malvan",301029310,Electrical Engineering,Government,Post-SSC Diploma,Stage-I,DEFOPENS,Non-Technical,General,OPEN,State Level,40768,81.2
3010,"Government Polytechnic, Malvan",301029310,Electrical Engineering,Government,Post-SSC Diploma,Stage-I,DEFOPENS,Non-Technical,General,OPEN,State Level,56215,77.6
3010,"Government Polytechnic, Malvan",301037010,Electronics and Communication Engineering,Government,Post-SSC Diploma,Stage-I,NGOPENH,Non-Technical,General,OPEN,Home District,135987,47
3010,"Government Polytechnic, Malvan",301037010,Electronics and Communication Engineering,Government,Post-SSC Diploma,Stage-I,NGSCH,Non-Technical,General,SC,Home District,70753,74
3010,"Government Polytechnic, Malvan",301037010,Electronics and Communication Engineering,Government,Post-SSC Diploma,Stage-I,TGNTBH,Technical,General,NTB,Home District,83467,70.6
3010,"Government Polytechnic, Malvan",301037010,Electronics and Communication Engineering,Government,Post-SSC Diploma,Stage-I,TGNTBH,Technical,General,NTB,Home District,90898,68.6
3010,"Government Polytechnic, Malvan",301037010,Electronics and Communication Engineering,Government,Post-SSC Diploma,Stage-I,UNKNOWN,Non-Technical,General,UNKNOWN,Unknown,137085,45.4
3010,"Government Polytechnic, Malvan",301037010,Electronics and Communication Engineering,Government,Post-SSC Diploma,Stage-I,TLOPENO,Technical,Ladies,OPEN,Other than Home District,116575,60
3010,"Government Polytechnic, Malvan",301037010,Electronics and Communication Engineering,Government,Post-SSC Diploma,Stage-I,DEFOPENS,Non-Technical,General,OPEN,State Level,81018,71.2
3010,"Government Polytechnic, Malvan",301037010,Electronics and Communication Engineering,Government,Post-SSC Diploma,Stage-I,DEFOPENS,Non-Technical,General,OPEN,State Level,36577,82.2
3010,"Government Polytechnic, Malvan",301037010,Electronics and Communication Engineering,Government,Post-SSC Diploma,Stage-I,DEFOPENS,Non-Technical,General,OPEN,State Level,81429,71.2
3010,"Government Polytechnic, Malvan",301050310,Food Technology,Government,Post-SSC Diploma,Stage-I,TLSCS,Technical,Ladies,SC,State Level,94742,67.4
3010,"Government Polytechnic, Malvan",301061210,Mechanical Engineering,Government,Post-SSC Diploma,Stage-I,NGOPENH,Non-Technical,General,OPEN,Home District,81029,71.2
3010,"Government Polytechnic, Malvan",301061210,Mechanical Engineering,Government,Post-SSC Diploma,Stage-I,NGOPENH,Non-Technical,General,OPEN,Home District,96009,67
3010,"Government Polytechnic, Malvan",301061210,Mechanical Engineering,Government,Post-SSC Diploma,Stage-I,NGOPENO,Non-Technical,General,OPEN,Other than Home District,127057,54.4
3010,"Government Polytechnic, Malvan",301061210,Mechanical Engineering,Government,Post-SSC Diploma,Stage-I,NGOPENO,Non-Technical,General,OPEN,Other than Home District,139977,38.6
3010,"Government Polytechnic, Malvan",301061210,Mechanical Engineering,Government,Post-SSC Diploma,Stage-I,TGSTO,Technical,General,ST,Other than Home District,122355,57.2
3010,"Government Polytechnic, Malvan",301061210,Mechanical Engineering,Government,Post-SSC Diploma,Stage-I,DEFOPENS,Non-Technical,General,OPEN,State Level,81807,71
3010,"Government Polytechnic, Malvan",301061210,Mechanical Engineering,Government,Post-SSC Diploma,Stage-I,DEFOPENS,Non-Technical,General,OPEN,State Level,76797,72.4
3010,"Government Polytechnic, Malvan",301061210,Mechanical Engineering,Government,Post-SSC Diploma,Stage-I,DEFOPENS,Non-Technical,General,OPEN,State Level,109860,62.4
3011,"Government Polytechnic, Thane",301119110,Civil Engineering,Government,Post-SSC Diploma,Stage-I,NGOPENH,Non-Technical,General,OPEN,Home District,73236,73.2
3011,"Government Polytechnic, Thane",301119110,Civil Engineering,Government,Post-SSC Diploma,Stage-I,NGSCH,Non-Technical,General,SC,Home District,59693,76.6
3011,"Government Polytechnic, Thane",301119110,Civil Engineering,Government,Post-SSC Diploma,Stage-I,TLSCH,Technical,Ladies,SC,Home District,92882,68
3011,"Government Polytechnic, Thane",301119110,Civil Engineering,Government,Post-SSC Diploma,Stage-I,NGOPENO,Non-Technical,General,OPEN,Other than Home District,101092,65.4
3011,"Government Polytechnic, Thane",301119110,Civil Engineering,Government,Post-SSC Diploma,Stage-I,NGSTO,Non-Technical,General,ST,Other than Home District,123367,56.6
3011,"Government Polytechnic, Thane",301119110,Civil Engineering,Government,Post-SSC Diploma,Stage-I,TGOPENO,Technical,General,OPEN,Other than Home District,33669,83
3011,"Government Polytechnic, Thane",301119110,Civil Engineering,Government,Post-SSC Diploma,Stage-I,DEFOPENS,Non-Technical,General,OPEN,State Level,62755,76
3011,"Government Polytechnic, Thane",301119110,Civil Engineering,Government,Post-SSC Diploma,Stage-I,DEFOPENS,Non-Technical,General,OPEN,State Level,36072,82.4
3011,"Government Polytechnic, Thane",301119110,Civil Engineering,Government,Post-SSC Diploma,Stage-I,DEFOPENS,Non-Technical,General,OPEN,State Level,65963,75.17
