UDISE,College Name,College Type,Stream,Status,Medium,Reservation,Caste,Marks,Percentage,Cap Round No,City Name
27251110927,PDEA'S WAGHIRE COLLEGE SASWAD,Co-Ed,Science,Aided,Marathi,Women (30%),ST,286,57.2,CAP-1,Pune
27251110927,PDEA'S WAGHIRE COLLEGE SASWAD,Co-Ed,Science,Aided,Marathi,Remaining seats (Pure),ST,378,75.6,CAP-1,Pune
27251111022,JIJAMATA HIGH SCHOOL & JR COLL,Co-Ed,Commerce,Partially Aided (20%-80%),Marathi,Remaining seats (Pure),ST,300,60,CAP-1,Pune
27251111122,MAHATMA GANDHI VIDYALAYA &KILACHAND JUNIOR COLLEGE NIRA,Co-Ed,Arts,Aided,Marathi,Remaining seats (Pure),ST,208,41.6,CAP-1,Pune
27251203121,"SHREE SAMBHAJIRAJE MADHYAMIK AND UCHH MADHYAMIK VIDYALAY, JATEGAV BK",Co-Ed,Arts,Partially Aided (20%-80%),Marathi,Women (30%),ST,295,59,CAP-1,Pune
27251203722,KARESHWAR ENGLISH MEDIUM SCH KAREGAON,Co-Ed,Science,Self Financed,English,Remaining seats (Pure),ST,383,76.6,CAP-1,Pune
27251203822,"SAU. H G GAIKWAD HIGH, KASARI",Co-Ed,Arts,Partially Aided (20%-80%),Marathi,Women (30%),ST,238,47.6,CAP-1,Pune
27251203822,"SAU. H G GAIKWAD HIGH, KASARI",Co-Ed,Science,Partially Aided (20%-80%),Marathi,Women (30%),ST,353,70.6,CAP-1,Pune
27251204121,SARDAR RAGHUNATHRAO DHAVALE HI  KENDUR,Co-Ed,Arts,Aided,Marathi,Women (30%),ST,273,54.6,CAP-1,Pune
27251204721,"R.M.DHARIWAL VIDYANIKETAN COMMERCE &SCIENCE JUNIOR COLLEGE KONDHAPURI,TAL - SHIRUR ,DIST - PUNE",Co-Ed,Commerce,Partially Aided (20%-80%),Marathi,Women (30%),ST,331,66.2,CAP-1,Pune
27251204721,"R.M.DHARIWAL VIDYANIKETAN COMMERCE &SCIENCE JUNIOR COLLEGE KONDHAPURI,TAL - SHIRUR ,DIST - PUNE",Co-Ed,Commerce,Partially Aided (20%-80%),Marathi,Remaining seats (Pure),ST,247,49.4,CAP-1,Pune
27251204721,"R.M.DHARIWAL VIDYANIKETAN COMMERCE &SCIENCE JUNIOR COLLEGE KONDHAPURI,TAL - SHIRUR ,DIST - PUNE",Co-Ed,Science,Partially Aided (20%-80%),Marathi,Remaining seats (Pure),ST,336,67.2,CAP-1,Pune
27251206521,SHRI BHAIRAVNATH VIDYA MANDIR  PABAL,Co-Ed,Arts,Aided,Marathi,Remaining seats (Pure),ST,246,49.2,CAP-1,Pune
27251208221,VIDYADHAM SECONDARY SCHOOL SHIKARAPUR,Co-Ed,Commerce,Aided,Marathi,Remaining seats (Pure),ST,321,64.2,CAP-1,Pune
27251208634,DNYANGANGA VISHWA VIDYALAY,Co-Ed,Commerce,Self Financed,Marathi,Remaining seats (Pure),ST,270,54,CAP-1,Pune
27251208634,DNYANGANGA VISHWA VIDYALAY,Co-Ed,Commerce,Self Financed,English,Remaining seats (Pure),ST,240,48,CAP-1,Pune
27251208634,DNYANGANGA VISHWA VIDYALAY,Co-Ed,Science,Self Financed,English,Remaining seats (Pure),ST,340,68,CAP-1,Pune
27251210521,NEW ENGLISH SCHOOL SHIRUR,Co-Ed,Science,Un-Aided,Marathi,Remaining seats (Pure),ST,325,65,CAP-1,Pune
27251210522,VIDYADHAM PRASHALA SHIRUR,Co-Ed,Science,Aided,English,Women (30%),ST,325,65,CAP-1,Pune
27251210522,VIDYADHAM PRASHALA SHIRUR,Co-Ed,Science,Aided,English,Remaining seats (Pure),ST,348,69.6,CAP-1,Pune
27251210528,CHANDMAL TARACHAND BORA COLLEGE SHIRUR,Co-Ed,Arts,Aided,Marathi,Remaining seats (Pure),ST,235,47,CAP-1,Pune
27251308605,NEW ENGLISH SCHOOL WINZAR,Co-Ed,Arts,Aided,Marathi,Remaining seats (Pure),ST,249,49.8,CAP-1,Pune
27251313003,TORNA VIDYALAY AND UCHH MADHYAMIK VIDYALAY VELHE,Co-Ed,Commerce,Partially Aided (20%-80%),Marathi,Remaining seats (Pure),ST,295,59,CAP-1,Pune
27251313003,TORNA VIDYALAY AND UCHH MADHYAMIK VIDYALAY VELHE,Co-Ed,Science,Self Financed,English,Women (30%),ST,367,73.4,CAP-1,Pune
27251400203,BALWADKAR VIDHYALAYA,Co-Ed,Commerce,Partially Aided (20%-80%),Marathi,Women (30%),ST,271,54.2,CAP-1,Pune
27251400505,L APTE PRASHALA,Co-Ed,Science,Un-Aided,English,Remaining seats (Pure),ST,384,76.8,CAP-1,Pune
27251400505,L APTE PRASHALA,Co-Ed,Science,Aided,English,Women (30%),ST,368,73.6,CAP-1,Pune
27251400505,L APTE PRASHALA,Co-Ed,Science,Aided,English,Remaining seats (Pure),ST,401,80.2,CAP-1,Pune
27251400507,SHRI SHIVAJI PREPARATORY MILITARY SCHOOL,Co-Ed,Commerce,Aided,English,Remaining seats (Pure),ST,280,56,CAP-1,Pune
27251400507,SHRI SHIVAJI PREPARATORY MILITARY SCHOOL,Co-Ed,Science,Aided,English,Women (30%),ST,333,66.6,CAP-1,Pune
27251400507,SHRI SHIVAJI PREPARATORY MILITARY SCHOOL,Co-Ed,Science,Aided,English,Remaining seats (Pure),ST,346,69.2,CAP-1,Pune
27251400811,"MAHILASHRAM HIGH SCHOOL & JR.COLLEGE ,KARVENAGAR ,PUNE - 52",Girls,Commerce,Aided,Marathi,Remaining seats (Pure),ST,251,50.2,CAP-1,Pune
27251400811,"MAHILASHRAM HIGH SCHOOL & JR.COLLEGE ,KARVENAGAR ,PUNE - 52",Girls,Science,Partially Aided (20%-80%),English,Remaining seats (Pure),ST,249,49.8,CAP-1,Pune
27251400811,"MAHILASHRAM HIGH SCHOOL & JR.COLLEGE ,KARVENAGAR ,PUNE - 52",Girls,Science,Aided,English,Remaining seats (Pure),ST,366,73.2,CAP-1,Pune
27251400916,MIT JR. COLLEGE,Co-Ed,Science,Un-Aided,English,Remaining seats (Pure),ST,341,68.2,CAP-1,Pune
27251400916,MIT JR. COLLEGE,Co-Ed,Science,Aided,English,Women (30%),ST,379,75.8,CAP-1,Pune
27251400916,MIT JR. COLLEGE,Co-Ed,Science,Aided,English,Remaining seats (Pure),ST,366,73.2,CAP-1,Pune
27251401113,MODERN JR. COLLEGE,Co-Ed,Arts,Aided,Marathi,Women (30%),ST,267,53.4,CAP-1,Pune
27251401113,MODERN JR. COLLEGE,Co-Ed,Arts,Aided,Marathi,Remaining seats (Pure),ST,273,54.6,CAP-1,Pune
27251401113,MODERN JR. COLLEGE,Co-Ed,Commerce,Un-Aided,English,Women (30%),ST,375,75,CAP-1,Pune
27251401113,MODERN JR. COLLEGE,Co-Ed,Commerce,Un-Aided,English,Remaining seats (Pure),ST,273,54.6,CAP-1,Pune
27251401113,MODERN JR. COLLEGE,Co-Ed,Commerce,Aided,English,Women (30%),ST,241,48.2,CAP-1,Pune
27251401113,MODERN JR. COLLEGE,Co-Ed,Commerce,Aided,English,Remaining seats (Pure),ST,294,58.8,CAP-1,Pune
27251401113,MODERN JR. COLLEGE,Co-Ed,Science,Un-Aided,English,Women (30%),ST,395,79,CAP-1,Pune
27251401113,MODERN JR. COLLEGE,Co-Ed,Science,Un-Aided,English,Remaining seats (Pure),ST,301,60.2,CAP-1,Pune
27251401113,MODERN JR. COLLEGE,Co-Ed,Science,Aided,English,Women (30%),ST,355,71,CAP-1,Pune
27251401113,MODERN JR. COLLEGE,Co-Ed,Science,Aided,English,Remaining seats (Pure),ST,267,53.4,CAP-1,Pune
27251401430,RAGHAVDAS VIDYALAYA,Co-Ed,Science,Self Financed,English,Women (30%),ST,347,69.4,CAP-1,Pune
27251401430,RAGHAVDAS VIDYALAYA,Co-Ed,Science,Self Financed,English,Remaining seats (Pure),ST,321,64.2,CAP-1,Pune
27251401513,M.E.S.SOU.VIMALABAI GARWARE SEC.& HIGHER SEC.SCHOOL DECCAN  GYMKHANA PUNE,Co-Ed,Commerce,Aided,English,Women (30%),ST,284,56.8,CAP-1,Pune
27251401513,M.E.S.SOU.VIMALABAI GARWARE SEC.& HIGHER SEC.SCHOOL DECCAN  GYMKHANA PUNE,Co-Ed,Science,Aided,English,Remaining seats (Pure),ST,375,75,CAP-1,Pune
27251401523,GARWARE COLLEGE OF COMMERCE,Co-Ed,Commerce,Aided,English,Women (30%),ST,252,50.4,CAP-1,Pune
27251401523,GARWARE COLLEGE OF COMMERCE,Co-Ed,Commerce,Aided,English,Remaining seats (Pure),ST,258,51.6,CAP-1,Pune
27251401524,ABASAHEB GARWARE COLLEGE OF SCI & ART,Co-Ed,Arts,Aided,Marathi,Women (30%),ST,226,45.2,CAP-1,Pune
27251401524,ABASAHEB GARWARE COLLEGE OF SCI & ART,Co-Ed,Arts,Aided,Marathi,Remaining seats (Pure),ST,207,41.4,CAP-1,Pune
27251401524,ABASAHEB GARWARE COLLEGE OF SCI & ART,Co-Ed,Science,Aided,English,Women (30%),ST,329,65.8,CAP-1,Pune
27251401524,ABASAHEB GARWARE COLLEGE OF SCI & ART,Co-Ed,Science,Aided,English,Remaining seats (Pure),ST,262,52.4,CAP-1,Pune
27251401526,BRIHAN MAHARASHTRA COLLEGE OF COMMERCE PUNE ,Co-Ed,Commerce,Un-Aided,English,Women (30%),ST,394,78.8,CAP-1,Pune
27251401526,BRIHAN MAHARASHTRA COLLEGE OF COMMERCE PUNE ,Co-Ed,Commerce,Un-Aided,English,Remaining seats (Pure),ST,312,62.4,CAP-1,Pune
27251401526,BRIHAN MAHARASHTRA COLLEGE OF COMMERCE PUNE ,Co-Ed,Commerce,Aided,English,Women (30%),ST,309,61.8,CAP-1,Pune
27251401526,BRIHAN MAHARASHTRA COLLEGE OF COMMERCE PUNE ,Co-Ed,Commerce,Aided,English,Remaining seats (Pure),ST,264,52.8,CAP-1,Pune
27251401527,SYMBIOSIS COLLEGE,Co-Ed,Commerce,Aided,English,Trf./Ex.Sr./Ser/Sports (5%),ST,304,60.8,CAP-1,Pune
27251401528,MARATHWADA MITRA MANDAL JUNIOR COLLEGE OF COMMERCE & SCIENCE PUNE,Co-Ed,Science,Partially Aided (20%-80%),English,Women (30%),ST,300,60,CAP-1,Pune
27251401528,MARATHWADA MITRA MANDAL JUNIOR COLLEGE OF COMMERCE & SCIENCE PUNE,Co-Ed,Science,Aided,English,Remaining seats (Pure),ST,323,64.6,CAP-1,Pune
27251401529,FERGUSSON COLLEGE,Co-Ed,Arts,Self Financed,English,Women (30%),ST,365,73,CAP-1,Pune
27251401529,FERGUSSON COLLEGE,Co-Ed,Arts,Aided,Marathi,Women (30%),ST,309,61.8,CAP-1,Pune
27251401529,FERGUSSON COLLEGE,Co-Ed,Arts,Aided,Marathi,Remaining seats (Pure),ST,237,47.4,CAP-1,Pune
27251401529,FERGUSSON COLLEGE,Co-Ed,Arts,Aided,English,Women (30%),ST,351,70.2,CAP-1,Pune
27251401529,FERGUSSON COLLEGE,Co-Ed,Science,Un-Aided,English,Women (30%),ST,440,88,CAP-1,Pune
27251401529,FERGUSSON COLLEGE,Co-Ed,Science,Un-Aided,English,Remaining seats (Pure),ST,429,85.8,CAP-1,Pune
27251401529,FERGUSSON COLLEGE,Co-Ed,Science,Aided,English,Women (30%),ST,428,85.6,CAP-1,Pune
27251401529,FERGUSSON COLLEGE,Co-Ed,Science,Aided,English,Trf./Ex.Sr./Ser/Sports (5%),ST,374,74.8,CAP-1,Pune
27251401529,FERGUSSON COLLEGE,Co-Ed,Science,Aided,English,Remaining seats (Pure),ST,412,82.4,CAP-1,Pune
27251401532,S.N.D.T.COLLEGE OF HOME SCIENCE,Co-Ed,Science,Aided,English,Remaining seats (Pure),ST,277,55.4,CAP-1,Pune
27251401536,MAHATMA PHULE JUNIOR COLLEGE,Co-Ed,Science,Self Financed,English,Women (30%),ST,317,63.4,CAP-1,Pune
27251401536,MAHATMA PHULE JUNIOR COLLEGE,Co-Ed,Science,Self Financed,English,Remaining seats (Pure),ST,253,50.6,CAP-1,Pune
27251401608,"Shri Shivaji Vidya Mandir & Junior College, Aundh",Co-Ed,Commerce,Aided,Marathi,Remaining seats (Pure),ST,234,46.8,CAP-1,Pune
27251401608,"Shri Shivaji Vidya Mandir & Junior College, Aundh",Co-Ed,Science,Aided,English,Women (30%),ST,338,67.6,CAP-1,Pune
27251401608,"Shri Shivaji Vidya Mandir & Junior College, Aundh",Co-Ed,Science,Aided,English,Remaining seats (Pure),ST,339,67.8,CAP-1,Pune
27251401716,P.E.S. MODERN HIGHSCHOOL ENGLISH MEDIUM AND N.C.L. JUNIOR COLLEGE,Co-Ed,Science,Self Financed,English,Remaining seats (Pure),ST,272,54.4,CAP-1,Pune
27251401723,MODERN HIGHSCHOOL,Co-Ed,Commerce,Aided,Marathi,Remaining seats (Pure),ST,303,60.6,CAP-1,Pune
27251500507,BHARAT ENGLISH SCHOOL,Co-Ed,Science,Aided,English,Women (30%),ST,310,62,CAP-1,Pune
27251500507,BHARAT ENGLISH SCHOOL,Co-Ed,Science,Aided,English,Remaining seats (Pure),ST,273,54.6,CAP-1,Pune
27251500511,VIDYAVARDHINI SECONDARY SCHOOL,Co-Ed,Commerce,Self Financed,English,Women (30%),ST,233,46.6,CAP-1,Pune
27251500511,VIDYAVARDHINI SECONDARY SCHOOL,Co-Ed,Commerce,Self Financed,English,Remaining seats (Pure),ST,213,42.6,CAP-1,Pune
27251500711,GENBA MOZE MADHYAMIK PRASHALA,Co-Ed,Arts,Aided,Marathi,Women (30%),ST,240,48,CAP-1,Pune
27251500718,SNBP JR.COLLEGE,Co-Ed,Commerce,Self Financed,English,Women (30%),ST,278,55.6,CAP-1,Pune
27251501407,NESS WADIA COLLEGE OF COMMERCE,Co-Ed,Commerce,Aided,English,Women (30%),ST,332,66.4,CAP-1,Pune
27251501407,NESS WADIA COLLEGE OF COMMERCE,Co-Ed,Commerce,Aided,English,Remaining seats (Pure),ST,228,45.6,CAP-1,Pune
27251501408,NOWROSJEE WADIA COLLEGE,Co-Ed,Science,Un-Aided,English,Women (30%),ST,332,66.4,CAP-1,Pune
27251501408,NOWROSJEE WADIA COLLEGE,Co-Ed,Science,Un-Aided,English,Remaining seats (Pure),ST,300,60,CAP-1,Pune
27251501408,NOWROSJEE WADIA COLLEGE,Co-Ed,Science,Aided,English,Women (30%),ST,322,64.4,CAP-1,Pune
27251501408,NOWROSJEE WADIA COLLEGE,Co-Ed,Science,Aided,English,Remaining seats (Pure),ST,223,44.6,CAP-1,Pune
27251600128,DNYAN PRASARAK VIDYA MANDIR MADHYAMIK,Co-Ed,Commerce,Self Financed,Marathi,Women (30%),ST,207,41.4,CAP-1,Pune
27251600131,PUNE CAMBRIDGE PUBLIC SCHOOL AND JUNIOR COLLEGE,Co-Ed,Science,Self Financed,English,Remaining seats (Pure),ST,343,68.6,CAP-1,Pune
27251600132,RAJASRSHI SHAHU VIDHYA MANDIR AND SHUNTABAI  SHIVRAM PAWAR AND JUNIOR COLLEGE ,Co-Ed,Science,Self Financed,English,Remaining seats (Pure),ST,405,81,CAP-1,Pune
27251600647,VISHWAKARMA JR. COLLEGE,Co-Ed,Science,Un-Aided,English,Remaining seats (Pure),ST,409,81.8,CAP-1,Pune
27251600658,JAIKRANTI SCHOOL AND JR COLLEGE,Co-Ed,Arts,Self Financed,English,Remaining seats (Pure),ST,213,42.6,CAP-1,Pune
27251600905,SANT TUKARAM ENGLISH SCH,Co-Ed,Science,Un-Aided,English,Remaining seats (Pure),ST,411,82.2,CAP-1,Pune
27251601023,DNYANAKUR ENGLISH MEDIEM SECONDARY SCHOOL,Co-Ed,Science,Self Financed,English,Women (30%),ST,358,71.6,CAP-1,Pune
27251601113,SHAHU JR. COLLEGE,Co-Ed,Science,Self Financed,English,Remaining seats (Pure),ST,403,80.6,CAP-1,Pune
27251601216,MUKTANGAN JR. COLLEGE,Co-Ed,Science,Self Financed,English,Remaining seats (Pure),ST,334,66.8,CAP-1,Pune
27251601323,VERSATILE SCHOOL,Co-Ed,Science,Self Financed,English,Remaining seats (Pure),ST,422,84.4,CAP-1,Pune
27251601503,ASHOK VIDYALAYA AND JUNIOR COLLEGE PUNE-30,Co-Ed,Science,Self Financed,English,Remaining seats (Pure),ST,325,65,CAP-1,Pune
27251601503,ASHOK VIDYALAYA AND JUNIOR COLLEGE PUNE-30,Co-Ed,Science,Un-Aided,English,Remaining seats (Pure),ST,445,89,CAP-1,Pune
27251601503,ASHOK VIDYALAYA AND JUNIOR COLLEGE PUNE-30,Co-Ed,Science,Aided,English,Remaining seats (Pure),ST,356,71.2,CAP-1,Pune
27251601523,"NMV GIRLS HIGHSCHOOL AND JR. COLLEGE, PUNE",Girls,Commerce,Aided,English,Remaining seats (Pure),ST,303,60.6,CAP-1,Pune
27251601525,SIR PARASHURAMBHAU COLLEGE,Co-Ed,Arts,Aided,Marathi,Remaining seats (Pure),ST,305,61,CAP-1,Pune
27251601525,SIR PARASHURAMBHAU COLLEGE,Co-Ed,Commerce,Aided,English,Women (30%),ST,292,58.4,CAP-1,Pune
27251601525,SIR PARASHURAMBHAU COLLEGE,Co-Ed,Commerce,Aided,English,Remaining seats (Pure),ST,229,45.8,CAP-1,Pune
27251601525,SIR PARASHURAMBHAU COLLEGE,Co-Ed,Science,Un-Aided,English,Remaining seats (Pure),ST,400,80,CAP-1,Pune
27251601525,SIR PARASHURAMBHAU COLLEGE,Co-Ed,Science,Aided,English,Women (30%),ST,306,61.2,CAP-1,Pune
27251601525,SIR PARASHURAMBHAU COLLEGE,Co-Ed,Science,Aided,English,Remaining seats (Pure),ST,246,49.2,CAP-1,Pune
27251601902,"BHARATI VIDYAPEETH'S KARMVEER BHAURAO PATIL VIDYAMANDRI JUNIOR COLLEGE, DHANKAWADI,PUNE-43",Co-Ed,Arts,Aided,Marathi,Women (30%),ST,226,45.2,CAP-1,Pune
27251601902,"BHARATI VIDYAPEETH'S KARMVEER BHAURAO PATIL VIDYAMANDRI JUNIOR COLLEGE, DHANKAWADI,PUNE-43",Co-Ed,Commerce,Aided,Marathi,Remaining seats (Pure),ST,304,60.8,CAP-1,Pune
27251601902,"BHARATI VIDYAPEETH'S KARMVEER BHAURAO PATIL VIDYAMANDRI JUNIOR COLLEGE, DHANKAWADI,PUNE-43",Co-Ed,Science,Aided,English,Women (30%),ST,280,56,CAP-1,Pune
27251601902,"BHARATI VIDYAPEETH'S KARMVEER BHAURAO PATIL VIDYAMANDRI JUNIOR COLLEGE, DHANKAWADI,PUNE-43",Co-Ed,Science,Aided,English,Remaining seats (Pure),ST,350,70,CAP-1,Pune
27251700110,"C.B.Tupe Sadhana Kanya Vidyalaya & Akutai Kalyani Girl's Junior College, Hadapsar, Pune",Co-Ed,Commerce,Aided,Marathi,Remaining seats (Pure),ST,238,47.6,CAP-1,Pune
27251700110,"C.B.Tupe Sadhana Kanya Vidyalaya & Akutai Kalyani Girl's Junior College, Hadapsar, Pune",Co-Ed,Science,Un-Aided,English,Remaining seats (Pure),ST,404,80.8,CAP-1,Pune
27251700110,"C.B.Tupe Sadhana Kanya Vidyalaya & Akutai Kalyani Girl's Junior College, Hadapsar, Pune",Co-Ed,Science,Aided,English,Remaining seats (Pure),ST,335,67,CAP-1,Pune
27251700111,SADHANA VIDYALAYA BOYS,Co-Ed,Arts,Aided,Marathi,Remaining seats (Pure),ST,273,54.6,CAP-1,Pune
27251700111,SADHANA VIDYALAYA BOYS,Co-Ed,Commerce,Un-Aided,Marathi,Remaining seats (Pure),ST,266,53.2,CAP-1,Pune
27251700111,SADHANA VIDYALAYA BOYS,Co-Ed,Commerce,Aided,Marathi,Women (30%),ST,276,55.2,CAP-1,Pune
27251700111,SADHANA VIDYALAYA BOYS,Co-Ed,Commerce,Aided,Marathi,Remaining seats (Pure),ST,334,66.8,CAP-1,Pune
27251700111,SADHANA VIDYALAYA BOYS,Co-Ed,Science,Un-Aided,English,Women (30%),ST,342,68.4,CAP-1,Pune
27251700111,SADHANA VIDYALAYA BOYS,Co-Ed,Science,Un-Aided,English,Remaining seats (Pure),ST,322,64.4,CAP-1,Pune
27251700111,SADHANA VIDYALAYA BOYS,Co-Ed,Science,Aided,English,Women (30%),ST,264,52.8,CAP-1,Pune
27251700111,SADHANA VIDYALAYA BOYS,Co-Ed,Science,Aided,English,Remaining seats (Pure),ST,201,40.2,CAP-1,Pune
27251700116,ANNASAHEB MAGAR JR. COLLEGE,Co-Ed,Arts,Aided,Marathi,Women (30%),ST,253,50.6,CAP-1,Pune
27251700116,ANNASAHEB MAGAR JR. COLLEGE,Co-Ed,Arts,Aided,Marathi,Remaining seats (Pure),ST,234,46.8,CAP-1,Pune
27251700116,ANNASAHEB MAGAR JR. COLLEGE,Co-Ed,Commerce,Partially Aided (20%-80%),Marathi,Remaining seats (Pure),ST,305,61,CAP-1,Pune
27251700116,ANNASAHEB MAGAR JR. COLLEGE,Co-Ed,Commerce,Aided,Marathi,Remaining seats (Pure),ST,308,61.6,CAP-1,Pune
27251700116,ANNASAHEB MAGAR JR. COLLEGE,Co-Ed,Science,Partially Aided (20%-80%),English,Women (30%),ST,312,62.4,CAP-1,Pune
27251700116,ANNASAHEB MAGAR JR. COLLEGE,Co-Ed,Science,Partially Aided (20%-80%),English,Remaining seats (Pure),ST,256,51.2,CAP-1,Pune
27251700116,ANNASAHEB MAGAR JR. COLLEGE,Co-Ed,Science,Aided,English,Women (30%),ST,343,68.6,CAP-1,Pune
27251700116,ANNASAHEB MAGAR JR. COLLEGE,Co-Ed,Science,Aided,English,Remaining seats (Pure),ST,337,67.4,CAP-1,Pune
27251700121,S M JOSHI COLLEGE,Co-Ed,Commerce,Self Financed,English,Women (30%),ST,279,55.8,CAP-1,Pune
27251700121,S M JOSHI COLLEGE,Co-Ed,Commerce,Self Financed,English,Remaining seats (Pure),ST,250,50,CAP-1,Pune
27251700121,S M JOSHI COLLEGE,Co-Ed,Science,Self Financed,English,Women (30%),ST,303,60.6,CAP-1,Pune
27251700121,S M JOSHI COLLEGE,Co-Ed,Science,Self Financed,English,Remaining seats (Pure),ST,285,57,CAP-1,Pune
27251700220,NEW ENGLISH HIGH SCHOOL,Co-Ed,Commerce,Self Financed,English,Remaining seats (Pure),ST,272,54.4,CAP-1,Pune
27251700325,JAYAWANTRAO SAWANT COMMERCE AND SCIENCE COLLEGE,Co-Ed,Commerce,Self Financed,English,Women (30%),ST,331,66.2,CAP-1,Pune
27251700325,JAYAWANTRAO SAWANT COMMERCE AND SCIENCE COLLEGE,Co-Ed,Commerce,Self Financed,English,Remaining seats (Pure),ST,342,68.4,CAP-1,Pune
27251700325,JAYAWANTRAO SAWANT COMMERCE AND SCIENCE COLLEGE,Co-Ed,Science,Self Financed,English,Women (30%),ST,375,75,CAP-1,Pune
27251700524,SHRI. P. T. PATHARE JR .COLLEGE,Co-Ed,Arts,Aided,Marathi,Remaining seats (Pure),ST,218,43.6,CAP-1,Pune
27251700524,SHRI. P. T. PATHARE JR .COLLEGE,Co-Ed,Commerce,Aided,Marathi,Women (30%),ST,231,46.2,CAP-1,Pune
27251700631,VISHWAKARMA ARTS COMMERCE & SCIENCE JUNIOR COLLEGE,Co-Ed,Science,Self Financed,English,Women (30%),ST,300,60,CAP-1,Pune
27251700632,SMT KALAWATI BADHE JR COLLEGE,Co-Ed,Science,Self Financed,English,Women (30%),ST,449,89.8,CAP-1,Pune
27251700632,SMT KALAWATI BADHE JR COLLEGE,Co-Ed,Science,Self Financed,English,Remaining seats (Pure),ST,423,84.6,CAP-1,Pune
27251700732,"SINHGAD COLLEGE OF ARTS, COM & SCI",Co-Ed,Commerce,Un-Aided,English,Remaining seats (Pure),ST,324,64.8,CAP-1,Pune
27251800408,MAHARASHTRA VIDHYALAYA,Co-Ed,Science,Aided,English,Remaining seats (Pure),ST,267,53.4,CAP-1,Pune
27251800816,RAJA DHANRAJ GIRJI SCHOOL,Co-Ed,Science,Aided,English,Remaining seats (Pure),ST,201,40.2,CAP-1,Pune
27251800911,SHIVAJI MARATHA HIGHSCHOOL,Co-Ed,Science,Aided,English,Remaining seats (Pure),ST,358,71.6,CAP-1,Pune
27251801012,HHCP HIGH SCHOOL,Co-Ed,Commerce,Aided,English,Remaining seats (Pure),ST,277,55.4,CAP-1,Pune
27251801012,HHCP HIGH SCHOOL,Co-Ed,Science,Partially Aided (20%-80%),English,Remaining seats (Pure),ST,389,77.8,CAP-1,Pune
27251801012,HHCP HIGH SCHOOL,Co-Ed,Science,Aided,English,Remaining seats (Pure),ST,309,61.8,CAP-1,Pune
27251801019,NMV HIGH SCHOOL,Co-Ed,Commerce,Aided,Marathi,Remaining seats (Pure),ST,280,56,CAP-1,Pune
27251801019,NMV HIGH SCHOOL,Co-Ed,Commerce,Aided,English,Remaining seats (Pure),ST,228,45.6,CAP-1,Pune
27251801019,NMV HIGH SCHOOL,Co-Ed,Science,Aided,English,Women (30%),ST,272,54.4,CAP-1,Pune
27251801019,NMV HIGH SCHOOL,Co-Ed,Science,Aided,English,Remaining seats (Pure),ST,236,47.2,CAP-1,Pune
27251801020,HUZURPAGA ENGLISH MEDIUM JUNIOR COLLEGE,Co-Ed,Commerce,Self Financed,English,Remaining seats (Pure),ST,288,57.6,CAP-1,Pune
27251900302,NEW ENGLISH SCHOOL CHINCHWAD,Co-Ed,Arts,Aided,Marathi,Remaining seats (Pure),ST,186,37.2,CAP-1,Pune
27251900316,KRANTIVEER CHPHEKAR MAD VID,Co-Ed,Arts,Partially Aided (20%-80%),Marathi,Women (30%),ST,185,37,CAP-1,Pune
27251900706,SWAMI VIVEKANAND VID MAD,Co-Ed,Commerce,Aided,Marathi,Remaining seats (Pure),ST,241,48.2,CAP-1,Pune
27251900706,SWAMI VIVEKANAND VID MAD,Co-Ed,Science,Aided,English,Women (30%),ST,326,65.2,CAP-1,Pune
27251901603,BABURAOJI GHOLAP HIGH SCHOOL SANGAVI,Co-Ed,Arts,Aided,Marathi,Remaining seats (Pure),ST,239,47.8,CAP-1,Pune
27251901603,BABURAOJI GHOLAP HIGH SCHOOL SANGAVI,Co-Ed,Commerce,Self Financed,English,Remaining seats (Pure),ST,214,42.8,CAP-1,Pune
27251901603,BABURAOJI GHOLAP HIGH SCHOOL SANGAVI,Co-Ed,Commerce,Aided,Marathi,Remaining seats (Pure),ST,247,49.4,CAP-1,Pune
27251901603,BABURAOJI GHOLAP HIGH SCHOOL SANGAVI,Co-Ed,Science,Aided,English,Women (30%),ST,323,64.6,CAP-1,Pune
27251901603,BABURAOJI GHOLAP HIGH SCHOOL SANGAVI,Co-Ed,Science,Aided,English,Remaining seats (Pure),ST,207,41.4,CAP-1,Pune
27251901610,THE NEW MILLENNIUM ENG HIGH SCH,Co-Ed,Science,Self Financed,English,Women (30%),ST,321,64.2,CAP-1,Pune
27251902002,"NAVMAHARASHTRA VIDYALAYA  AND JUNIOR COLLEGE PIMPRI WAGHERE, PUNE",Co-Ed,Science,Aided,English,Women (30%),ST,272,54.4,CAP-1,Pune
27251902002,"NAVMAHARASHTRA VIDYALAYA  AND JUNIOR COLLEGE PIMPRI WAGHERE, PUNE",Co-Ed,Science,Aided,English,Remaining seats (Pure),ST,380,76,CAP-1,Pune
27251902004,MAHATMA PHULE MAHAVIDYALAYA PIMPRI,Co-Ed,Arts,Aided,Marathi,Remaining seats (Pure),ST,274,54.8,CAP-1,Pune
27251902004,MAHATMA PHULE MAHAVIDYALAYA PIMPRI,Co-Ed,Commerce,Aided,Marathi,Women (30%),ST,290,58,CAP-1,Pune
27251902004,MAHATMA PHULE MAHAVIDYALAYA PIMPRI,Co-Ed,Science,Un-Aided,English,Women (30%),ST,368,73.6,CAP-1,Pune
