UDISE,College Name,College Type,Stream,Status,Medium,Reservation,Caste,Marks,Percentage,Cap Round No,City Name
27250919126,"V P S HIGHSCHOOL  & D.P. MEHTA JUNIOR COLLEGE,LONAVALA",Co-Ed,Science,Partially Aided (20%-80%),English,Remaining seats (Pure),SC,286.0,57.199999999999996,CAP-2,Pune
27250919126,"V P S HIGHSCHOOL  & D.P. MEHTA JUNIOR COLLEGE,LONAVALA",Co-Ed,Science,Aided,English,Remaining seats (Pure),SC,400.0,80.0,CAP-2,Pune
27251006423,SAIBALAJI  JUNIOR  COLLEGE,Co-Ed,Commerce,Self Financed,English,Women (30%),SC,279.0,55.800000000000004,CAP-2,Pune
27251006423,SAIBALAJI  JUNIOR  COLLEGE,Co-Ed,Commerce,Self Financed,English,Remaining seats (Pure),SC,242.0,48.4,CAP-2,Pune
27251006423,SAIBALAJI  JUNIOR  COLLEGE,Co-Ed,Science,Self Financed,English,Remaining seats (Pure),SC,257.0,51.4,CAP-2,Pune
27251006727,"S.R.ENG. MED.JUNIOR COLLAGE OF ARTS,SCIENCE& COMMAERCE MARUNJI",Co-Ed,Science,Self Financed,English,Women (30%),SC,435.0,87.0,CAP-2,Pune
27251006821,NEW ENGLISH SCHOOL HINJAWADI,Co-Ed,Arts,Aided,Marathi,Remaining seats (Pure),SC,252.0,50.4,CAP-2,Pune
27251006821,NEW ENGLISH SCHOOL HINJAWADI,Co-Ed,Commerce,Un-Aided,Marathi,Women (30%),SC,314.0,62.8,CAP-2,Pune
27251006821,NEW ENGLISH SCHOOL HINJAWADI,Co-Ed,Commerce,Un-Aided,Marathi,Remaining seats (Pure),SC,212.0,42.4,CAP-2,Pune
27251007002,"CHAITANYA JR. COLLEGE ,NANDE",Co-Ed,Science,Self Financed,English,Remaining seats (Pure),SC,393.0,78.60000000000001,CAP-2,Pune
27251007221,MADHYAMIK VIDHYALAYA & JR. COLLAGE OF COMMERCE BHUGAON,Co-Ed,Commerce,Un-Aided,Marathi,Women (30%),SC,289.0,57.8,CAP-2,Pune
27251009221,Pirangut English school & Jr. College Pirangut ,Co-Ed,Arts,Partially Aided (20%-80%),Marathi,Remaining seats (Pure),SC,243.0,48.6,CAP-2,Pune
27251009221,Pirangut English school & Jr. College Pirangut ,Co-Ed,Commerce,Partially Aided (20%-80%),Marathi,Women (30%),SC,342.0,68.4,CAP-2,Pune
27251009221,Pirangut English school & Jr. College Pirangut ,Co-Ed,Commerce,Partially Aided (20%-80%),Marathi,Remaining seats (Pure),SC,300.0,60.0,CAP-2,Pune
27251009221,Pirangut English school & Jr. College Pirangut ,Co-Ed,Science,Partially Aided (20%-80%),Marathi,Remaining seats (Pure),SC,346.0,69.19999999999999,CAP-2,Pune
27251009221,Pirangut English school & Jr. College Pirangut ,Co-Ed,Science,Aided,Marathi,Remaining seats (Pure),SC,362.0,72.39999999999999,CAP-2,Pune
27251009229,CHANAKYA JUNIOR COLLEGE,Co-Ed,Science,Self Financed,English,Women (30%),SC,278.0,55.60000000000001,CAP-2,Pune
27251009229,CHANAKYA JUNIOR COLLEGE,Co-Ed,Science,Self Financed,English,Remaining seats (Pure),SC,285.0,56.99999999999999,CAP-2,Pune
27251014727,SURYADATTA PUBLIC SCHOOL,Co-Ed,Science,Self Financed,English,Women (30%),SC,363.0,72.6,CAP-2,Pune
27251014727,SURYADATTA PUBLIC SCHOOL,Co-Ed,Science,Self Financed,English,Remaining seats (Pure),SC,274.0,54.800000000000004,CAP-2,Pune
27251014728,"SURYADATTA JUNIOR COLLAGE OF ART,COMMERCE & SCIENCE",Co-Ed,Science,Self Financed,English,Women (30%),SC,324.0,64.8,CAP-2,Pune
27251105921,MAHARSHI WALMIKI VIDYALAYA,Co-Ed,Arts,Aided,Marathi,Remaining seats (Pure),SC,267.0,53.400000000000006,CAP-2,Pune
27251105921,MAHARSHI WALMIKI VIDYALAYA,Co-Ed,Commerce,Aided,Marathi,Remaining seats (Pure),SC,272.0,54.400000000000006,CAP-2,Pune
27251105921,MAHARSHI WALMIKI VIDYALAYA,Co-Ed,Science,Un-Aided,Marathi,Remaining seats (Pure),SC,389.0,77.8,CAP-2,Pune
27251110910,SHIVAJI ENGLISH MEDIUM SCHOOL,Co-Ed,Science,Self Financed,English,Women (30%),SC,281.0,56.2,CAP-2,Pune
27251110923,PURANDAR HIGHSCHOOL SASWAD,Co-Ed,Arts,Aided,Marathi,Women (30%),SC,219.0,43.8,CAP-2,Pune
27251110923,PURANDAR HIGHSCHOOL SASWAD,Co-Ed,Arts,Aided,Marathi,Remaining seats (Pure),SC,249.0,49.8,CAP-2,Pune
27251110923,PURANDAR HIGHSCHOOL SASWAD,Co-Ed,Science,Aided,English,Remaining seats (Pure),SC,327.0,65.4,CAP-2,Pune
27251110926,M.E.S WAGHIRE HIGHSCHOOL SASWAD,Co-Ed,Science,Un-Aided,English,Divyang (4%),SC,313.0,62.6,CAP-2,Pune
27251110927,PDEA'S WAGHIRE COLLEGE SASWAD,Co-Ed,Arts,Aided,Marathi,Women (30%),SC,237.0,47.4,CAP-2,Pune
27251110927,PDEA'S WAGHIRE COLLEGE SASWAD,Co-Ed,Arts,Aided,Marathi,Remaining seats (Pure),SC,195.0,39.0,CAP-2,Pune
27251110927,PDEA'S WAGHIRE COLLEGE SASWAD,Co-Ed,Commerce,Partially Aided (20%-80%),Marathi,Remaining seats (Pure),SC,224.0,44.800000000000004,CAP-2,Pune
27251110927,PDEA'S WAGHIRE COLLEGE SASWAD,Co-Ed,Commerce,Aided,Marathi,Remaining seats (Pure),SC,276.0,55.2,CAP-2,Pune
27251110927,PDEA'S WAGHIRE COLLEGE SASWAD,Co-Ed,Science,Partially Aided (20%-80%),Marathi,Women (30%),SC,374.0,74.8,CAP-2,Pune
27251110927,PDEA'S WAGHIRE COLLEGE SASWAD,Co-Ed,Science,Aided,Marathi,Women (30%),SC,368.0,73.6,CAP-2,Pune
27251111021,AHILYADEVI V M & A C HUNDEKARI,Co-Ed,Arts,Aided,Marathi,Remaining seats (Pure),SC,237.0,47.4,CAP-2,Pune
27251111021,AHILYADEVI V M & A C HUNDEKARI,Co-Ed,Commerce,Aided,Marathi,Women (30%),SC,265.0,53.0,CAP-2,Pune
27251111021,AHILYADEVI V M & A C HUNDEKARI,Co-Ed,Commerce,Aided,Marathi,Remaining seats (Pure),SC,274.0,54.800000000000004,CAP-2,Pune
27251111021,AHILYADEVI V M & A C HUNDEKARI,Co-Ed,Science,Aided,Marathi,Remaining seats (Pure),SC,328.0,65.60000000000001,CAP-2,Pune
27251111022,JIJAMATA HIGH SCHOOL & JR COLL,Co-Ed,Arts,Partially Aided (20%-80%),Marathi,Remaining seats (Pure),SC,256.0,51.2,CAP-2,Pune
27251111122,MAHATMA GANDHI VIDYALAYA &KILACHAND JUNIOR COLLEGE NIRA,Co-Ed,Arts,Aided,Marathi,Women (30%),SC,312.0,62.4,CAP-2,Pune
27251111122,MAHATMA GANDHI VIDYALAYA &KILACHAND JUNIOR COLLEGE NIRA,Co-Ed,Arts,Aided,Marathi,Remaining seats (Pure),SC,196.0,39.2,CAP-2,Pune
27251111122,MAHATMA GANDHI VIDYALAYA &KILACHAND JUNIOR COLLEGE NIRA,Co-Ed,Science,Aided,Marathi,Remaining seats (Pure),SC,293.0,58.599999999999994,CAP-2,Pune
27251200121,SHRI BHIRAVNATH VIDYALAYA,Co-Ed,Arts,Self Financed,Marathi,Remaining seats (Pure),SC,300.0,60.0,CAP-2,Pune
27251203121,"SHREE SAMBHAJIRAJE MADHYAMIK AND UCHH MADHYAMIK VIDYALAY, JATEGAV BK",Co-Ed,Arts,Partially Aided (20%-80%),Marathi,Remaining seats (Pure),SC,232.0,46.400000000000006,CAP-2,Pune
27251203121,"SHREE SAMBHAJIRAJE MADHYAMIK AND UCHH MADHYAMIK VIDYALAY, JATEGAV BK",Co-Ed,Commerce,Partially Aided (20%-80%),Marathi,Remaining seats (Pure),SC,253.0,50.6,CAP-2,Pune
27251203121,"SHREE SAMBHAJIRAJE MADHYAMIK AND UCHH MADHYAMIK VIDYALAY, JATEGAV BK",Co-Ed,Science,Partially Aided (20%-80%),Marathi,Women (30%),SC,323.0,64.60000000000001,CAP-2,Pune
27251203121,"SHREE SAMBHAJIRAJE MADHYAMIK AND UCHH MADHYAMIK VIDYALAY, JATEGAV BK",Co-Ed,Science,Partially Aided (20%-80%),Marathi,Remaining seats (Pure),SC,393.0,78.60000000000001,CAP-2,Pune
27251203722,KARESHWAR ENGLISH MEDIUM SCH KAREGAON,Co-Ed,Science,Self Financed,English,Remaining seats (Pure),SC,268.0,53.6,CAP-2,Pune
27251203822,"SAU. H G GAIKWAD HIGH, KASARI",Co-Ed,Arts,Partially Aided (20%-80%),Marathi,Women (30%),SC,299.0,59.8,CAP-2,Pune
27251204721,"R.M.DHARIWAL VIDYANIKETAN COMMERCE &SCIENCE JUNIOR COLLEGE KONDHAPURI,TAL - SHIRUR ,DIST - PUNE",Co-Ed,Commerce,Partially Aided (20%-80%),Marathi,Women (30%),SC,350.0,70.0,CAP-2,Pune
27251204721,"R.M.DHARIWAL VIDYANIKETAN COMMERCE &SCIENCE JUNIOR COLLEGE KONDHAPURI,TAL - SHIRUR ,DIST - PUNE",Co-Ed,Commerce,Partially Aided (20%-80%),Marathi,Remaining seats (Pure),SC,207.0,41.4,CAP-2,Pune
27251204721,"R.M.DHARIWAL VIDYANIKETAN COMMERCE &SCIENCE JUNIOR COLLEGE KONDHAPURI,TAL - SHIRUR ,DIST - PUNE",Co-Ed,Science,Partially Aided (20%-80%),Marathi,Women (30%),SC,302.0,60.4,CAP-2,Pune
27251204821,SHRI CHHTRAPATI SANBHAJI HIS.SCH KOREGAON BHIMA,Co-Ed,Arts,Aided,Marathi,Divyang (4%),SC,211.0,42.199999999999996,CAP-2,Pune
27251205221,SHREE WAGHESHWAR VID.MANDAVGAN pHARATA,Co-Ed,Commerce,Partially Aided (20%-80%),Marathi,Women (30%),SC,309.0,61.8,CAP-2,Pune
27251205921,SHRI MALIKARJUN VID. NHAWARE,Co-Ed,Arts,Aided,Marathi,Remaining seats (Pure),SC,233.0,46.6,CAP-2,Pune
27251205921,SHRI MALIKARJUN VID. NHAWARE,Co-Ed,Science,Partially Aided (20%-80%),Marathi,Women (30%),SC,391.0,78.2,CAP-2,Pune
27251206521,SHRI BHAIRAVNATH VIDYA MANDIR  PABAL,Co-Ed,Arts,Aided,Marathi,Women (30%),SC,226.0,45.2,CAP-2,Pune
27251207121,SHRI DATTA VIDYALAYA PIMPARKED,Co-Ed,Science,Partially Aided (20%-80%),Marathi,Remaining seats (Pure),SC,321.0,64.2,CAP-2,Pune
27251207325,"SHREE MAHAGANPATI JUNIOR COLLEGE OF SCIENCE,COMMERCE & ARTS RANJANGAON GAN",Co-Ed,Science,Self Financed,English,Women (30%),SC,330.0,66.0,CAP-2,Pune
27251207821,"MAHDHYAMIK & UCCHA MADHYAMIK VIDYLAY ,SANASWADI",Co-Ed,Commerce,Partially Aided (20%-80%),Marathi,Remaining seats (Pure),SC,206.0,41.199999999999996,CAP-2,Pune
27251208221,VIDYADHAM SECONDARY SCHOOL SHIKARAPUR,Co-Ed,Arts,Partially Aided (20%-80%),Marathi,Remaining seats (Pure),SC,217.0,43.4,CAP-2,Pune
27251208221,VIDYADHAM SECONDARY SCHOOL SHIKARAPUR,Co-Ed,Science,Self Financed,Marathi,Remaining seats (Pure),SC,308.0,61.6,CAP-2,Pune
27251208221,VIDYADHAM SECONDARY SCHOOL SHIKARAPUR,Co-Ed,Science,Partially Aided (20%-80%),Marathi,Women (30%),SC,365.0,73.0,CAP-2,Pune
27251208221,VIDYADHAM SECONDARY SCHOOL SHIKARAPUR,Co-Ed,Science,Partially Aided (20%-80%),Marathi,Remaining seats (Pure),SC,278.0,55.60000000000001,CAP-2,Pune
27251208634,DNYANGANGA VISHWA VIDYALAY,Co-Ed,Commerce,Self Financed,Marathi,Remaining seats (Pure),SC,214.0,42.8,CAP-2,Pune
27251208634,DNYANGANGA VISHWA VIDYALAY,Co-Ed,Commerce,Self Financed,English,Remaining seats (Pure),SC,290.0,57.99999999999999,CAP-2,Pune
27251209121,S SAINIK RAIKUMAR B GUJAR  TALEGAON DHAM,Co-Ed,Commerce,Partially Aided (20%-80%),Marathi,Remaining seats (Pure),SC,288.0,57.599999999999994,CAP-2,Pune
27251209121,S SAINIK RAIKUMAR B GUJAR  TALEGAON DHAM,Co-Ed,Commerce,Aided,Marathi,Remaining seats (Pure),SC,254.0,50.8,CAP-2,Pune
27251209121,S SAINIK RAIKUMAR B GUJAR  TALEGAON DHAM,Co-Ed,Science,Partially Aided (20%-80%),Marathi,Women (30%),SC,379.0,75.8,CAP-2,Pune
27251209122,S SAMBHAJIRAO BUJBAL HIGH SCHOOL TALEGAON,Co-Ed,Arts,Partially Aided (20%-80%),Marathi,Remaining seats (Pure),SC,231.0,46.2,CAP-2,Pune
27251209122,S SAMBHAJIRAO BUJBAL HIGH SCHOOL TALEGAON,Co-Ed,Commerce,Partially Aided (20%-80%),Marathi,Remaining seats (Pure),SC,361.0,72.2,CAP-2,Pune
27251210522,VIDYADHAM PRASHALA SHIRUR,Co-Ed,Science,Aided,English,Remaining seats (Pure),SC,268.0,53.6,CAP-2,Pune
27251210528,CHANDMAL TARACHAND BORA COLLEGE SHIRUR,Co-Ed,Arts,Aided,Marathi,Women (30%),SC,209.0,41.8,CAP-2,Pune
27251210528,CHANDMAL TARACHAND BORA COLLEGE SHIRUR,Co-Ed,Commerce,Self Financed,English,Remaining seats (Pure),SC,234.0,46.800000000000004,CAP-2,Pune
27251210528,CHANDMAL TARACHAND BORA COLLEGE SHIRUR,Co-Ed,Commerce,Aided,Marathi,Women (30%),SC,328.0,65.60000000000001,CAP-2,Pune
27251210528,CHANDMAL TARACHAND BORA COLLEGE SHIRUR,Co-Ed,Commerce,Aided,Marathi,Remaining seats (Pure),SC,230.0,46.0,CAP-2,Pune
27251210528,CHANDMAL TARACHAND BORA COLLEGE SHIRUR,Co-Ed,Science,Partially Aided (20%-80%),English,Remaining seats (Pure),SC,373.0,74.6,CAP-2,Pune
27251210528,CHANDMAL TARACHAND BORA COLLEGE SHIRUR,Co-Ed,Science,Aided,English,Women (30%),SC,372.0,74.4,CAP-2,Pune
27251210528,CHANDMAL TARACHAND BORA COLLEGE SHIRUR,Co-Ed,Science,Aided,English,Remaining seats (Pure),SC,402.0,80.4,CAP-2,Pune
27251210532,VIJAYMALA JUNIOR COLLEGE FO SCIENCE SHIRUR,Co-Ed,Commerce,Self Financed,English,Remaining seats (Pure),SC,300.0,60.0,CAP-2,Pune
27251308605,NEW ENGLISH SCHOOL WINZAR,Co-Ed,Commerce,Aided,Marathi,Remaining seats (Pure),SC,326.0,65.2,CAP-2,Pune
27251400111,DR. BABASAHEB AMBEDKAR JR. COLLEGE,Co-Ed,Arts,Aided,Marathi,Women (30%),SC,219.0,43.8,CAP-2,Pune
27251400111,DR. BABASAHEB AMBEDKAR JR. COLLEGE,Co-Ed,Arts,Aided,Marathi,Remaining seats (Pure),SC,222.0,44.4,CAP-2,Pune
27251400111,DR. BABASAHEB AMBEDKAR JR. COLLEGE,Co-Ed,Commerce,Un-Aided,Marathi,Women (30%),SC,211.0,42.199999999999996,CAP-2,Pune
27251400111,DR. BABASAHEB AMBEDKAR JR. COLLEGE,Co-Ed,Commerce,Un-Aided,Marathi,Remaining seats (Pure),SC,186.0,37.2,CAP-2,Pune
27251400111,DR. BABASAHEB AMBEDKAR JR. COLLEGE,Co-Ed,Science,Un-Aided,Marathi,Women (30%),SC,270.0,54.0,CAP-2,Pune
27251400111,DR. BABASAHEB AMBEDKAR JR. COLLEGE,Co-Ed,Science,Un-Aided,Marathi,Remaining seats (Pure),SC,258.0,51.6,CAP-2,Pune
27251400203,BALWADKAR VIDHYALAYA,Co-Ed,Arts,Partially Aided (20%-80%),Marathi,Women (30%),SC,267.0,53.400000000000006,CAP-2,Pune
27251400203,BALWADKAR VIDHYALAYA,Co-Ed,Commerce,Partially Aided (20%-80%),Marathi,Divyang (4%),SC,238.0,47.599999999999994,CAP-2,Pune
27251400203,BALWADKAR VIDHYALAYA,Co-Ed,Science,Partially Aided (20%-80%),English,Remaining seats (Pure),SC,311.0,62.2,CAP-2,Pune
27251400218,ADITYA ENGLISH MEDIUM SCHOOL & JR. COLLEGE,Co-Ed,Commerce,Self Financed,English,Remaining seats (Pure),SC,248.0,49.6,CAP-2,Pune
27251400218,ADITYA ENGLISH MEDIUM SCHOOL & JR. COLLEGE,Co-Ed,Science,Self Financed,English,Women (30%),SC,309.0,61.8,CAP-2,Pune
27251400218,ADITYA ENGLISH MEDIUM SCHOOL & JR. COLLEGE,Co-Ed,Science,Self Financed,English,Remaining seats (Pure),SC,300.0,60.0,CAP-2,Pune
27251400402, VIDYA MANDIR MADHYAMIK AND JUNIOR COLLEGE,Co-Ed,Commerce,Self Financed,English,Remaining seats (Pure),SC,219.0,43.8,CAP-2,Pune
27251400505,L APTE PRASHALA,Co-Ed,Commerce,Self Financed,English,Remaining seats (Pure),SC,222.0,44.4,CAP-2,Pune
27251400505,L APTE PRASHALA,Co-Ed,Science,Un-Aided,English,Women (30%),SC,368.0,73.6,CAP-2,Pune
27251400505,L APTE PRASHALA,Co-Ed,Science,Un-Aided,English,Remaining seats (Pure),SC,314.0,62.8,CAP-2,Pune
27251400505,L APTE PRASHALA,Co-Ed,Science,Aided,English,Women (30%),SC,421.0,84.2,CAP-2,Pune
27251400505,L APTE PRASHALA,Co-Ed,Science,Aided,English,Remaining seats (Pure),SC,417.0,83.39999999999999,CAP-2,Pune
27251400507,SHRI SHIVAJI PREPARATORY MILITARY SCHOOL,Co-Ed,Commerce,Aided,English,Women (30%),SC,375.0,75.0,CAP-2,Pune
27251400507,SHRI SHIVAJI PREPARATORY MILITARY SCHOOL,Co-Ed,Commerce,Aided,English,Trf./Ex.Sr./Ser/Sports (5%),SC,277.0,55.400000000000006,CAP-2,Pune
27251400507,SHRI SHIVAJI PREPARATORY MILITARY SCHOOL,Co-Ed,Commerce,Aided,English,Remaining seats (Pure),SC,323.0,64.60000000000001,CAP-2,Pune
27251400507,SHRI SHIVAJI PREPARATORY MILITARY SCHOOL,Co-Ed,Science,Aided,English,Women (30%),SC,421.0,84.2,CAP-2,Pune
27251400507,SHRI SHIVAJI PREPARATORY MILITARY SCHOOL,Co-Ed,Science,Aided,English,Remaining seats (Pure),SC,408.0,81.6,CAP-2,Pune
27251400610,DR. KALMADI SHAMARAO HIGH SCHOOL & JR. COLLEGE,Co-Ed,Arts,Self Financed,English,Divyang (4%),SC,397.0,79.4,CAP-2,Pune
27251400610,DR. KALMADI SHAMARAO HIGH SCHOOL & JR. COLLEGE,Co-Ed,Commerce,Self Financed,English,Women (30%),SC,239.0,47.8,CAP-2,Pune
27251400610,DR. KALMADI SHAMARAO HIGH SCHOOL & JR. COLLEGE,Co-Ed,Commerce,Self Financed,English,Remaining seats (Pure),SC,318.0,63.6,CAP-2,Pune
27251400610,DR. KALMADI SHAMARAO HIGH SCHOOL & JR. COLLEGE,Co-Ed,Science,Self Financed,English,Women (30%),SC,375.0,75.0,CAP-2,Pune
27251400610,DR. KALMADI SHAMARAO HIGH SCHOOL & JR. COLLEGE,Co-Ed,Science,Self Financed,English,Remaining seats (Pure),SC,240.0,48.0,CAP-2,Pune
27251400718,KILBIL JR. COLLEGE,Co-Ed,Science,Self Financed,English,Women (30%),SC,326.0,65.2,CAP-2,Pune
27251400811,"MAHILASHRAM HIGH SCHOOL & JR.COLLEGE ,KARVENAGAR ,PUNE - 52",Girls,Commerce,Aided,Marathi,Remaining seats (Pure),SC,251.0,50.2,CAP-2,Pune
27251400811,"MAHILASHRAM HIGH SCHOOL & JR.COLLEGE ,KARVENAGAR ,PUNE - 52",Girls,Science,Partially Aided (20%-80%),English,Remaining seats (Pure),SC,318.0,63.6,CAP-2,Pune
27251400811,"MAHILASHRAM HIGH SCHOOL & JR.COLLEGE ,KARVENAGAR ,PUNE - 52",Girls,Science,Aided,English,Remaining seats (Pure),SC,371.0,74.2,CAP-2,Pune
27251400819,SIDDHIVINAYAK JR. COLLEGE,Co-Ed,Commerce,Un-Aided,English,Remaining seats (Pure),SC,329.0,65.8,CAP-2,Pune
27251400905,SHRI SHANKARRAO MORE VIDH.,Co-Ed,Commerce,Aided,Marathi,Women (30%),SC,300.0,60.0,CAP-2,Pune
27251400905,SHRI SHANKARRAO MORE VIDH.,Co-Ed,Commerce,Aided,Marathi,Remaining seats (Pure),SC,211.0,42.199999999999996,CAP-2,Pune
27251400914,MAMASAHEB MOHOL JR. COLLEGE,Co-Ed,Arts,Aided,Marathi,Women (30%),SC,227.0,45.4,CAP-2,Pune
27251400914,MAMASAHEB MOHOL JR. COLLEGE,Co-Ed,Arts,Aided,Marathi,Remaining seats (Pure),SC,203.0,40.6,CAP-2,Pune
27251400914,MAMASAHEB MOHOL JR. COLLEGE,Co-Ed,Commerce,Aided,Marathi,Remaining seats (Pure),SC,232.0,46.400000000000006,CAP-2,Pune
27251400914,MAMASAHEB MOHOL JR. COLLEGE,Co-Ed,Commerce,Aided,Marathi,Divyang (4%),SC,268.0,53.6,CAP-2,Pune
27251400914,MAMASAHEB MOHOL JR. COLLEGE,Co-Ed,Science,Aided,English,Women (30%),SC,273.0,54.6,CAP-2,Pune
27251400914,MAMASAHEB MOHOL JR. COLLEGE,Co-Ed,Science,Aided,English,Remaining seats (Pure),SC,266.0,53.2,CAP-2,Pune
27251400915,YMC JR. COLLEGE,Co-Ed,Commerce,Aided,Marathi,Remaining seats (Pure),SC,182.0,36.4,CAP-2,Pune
27251400915,YMC JR. COLLEGE,Co-Ed,Commerce,Aided,English,Women (30%),SC,271.0,54.2,CAP-2,Pune
27251400915,YMC JR. COLLEGE,Co-Ed,Commerce,Aided,English,Remaining seats (Pure),SC,271.0,54.2,CAP-2,Pune
27251400915,YMC JR. COLLEGE,Co-Ed,Science,Un-Aided,English,Remaining seats (Pure),SC,262.0,52.400000000000006,CAP-2,Pune
27251400915,YMC JR. COLLEGE,Co-Ed,Science,Aided,English,Women (30%),SC,347.0,69.39999999999999,CAP-2,Pune
27251400915,YMC JR. COLLEGE,Co-Ed,Science,Aided,English,Remaining seats (Pure),SC,317.0,63.4,CAP-2,Pune
27251400916,MIT JR. COLLEGE,Co-Ed,Commerce,Un-Aided,English,Women (30%),SC,288.0,57.599999999999994,CAP-2,Pune
27251400916,MIT JR. COLLEGE,Co-Ed,Commerce,Un-Aided,English,Remaining seats (Pure),SC,247.0,49.4,CAP-2,Pune
27251400916,MIT JR. COLLEGE,Co-Ed,Commerce,Aided,English,Remaining seats (Pure),SC,355.0,71.0,CAP-2,Pune
27251400916,MIT JR. COLLEGE,Co-Ed,Science,Un-Aided,English,Women (30%),SC,322.0,64.4,CAP-2,Pune
27251400916,MIT JR. COLLEGE,Co-Ed,Science,Un-Aided,English,Remaining seats (Pure),SC,287.0,57.4,CAP-2,Pune
27251400916,MIT JR. COLLEGE,Co-Ed,Science,Aided,English,Women (30%),SC,392.0,78.4,CAP-2,Pune
27251400916,MIT JR. COLLEGE,Co-Ed,Science,Aided,English,Remaining seats (Pure),SC,388.0,77.60000000000001,CAP-2,Pune
27251401113,MODERN JR. COLLEGE,Co-Ed,Arts,Un-Aided,English,Women (30%),SC,347.0,69.39999999999999,CAP-2,Pune
27251401113,MODERN JR. COLLEGE,Co-Ed,Arts,Un-Aided,English,Remaining seats (Pure),SC,287.0,57.4,CAP-2,Pune
27251401113,MODERN JR. COLLEGE,Co-Ed,Arts,Aided,Marathi,Women (30%),SC,294.0,58.8,CAP-2,Pune
27251401113,MODERN JR. COLLEGE,Co-Ed,Arts,Aided,Marathi,Remaining seats (Pure),SC,250.0,50.0,CAP-2,Pune
27251401113,MODERN JR. COLLEGE,Co-Ed,Commerce,Un-Aided,English,Women (30%),SC,312.0,62.4,CAP-2,Pune
27251401113,MODERN JR. COLLEGE,Co-Ed,Commerce,Un-Aided,English,Remaining seats (Pure),SC,302.0,60.4,CAP-2,Pune
27251401113,MODERN JR. COLLEGE,Co-Ed,Commerce,Aided,English,Women (30%),SC,337.0,67.4,CAP-2,Pune
27251401113,MODERN JR. COLLEGE,Co-Ed,Commerce,Aided,English,Remaining seats (Pure),SC,329.0,65.8,CAP-2,Pune
27251401113,MODERN JR. COLLEGE,Co-Ed,Science,Un-Aided,English,Women (30%),SC,396.0,79.2,CAP-2,Pune
27251401113,MODERN JR. COLLEGE,Co-Ed,Science,Un-Aided,English,Remaining seats (Pure),SC,364.0,72.8,CAP-2,Pune
27251401113,MODERN JR. COLLEGE,Co-Ed,Science,Aided,English,Women (30%),SC,411.0,82.19999999999999,CAP-2,Pune
27251401113,MODERN JR. COLLEGE,Co-Ed,Science,Aided,English,Remaining seats (Pure),SC,402.0,80.4,CAP-2,Pune
27251401113,MODERN JR. COLLEGE,Co-Ed,Science,Aided,English,Divyang (4%),SC,382.0,76.4,CAP-2,Pune
27251401406,"MADHYAMIK VA UCCHA MADHYAMIK ( MOHOL VIDYALAYA ) VIDYALAYA, WARJE, MALWADI, PUNE-58",Co-Ed,Arts,Aided,Marathi,Remaining seats (Pure),SC,231.0,46.2,CAP-2,Pune
27251401423,P.E.S 'S MODERN HIGH SCHOOL ENGLISH MEDIUM AND JUNIOR COLLEGE,Co-Ed,Commerce,Self Financed,English,Remaining seats (Pure),SC,301.0,60.199999999999996,CAP-2,Pune
27251401423,P.E.S 'S MODERN HIGH SCHOOL ENGLISH MEDIUM AND JUNIOR COLLEGE,Co-Ed,Science,Self Financed,English,Women (30%),SC,331.0,66.2,CAP-2,Pune
27251401423,P.E.S 'S MODERN HIGH SCHOOL ENGLISH MEDIUM AND JUNIOR COLLEGE,Co-Ed,Science,Self Financed,English,Remaining seats (Pure),SC,303.0,60.6,CAP-2,Pune
27251401513,M.E.S.SOU.VIMALABAI GARWARE SEC.& HIGHER SEC.SCHOOL DECCAN  GYMKHANA PUNE,Co-Ed,Commerce,Aided,English,Women (30%),SC,366.0,73.2,CAP-2,Pune
27251401513,M.E.S.SOU.VIMALABAI GARWARE SEC.& HIGHER SEC.SCHOOL DECCAN  GYMKHANA PUNE,Co-Ed,Commerce,Aided,English,Remaining seats (Pure),SC,322.0,64.4,CAP-2,Pune
27251401513,M.E.S.SOU.VIMALABAI GARWARE SEC.& HIGHER SEC.SCHOOL DECCAN  GYMKHANA PUNE,Co-Ed,Science,Aided,English,Women (30%),SC,386.0,77.2,CAP-2,Pune
27251401513,M.E.S.SOU.VIMALABAI GARWARE SEC.& HIGHER SEC.SCHOOL DECCAN  GYMKHANA PUNE,Co-Ed,Science,Aided,English,Remaining seats (Pure),SC,368.0,73.6,CAP-2,Pune
27251401523,GARWARE COLLEGE OF COMMERCE,Co-Ed,Commerce,Aided,English,Women (30%),SC,375.0,75.0,CAP-2,Pune
27251401523,GARWARE COLLEGE OF COMMERCE,Co-Ed,Commerce,Aided,English,Remaining seats (Pure),SC,358.0,71.6,CAP-2,Pune
27251401523,GARWARE COLLEGE OF COMMERCE,Co-Ed,Commerce,Aided,English,Divyang (4%),SC,270.0,54.0,CAP-2,Pune
27251401524,ABASAHEB GARWARE COLLEGE OF SCI & ART,Co-Ed,Arts,Aided,Marathi,Women (30%),SC,300.0,60.0,CAP-2,Pune
27251401524,ABASAHEB GARWARE COLLEGE OF SCI & ART,Co-Ed,Arts,Aided,Marathi,Remaining seats (Pure),SC,262.0,52.400000000000006,CAP-2,Pune
27251401524,ABASAHEB GARWARE COLLEGE OF SCI & ART,Co-Ed,Arts,Aided,Marathi,Divyang (4%),SC,262.0,52.400000000000006,CAP-2,Pune
