institute_code,institute_name,branch_code,branch,course_name,status,category,rank,score,gender,quota,category1,year,cap_round
3012,"Veermata Jijabai Technological Institute(VJTI), Matunga, Mumbai",301224510,ME/M.Tech,Computer Engineering [Non Sponsored],Government-Aided Autonomous,GOPENS,17,499.0,G,S,OPEN,2025,1
3012,"Veermata Jijabai Technological Institute(VJTI), Matunga, Mumbai",301224510,ME/M.Tech,Computer Engineering [Non Sponsored],Government-Aided Autonomous,GSCS,212,350.0,G,S,SC,2025,1
3012,"Veermata Jijabai Technological Institute(VJTI), Matunga, Mumbai",301224510,ME/M.Tech,Computer Engineering [Non Sponsored],Government-Aided Autonomous,GSTS,328,278.0,G,S,ST,2025,1
3012,"Veermata Jijabai Technological Institute(VJTI), Matunga, Mumbai",301224510,ME/M.Tech,Computer Engineering [Non Sponsored],Government-Aided Autonomous,GVJS,1371,14.62,G,S,VJ,2025,1
3012,"Veermata Jijabai Technological Institute(VJTI), Matunga, Mumbai",301224510,ME/M.Tech,Computer Engineering [Non Sponsored],Government-Aided Autonomous,GNT2S,500,24.47,G,S,NT2,2025,1
3012,"Veermata Jijabai Technological Institute(VJTI), Matunga, Mumbai",301224510,ME/M.Tech,Computer Engineering [Non Sponsored],Government-Aided Autonomous,GNT3S,649,20.78,G,S,NT3,2025,1
3012,"Veermata Jijabai Technological Institute(VJTI), Matunga, Mumbai",301224510,ME/M.Tech,Computer Engineering [Non Sponsored],Government-Aided Autonomous,GOBCS,90,403.0,G,S,OBC,2025,1
3012,"Veermata Jijabai Technological Institute(VJTI), Matunga, Mumbai",301224510,ME/M.Tech,Computer Engineering [Non Sponsored],Government-Aided Autonomous,GSEBCS,121,389.0,G,S,SEBC,2025,1
3012,"Veermata Jijabai Technological Institute(VJTI), Matunga, Mumbai",301224510,ME/M.Tech,Computer Engineering [Non Sponsored],Government-Aided Autonomous,PWDOPENS,2465,10.07,P,S,OPEN,2025,1
3012,"Veermata Jijabai Technological Institute(VJTI), Matunga, Mumbai",301226010,ME/M.Tech,Software Engineering [Non Sponsored],Government-Aided Autonomous,GOPENS,68,420.0,G,S,OPEN,2025,1
3012,"Veermata Jijabai Technological Institute(VJTI), Matunga, Mumbai",301226010,ME/M.Tech,Software Engineering [Non Sponsored],Government-Aided Autonomous,GSCS,217,348.0,G,S,SC,2025,1
3012,"Veermata Jijabai Technological Institute(VJTI), Matunga, Mumbai",301226010,ME/M.Tech,Software Engineering [Non Sponsored],Government-Aided Autonomous,GSTS,1546,13.67,G,S,ST,2025,1
3012,"Veermata Jijabai Technological Institute(VJTI), Matunga, Mumbai",301226010,ME/M.Tech,Software Engineering [Non Sponsored],Government-Aided Autonomous,GVJS,1111,16.28,G,S,VJ,2025,1
3012,"Veermata Jijabai Technological Institute(VJTI), Matunga, Mumbai",301226010,ME/M.Tech,Software Engineering [Non Sponsored],Government-Aided Autonomous,GNT1S,1169,15.88,G,S,NT1,2025,1
3012,"Veermata Jijabai Technological Institute(VJTI), Matunga, Mumbai",301226010,ME/M.Tech,Software Engineering [Non Sponsored],Government-Aided Autonomous,GNT2S,1294,15.06,G,S,NT2,2025,1
3012,"Veermata Jijabai Technological Institute(VJTI), Matunga, Mumbai",301226010,ME/M.Tech,Software Engineering [Non Sponsored],Government-Aided Autonomous,GOBCS,191,356.0,G,S,OBC,2025,1
3012,"Veermata Jijabai Technological Institute(VJTI), Matunga, Mumbai",301226010,ME/M.Tech,Software Engineering [Non Sponsored],Government-Aided Autonomous,GSEBCS,757,19.15,G,S,SEBC,2025,1
3012,"Veermata Jijabai Technological Institute(VJTI), Matunga, Mumbai",301226610,ME/M.Tech,Project Mangement [Non Sponsored],Government-Aided Autonomous,GOPENS,409,170.0,G,S,OPEN,2025,1
3012,"Veermata Jijabai Technological Institute(VJTI), Matunga, Mumbai",301226610,ME/M.Tech,Project Mangement [Non Sponsored],Government-Aided Autonomous,GSCS,1136,16.2,G,S,SC,2025,1
3012,"Veermata Jijabai Technological Institute(VJTI), Matunga, Mumbai",301226610,ME/M.Tech,Project Mangement [Non Sponsored],Government-Aided Autonomous,GSTS,1040,16.89,G,S,ST,2025,1
3012,"Veermata Jijabai Technological Institute(VJTI), Matunga, Mumbai",301226610,ME/M.Tech,Project Mangement [Non Sponsored],Government-Aided Autonomous,GVJS,606,21.37,G,S,VJ,2025,1
3012,"Veermata Jijabai Technological Institute(VJTI), Matunga, Mumbai",301226610,ME/M.Tech,Project Mangement [Non Sponsored],Government-Aided Autonomous,GNT2S,654,20.68,G,S,NT2,2025,1
3012,"Veermata Jijabai Technological Institute(VJTI), Matunga, Mumbai",301226610,ME/M.Tech,Project Mangement [Non Sponsored],Government-Aided Autonomous,GOBCS,694,20.0,G,S,OBC,2025,1
3012,"Veermata Jijabai Technological Institute(VJTI), Matunga, Mumbai",301229610,ME/M.Tech,Integrated Power Systems [Non Sponsored],Government-Aided Autonomous,GOPENS,974,17.33,G,S,OPEN,2025,1
3012,"Veermata Jijabai Technological Institute(VJTI), Matunga, Mumbai",301229610,ME/M.Tech,Integrated Power Systems [Non Sponsored],Government-Aided Autonomous,GSCS,2910,8.67,G,S,SC,2025,1
3012,"Veermata Jijabai Technological Institute(VJTI), Matunga, Mumbai",301229610,ME/M.Tech,Integrated Power Systems [Non Sponsored],Government-Aided Autonomous,GSTS,2417,10.33,G,S,ST,2025,1
3012,"Veermata Jijabai Technological Institute(VJTI), Matunga, Mumbai",301229610,ME/M.Tech,Integrated Power Systems [Non Sponsored],Government-Aided Autonomous,GVJS,2926,8.67,G,S,VJ,2025,1
3012,"Veermata Jijabai Technological Institute(VJTI), Matunga, Mumbai",301229610,ME/M.Tech,Integrated Power Systems [Non Sponsored],Government-Aided Autonomous,GOBCS,2317,10.67,G,S,OBC,2025,1
3012,"Veermata Jijabai Technological Institute(VJTI), Matunga, Mumbai",301229610,ME/M.Tech,Integrated Power Systems [Non Sponsored],Government-Aided Autonomous,GSEBCS,2265,10.67,G,S,SEBC,2025,1
3012,"Veermata Jijabai Technological Institute(VJTI), Matunga, Mumbai",301229610,ME/M.Tech,Integrated Power Systems [Non Sponsored],Government-Aided Autonomous,PWDOPENS,1864,12.33,P,S,OPEN,2025,1
3012,"Veermata Jijabai Technological Institute(VJTI), Matunga, Mumbai",301229910,ME/M.Tech,Embedded Control Systems [Non Sponsored],Government-Aided Autonomous,GOPENS,806,18.67,G,S,OPEN,2025,1
3012,"Veermata Jijabai Technological Institute(VJTI), Matunga, Mumbai",301229910,ME/M.Tech,Embedded Control Systems [Non Sponsored],Government-Aided Autonomous,GSCS,3842,6.0,G,S,SC,2025,1
3012,"Veermata Jijabai Technological Institute(VJTI), Matunga, Mumbai",301229910,ME/M.Tech,Embedded Control Systems [Non Sponsored],Government-Aided Autonomous,GNT2S,808,18.67,G,S,NT2,2025,1
3012,"Veermata Jijabai Technological Institute(VJTI), Matunga, Mumbai",301229910,ME/M.Tech,Embedded Control Systems [Non Sponsored],Government-Aided Autonomous,GOBCS,2502,10.0,G,S,OBC,2025,1
3012,"Veermata Jijabai Technological Institute(VJTI), Matunga, Mumbai",301229910,ME/M.Tech,Embedded Control Systems [Non Sponsored],Government-Aided Autonomous,GSEBCS,1054,16.67,G,S,SEBC,2025,1
3012,"Veermata Jijabai Technological Institute(VJTI), Matunga, Mumbai",301234910,ME/M.Tech,Defence Technology [Non Sponsored],Government-Aided Autonomous,GOPENS,772,19.0,G,S,OPEN,2025,1
3012,"Veermata Jijabai Technological Institute(VJTI), Matunga, Mumbai",301234910,ME/M.Tech,Defence Technology [Non Sponsored],Government-Aided Autonomous,GSCS,1858,12.33,G,S,SC,2025,1
3012,"Veermata Jijabai Technological Institute(VJTI), Matunga, Mumbai",301234910,ME/M.Tech,Defence Technology [Non Sponsored],Government-Aided Autonomous,GSTS,2103,11.33,G,S,ST,2025,1
3012,"Veermata Jijabai Technological Institute(VJTI), Matunga, Mumbai",301234910,ME/M.Tech,Defence Technology [Non Sponsored],Government-Aided Autonomous,GNT2S,1497,14.0,G,S,NT2,2025,1
3012,"Veermata Jijabai Technological Institute(VJTI), Matunga, Mumbai",301234910,ME/M.Tech,Defence Technology [Non Sponsored],Government-Aided Autonomous,GNT3S,1872,12.33,G,S,NT3,2025,1
3012,"Veermata Jijabai Technological Institute(VJTI), Matunga, Mumbai",301234910,ME/M.Tech,Defence Technology [Non Sponsored],Government-Aided Autonomous,GOBCS,1702,13.0,G,S,OBC,2025,1
3012,"Veermata Jijabai Technological Institute(VJTI), Matunga, Mumbai",301237210,ME/M.Tech,Electronics and Telecommunication Engg [Non Sponsored],Government-Aided Autonomous,GOPENS,266,323.0,G,S,OPEN,2025,1
3012,"Veermata Jijabai Technological Institute(VJTI), Matunga, Mumbai",301237210,ME/M.Tech,Electronics and Telecommunication Engg [Non Sponsored],Government-Aided Autonomous,GSCS,355,264.0,G,S,SC,2025,1
3012,"Veermata Jijabai Technological Institute(VJTI), Matunga, Mumbai",301237210,ME/M.Tech,Electronics and Telecommunication Engg [Non Sponsored],Government-Aided Autonomous,GNT1S,3025,8.33,G,S,NT1,2025,1
3012,"Veermata Jijabai Technological Institute(VJTI), Matunga, Mumbai",301237210,ME/M.Tech,Electronics and Telecommunication Engg [Non Sponsored],Government-Aided Autonomous,GNT2S,4252,4.67,G,S,NT2,2025,1
3012,"Veermata Jijabai Technological Institute(VJTI), Matunga, Mumbai",301237210,ME/M.Tech,Electronics and Telecommunication Engg [Non Sponsored],Government-Aided Autonomous,GNT3S,2944,8.67,G,S,NT3,2025,1
3012,"Veermata Jijabai Technological Institute(VJTI), Matunga, Mumbai",301237210,ME/M.Tech,Electronics and Telecommunication Engg [Non Sponsored],Government-Aided Autonomous,GOBCS,683,20.14,G,S,OBC,2025,1
3012,"Veermata Jijabai Technological Institute(VJTI), Matunga, Mumbai",301237210,ME/M.Tech,Electronics and Telecommunication Engg [Non Sponsored],Government-Aided Autonomous,GSEBCS,2116,11.33,G,S,SEBC,2025,1
3012,"Veermata Jijabai Technological Institute(VJTI), Matunga, Mumbai",301247610,ME/M.Tech,Thermal Sciences & Energy Systems [Non Sponsored],Government-Aided Autonomous,GOPENS,2598,9.67,G,S,OPEN,2025,1
3012,"Veermata Jijabai Technological Institute(VJTI), Matunga, Mumbai",301247610,ME/M.Tech,Thermal Sciences & Energy Systems [Non Sponsored],Government-Aided Autonomous,GSCS,5071,1.67,G,S,SC,2025,1
3012,"Veermata Jijabai Technological Institute(VJTI), Matunga, Mumbai",301247610,ME/M.Tech,Thermal Sciences & Energy Systems [Non Sponsored],Government-Aided Autonomous,GNT2S,2840,9.0,G,S,NT2,2025,1
3012,"Veermata Jijabai Technological Institute(VJTI), Matunga, Mumbai",301247610,ME/M.Tech,Thermal Sciences & Energy Systems [Non Sponsored],Government-Aided Autonomous,GOBCS,3480,7.0,G,S,OBC,2025,1
3012,"Veermata Jijabai Technological Institute(VJTI), Matunga, Mumbai",301261910,ME/M.Tech,Machine Design [Non Sponsored],Government-Aided Autonomous,GOPENS,382,252.0,G,S,OPEN,2025,1
3012,"Veermata Jijabai Technological Institute(VJTI), Matunga, Mumbai",301261910,ME/M.Tech,Machine Design [Non Sponsored],Government-Aided Autonomous,GSCS,692,20.0,G,S,SC,2025,1
3012,"Veermata Jijabai Technological Institute(VJTI), Matunga, Mumbai",301261910,ME/M.Tech,Machine Design [Non Sponsored],Government-Aided Autonomous,GNT1S,435,28.33,G,S,NT1,2025,1
3012,"Veermata Jijabai Technological Institute(VJTI), Matunga, Mumbai",301261910,ME/M.Tech,Machine Design [Non Sponsored],Government-Aided Autonomous,GNT2S,1954,12.0,G,S,NT2,2025,1
3012,"Veermata Jijabai Technological Institute(VJTI), Matunga, Mumbai",301261910,ME/M.Tech,Machine Design [Non Sponsored],Government-Aided Autonomous,GOBCS,677,20.33,G,S,OBC,2025,1
3012,"Veermata Jijabai Technological Institute(VJTI), Matunga, Mumbai",301262510,ME/M.Tech,Technical Textile [Non Sponsored],Government-Aided Autonomous,GOPENS,1430,14.33,G,S,OPEN,2025,1
3012,"Veermata Jijabai Technological Institute(VJTI), Matunga, Mumbai",301263410,ME/M.Tech,CAD/CAM- ROBOTICS [Non Sponsored],Government-Aided Autonomous,GOPENS,422,31.0,G,S,OPEN,2025,1
3012,"Veermata Jijabai Technological Institute(VJTI), Matunga, Mumbai",301263410,ME/M.Tech,CAD/CAM- ROBOTICS [Non Sponsored],Government-Aided Autonomous,GSCS,2202,11.0,G,S,SC,2025,1
3012,"Veermata Jijabai Technological Institute(VJTI), Matunga, Mumbai",301263410,ME/M.Tech,CAD/CAM- ROBOTICS [Non Sponsored],Government-Aided Autonomous,GSTS,4277,4.67,G,S,ST,2025,1
3012,"Veermata Jijabai Technological Institute(VJTI), Matunga, Mumbai",301263410,ME/M.Tech,CAD/CAM- ROBOTICS [Non Sponsored],Government-Aided Autonomous,GOBCS,2748,9.33,G,S,OBC,2025,1
3012,"Veermata Jijabai Technological Institute(VJTI), Matunga, Mumbai",301263510,ME/M.Tech,PRODUCTION AND INDUSTRIAL ENGINEERING [Non Sponsored],Government-Aided Autonomous,GOPENS,1610,13.33,G,S,OPEN,2025,1
3012,"Veermata Jijabai Technological Institute(VJTI), Matunga, Mumbai",301294310,ME/M.Tech,Artificial Intelligence and Data Science  [Non Sponsored],Government-Aided Autonomous,GOPENS,21,489.0,G,S,OPEN,2025,1
3012,"Veermata Jijabai Technological Institute(VJTI), Matunga, Mumbai",301294310,ME/M.Tech,Artificial Intelligence and Data Science  [Non Sponsored],Government-Aided Autonomous,GSCS,290,310.0,G,S,SC,2025,1
3012,"Veermata Jijabai Technological Institute(VJTI), Matunga, Mumbai",301294310,ME/M.Tech,Artificial Intelligence and Data Science  [Non Sponsored],Government-Aided Autonomous,GSTS,312,288.0,G,S,ST,2025,1
3012,"Veermata Jijabai Technological Institute(VJTI), Matunga, Mumbai",301294310,ME/M.Tech,Artificial Intelligence and Data Science  [Non Sponsored],Government-Aided Autonomous,GVJS,1318,15.0,G,S,VJ,2025,1
3012,"Veermata Jijabai Technological Institute(VJTI), Matunga, Mumbai",301294310,ME/M.Tech,Artificial Intelligence and Data Science  [Non Sponsored],Government-Aided Autonomous,GNT1S,655,20.67,G,S,NT1,2025,1
3012,"Veermata Jijabai Technological Institute(VJTI), Matunga, Mumbai",301294310,ME/M.Tech,Artificial Intelligence and Data Science  [Non Sponsored],Government-Aided Autonomous,GOBCS,59,440.0,G,S,OBC,2025,1
3012,"Veermata Jijabai Technological Institute(VJTI), Matunga, Mumbai",301294310,ME/M.Tech,Artificial Intelligence and Data Science  [Non Sponsored],Government-Aided Autonomous,GSEBCS,140,379.0,G,S,SEBC,2025,1
3012,"Veermata Jijabai Technological Institute(VJTI), Matunga, Mumbai",301294310,ME/M.Tech,Artificial Intelligence and Data Science  [Non Sponsored],Government-Aided Autonomous,PWDOPENS,1319,15.0,P,S,OPEN,2025,1
3012,"Veermata Jijabai Technological Institute(VJTI), Matunga, Mumbai",301295910,ME/M.Tech,Internet of Things [Non Sponsored],Government-Aided Autonomous,GOPENS,169,364.0,G,S,OPEN,2025,1
3012,"Veermata Jijabai Technological Institute(VJTI), Matunga, Mumbai",301295910,ME/M.Tech,Internet of Things [Non Sponsored],Government-Aided Autonomous,GSCS,937,17.67,G,S,SC,2025,1
3012,"Veermata Jijabai Technological Institute(VJTI), Matunga, Mumbai",301295910,ME/M.Tech,Internet of Things [Non Sponsored],Government-Aided Autonomous,GVJS,2408,10.33,G,S,VJ,2025,1
3012,"Veermata Jijabai Technological Institute(VJTI), Matunga, Mumbai",301295910,ME/M.Tech,Internet of Things [Non Sponsored],Government-Aided Autonomous,GNT2S,2400,10.33,G,S,NT2,2025,1
3012,"Veermata Jijabai Technological Institute(VJTI), Matunga, Mumbai",301295910,ME/M.Tech,Internet of Things [Non Sponsored],Government-Aided Autonomous,GOBCS,596,21.67,G,S,OBC,2025,1
3012,"Veermata Jijabai Technological Institute(VJTI), Matunga, Mumbai",301295910,ME/M.Tech,Internet of Things [Non Sponsored],Government-Aided Autonomous,GSEBCS,2892,8.77,G,S,SEBC,2025,1
3033,"Dr. Babasaheb Ambedkar Technological University, Lonere",301296410,ME/M.Tech,Electric Vehicle Technology [Non Sponsored],Un-Aided Autonomous,GOPENS,1398,14.33,G,S,OPEN,2025,1
3033,"Dr. Babasaheb Ambedkar Technological University, Lonere",301296410,ME/M.Tech,Electric Vehicle Technology [Non Sponsored],Un-Aided Autonomous,GSCS,2623,9.67,G,S,SC,2025,1
3033,"Dr. Babasaheb Ambedkar Technological University, Lonere",301296410,ME/M.Tech,Electric Vehicle Technology [Non Sponsored],Un-Aided Autonomous,GNT2S,2251,10.67,G,S,NT2,2025,1
3033,"Dr. Babasaheb Ambedkar Technological University, Lonere",301296410,ME/M.Tech,Electric Vehicle Technology [Non Sponsored],Un-Aided Autonomous,GOBCS,4929,2.33,G,S,OBC,2025,1
3033,"Dr. Babasaheb Ambedkar Technological University, Lonere",301296410,ME/M.Tech,Electric Vehicle Technology [Non Sponsored],Un-Aided Autonomous,GOPENS,461,26.55,G,S,OPEN,2025,1
3033,"Dr. Babasaheb Ambedkar Technological University, Lonere",301296410,ME/M.Tech,Electric Vehicle Technology [Non Sponsored],Un-Aided Autonomous,GSCS,1233,15.51,G,S,SC,2025,1
3033,"Dr. Babasaheb Ambedkar Technological University, Lonere",301296410,ME/M.Tech,Electric Vehicle Technology [Non Sponsored],Un-Aided Autonomous,GSTS,1021,16.89,G,S,ST,2025,1
3033,"Dr. Babasaheb Ambedkar Technological University, Lonere",301296410,ME/M.Tech,Electric Vehicle Technology [Non Sponsored],Un-Aided Autonomous,GVJS,815,18.61,G,S,VJ,2025,1
3033,"Dr. Babasaheb Ambedkar Technological University, Lonere",301296410,ME/M.Tech,Electric Vehicle Technology [Non Sponsored],Un-Aided Autonomous,GNT2S,907,17.92,G,S,NT2,2025,1
3033,"Dr. Babasaheb Ambedkar Technological University, Lonere",301296410,ME/M.Tech,Electric Vehicle Technology [Non Sponsored],Un-Aided Autonomous,GNT3S,792,18.76,G,S,NT3,2025,1
3033,"Dr. Babasaheb Ambedkar Technological University, Lonere",301296410,ME/M.Tech,Electric Vehicle Technology [Non Sponsored],Un-Aided Autonomous,GOBCS,722,19.65,G,S,OBC,2025,1
3033,"Dr. Babasaheb Ambedkar Technological University, Lonere",301296410,ME/M.Tech,Electric Vehicle Technology [Non Sponsored],Un-Aided Autonomous,GSEBCS,998,17.23,G,S,SEBC,2025,1
3033,"Dr. Babasaheb Ambedkar Technological University, Lonere",301296410,ME/M.Tech,Electric Vehicle Technology [Non Sponsored],Un-Aided Autonomous,GOPENS,1720,12.96,G,S,OPEN,2025,1
3033,"Dr. Babasaheb Ambedkar Technological University, Lonere",301296410,ME/M.Tech,Electric Vehicle Technology [Non Sponsored],Un-Aided Autonomous,GSCS,1455,63.13,G,S,SC,2025,1
3033,"Dr. Babasaheb Ambedkar Technological University, Lonere",301296410,ME/M.Tech,Electric Vehicle Technology [Non Sponsored],Un-Aided Autonomous,GSTS,267,322.0,G,S,ST,2025,1
3033,"Dr. Babasaheb Ambedkar Technological University, Lonere",301296410,ME/M.Tech,Electric Vehicle Technology [Non Sponsored],Un-Aided Autonomous,GNT1S,371,256.0,G,S,NT1,2025,1
3033,"Dr. Babasaheb Ambedkar Technological University, Lonere",301296410,ME/M.Tech,Electric Vehicle Technology [Non Sponsored],Un-Aided Autonomous,GNT2S,913,17.74,G,S,NT2,2025,1
3033,"Dr. Babasaheb Ambedkar Technological University, Lonere",301296410,ME/M.Tech,Electric Vehicle Technology [Non Sponsored],Un-Aided Autonomous,GOBCS,2633,9.64,G,S,OBC,2025,1
3033,"Dr. Babasaheb Ambedkar Technological University, Lonere",301296410,ME/M.Tech,Electric Vehicle Technology [Non Sponsored],Un-Aided Autonomous,GSEBCS,905,17.92,G,S,SEBC,2025,1
3033,"Dr. Babasaheb Ambedkar Technological University, Lonere",301296410,ME/M.Tech,Electric Vehicle Technology [Non Sponsored],Un-Aided Autonomous,GOPENS,558,22.41,G,S,OPEN,2025,1
3033,"Dr. Babasaheb Ambedkar Technological University, Lonere",301296410,ME/M.Tech,Electric Vehicle Technology [Non Sponsored],Un-Aided Autonomous,GSCS,631,21.03,G,S,SC,2025,1
3033,"Dr. Babasaheb Ambedkar Technological University, Lonere",301296410,ME/M.Tech,Electric Vehicle Technology [Non Sponsored],Un-Aided Autonomous,GOPENS,1303,15.01,G,S,OPEN,2025,1
3033,"Dr. Babasaheb Ambedkar Technological University, Lonere",301296410,ME/M.Tech,Electric Vehicle Technology [Non Sponsored],Un-Aided Autonomous,GSCS,521,75.14,G,S,SC,2025,1
3033,"Dr. Babasaheb Ambedkar Technological University, Lonere",303320110,ME/M.Tech,Environmental Engineering [Non Sponsored],University,GOPENS,3774,6.19,G,S,OPEN,2025,1
3033,"Dr. Babasaheb Ambedkar Technological University, Lonere",303324510,ME/M.Tech,Computer Engineering [Non Sponsored],University,GOPENS,2805,9.09,G,S,OPEN,2025,1
3033,"Dr. Babasaheb Ambedkar Technological University, Lonere",303324510,ME/M.Tech,Computer Engineering [Non Sponsored],University,GSCS,4371,4.33,G,S,SC,2025,1
3033,"Dr. Babasaheb Ambedkar Technological University, Lonere",303324510,ME/M.Tech,Computer Engineering [Non Sponsored],University,GOBCS,4332,4.42,G,S,OBC,2025,1
3033,"Dr. Babasaheb Ambedkar Technological University, Lonere",303325210,ME/M.Tech,Cyber Security [Non Sponsored],University,GOPENS,4096,5.24,G,S,OPEN,2025,1
3033,"Dr. Babasaheb Ambedkar Technological University, Lonere",303325210,ME/M.Tech,Cyber Security [Non Sponsored],University,GSCS,4451,4.01,G,S,SC,2025,1
3033,"Dr. Babasaheb Ambedkar Technological University, Lonere",303325210,ME/M.Tech,Cyber Security [Non Sponsored],University,GVJS,4664,3.33,G,S,VJ,2025,1
3033,"Dr. Babasaheb Ambedkar Technological University, Lonere",303350710,ME/M.Tech,Chemical Engineering [Non Sponsored],University,GOPENS,2731,9.33,G,S,OPEN,2025,1
3033,"Dr. Babasaheb Ambedkar Technological University, Lonere",303350710,ME/M.Tech,Chemical Engineering [Non Sponsored],University,GNT1S,3037,8.33,G,S,NT1,2025,1
3033,"Dr. Babasaheb Ambedkar Technological University, Lonere",303350710,ME/M.Tech,Chemical Engineering [Non Sponsored],University,GOBCS,2842,9.0,G,S,OBC,2025,1
3033,"Dr. Babasaheb Ambedkar Technological University, Lonere",303360810,ME/M.Tech,Manufacturing Engineering [Non Sponsored],University,GOPENS,1689,13.0,G,S,OPEN,2025,1
3033,"Dr. Babasaheb Ambedkar Technological University, Lonere",303390110,ME/M.Tech,Power Systems [Non Sponsored],University,GOPENS,3020,8.33,G,S,OPEN,2025,1
3033,"Dr. Babasaheb Ambedkar Technological University, Lonere",303394310,ME/M.Tech,Artificial Intelligence and Data Science  [Non Sponsored],University,GOPENS,2294,10.67,G,S,OPEN,2025,1
3033,"Dr. Babasaheb Ambedkar Technological University, Lonere",303394310,ME/M.Tech,Artificial Intelligence and Data Science  [Non Sponsored],University,GSCS,3878,6.0,G,S,SC,2025,1
3033,"Dr. Babasaheb Ambedkar Technological University, Lonere",303394310,ME/M.Tech,Artificial Intelligence and Data Science  [Non Sponsored],University,GNT2S,2597,9.67,G,S,NT2,2025,1
3033,"Dr. Babasaheb Ambedkar Technological University, Lonere",303394310,ME/M.Tech,Artificial Intelligence and Data Science  [Non Sponsored],University,GOBCS,4202,4.87,G,S,OBC,2025,1
3033,"Dr. Babasaheb Ambedkar Technological University, Lonere",303396010,ME/M.Tech,Remote Sensing and GIS [Non Sponsored],University,GOPENS,3872,6.0,G,S,OPEN,2025,1
3135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",303396810,ME/M.Tech,Electronics and Communication (VLSI Design) [Non Sponsored],University,GOPENS,2935,8.67,G,S,OPEN,2025,1
3135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",313524510,ME/M.Tech,Computer Engineering [Non Sponsored],Un-Aided,GOPENS,1517,13.83,G,S,OPEN,2025,1
3135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",313524510,ME/M.Tech,Computer Engineering [Non Sponsored],Un-Aided,GSCS,1606,13.42,G,S,SC,2025,1
3135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",313524510,ME/M.Tech,Computer Engineering [Non Sponsored],Un-Aided,GOBCS,1602,13.42,G,S,OBC,2025,1
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",313561210,ME/M.Tech,Mechanical Engineering [Non Sponsored],Un-Aided,GOPENS,2306,10.67,G,S,OPEN,2025,1
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",313924510,ME/M.Tech,Computer Engineering [Non Sponsored],Un-Aided Autonomous,GOPENS,551,22.67,G,S,OPEN,2025,1
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",313924510,ME/M.Tech,Computer Engineering [Non Sponsored],Un-Aided Autonomous,GSCS,867,18.19,G,S,SC,2025,1
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",313924510,ME/M.Tech,Computer Engineering [Non Sponsored],Un-Aided Autonomous,GNT2S,4780,2.92,G,S,NT2,2025,1
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",313924510,ME/M.Tech,Computer Engineering [Non Sponsored],Un-Aided Autonomous,GOBCS,955,17.54,G,S,OBC,2025,1
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",313924510,ME/M.Tech,Computer Engineering [Non Sponsored],Un-Aided Autonomous,GSEBCS,3237,7.79,G,S,SEBC,2025,1
3147,"Saraswati Education Society, Yadavrao Tasgaonkar  Institute of Engineering & Technology, Karjat",313937210,ME/M.Tech,Electronics and Telecommunication Engg [Non Sponsored],Un-Aided Autonomous,GOPENS,3299,7.67,G,S,OPEN,2025,1
3147,"Saraswati Education Society, Yadavrao Tasgaonkar  Institute of Engineering & Technology, Karjat",313937210,ME/M.Tech,Electronics and Telecommunication Engg [Non Sponsored],Un-Aided Autonomous,GSCS,4061,5.33,G,S,SC,2025,1
3147,"Saraswati Education Society, Yadavrao Tasgaonkar  Institute of Engineering & Technology, Karjat",313937210,ME/M.Tech,Electronics and Telecommunication Engg [Non Sponsored],Un-Aided Autonomous,GOBCS,3933,5.67,G,S,OBC,2025,1
3147,"Saraswati Education Society, Yadavrao Tasgaonkar  Institute of Engineering & Technology, Karjat",314724510,ME/M.Tech,Computer Engineering [Non Sponsored],Un-Aided,GOPENS,5161,1.15,G,S,OPEN,2025,1
3148,"Mahavir Education Trust's Shah & Anchor Kutchhi Engineering College, Mumbai",314729210,ME/M.Tech,Electrical Power System [Non Sponsored],Un-Aided,GOPENS,4272,4.67,G,S,OPEN,2025,1
3148,"Mahavir Education Trust's Shah & Anchor Kutchhi Engineering College, Mumbai",314824510,ME/M.Tech,Computer Engineering [Non Sponsored],Un-Aided Autonomous Linguistic Minority - Gujarathi(Jain),GOPENS,1321,14.94,G,S,OPEN,2025,1
3154,"Saraswati Education Society's Saraswati College of Engineering,Kharghar Navi Mumbai",314824610,ME/M.Tech,Information Technology [Non Sponsored],Un-Aided Autonomous Linguistic Minority - Gujarathi(Jain),GOPENS,714,19.67,G,S,OPEN,2025,1
3175,"M.G.M.'s College of Engineering and Technology, Kamothe, Navi Mumbai",315421210,ME/M.Tech,Structural Engineering [Non Sponsored],Un-Aided Autonomous,GOPENS,1244,15.35,G,S,OPEN,2025,1
3175,"M.G.M.'s College of Engineering and Technology, Kamothe, Navi Mumbai",315421210,ME/M.Tech,Structural Engineering [Non Sponsored],Un-Aided Autonomous,GSCS,2551,9.89,G,S,SC,2025,1
