institute_code,institute_name,branch_code,branch,course_name,category,rank,score,gender,quota,category1,year,cap_round
3014,"Sardar Patel College of Engineering, Andheri",,ME/M.Tech,,GOPENS,396,245.0,G,S,OPEN,2025,2
3014,"Sardar Patel College of Engineering, Andheri",,ME/M.Tech,,GSTS,1083,16.54,G,S,ST,2025,2
3014,"Sardar Patel College of Engineering, Andheri",,ME/M.Tech,,GNT2S,905,17.92,G,S,NT2,2025,2
3014,"Sardar Patel College of Engineering, Andheri",,ME/M.Tech,,GOBCS,651,20.68,G,S,OBC,2025,2
3014,"Sardar Patel College of Engineering, Andheri",,ME/M.Tech,,GSEBCS,697,19.99,G,S,SEBC,2025,2
3014,"Sardar Patel College of Engineering, Andheri",,ME/M.Tech,,GOPENS,4046,5.33,G,S,OPEN,2025,2
3014,"Sardar Patel College of Engineering, Andheri",,ME/M.Tech,,PWDOPENS,4562,3.67,P,S,OPEN,2025,2
3014,"Sardar Patel College of Engineering, Andheri",,ME/M.Tech,,GOPENS,2699,9.33,G,S,OPEN,2025,2
3014,"Sardar Patel College of Engineering, Andheri",,ME/M.Tech,,GNT1S,3636,6.67,G,S,NT1,2025,2
3014,"Sardar Patel College of Engineering, Andheri",,ME/M.Tech,,PWDOPENS,4982,2.0,P,S,OPEN,2025,2
3033,"Dr. Babasaheb Ambedkar Technological University, Lonere",303324510.0,ME/M.Tech,Computer Engineering,GOPENS,2896,8.77,G,S,OPEN,2025,2
3033,"Dr. Babasaheb Ambedkar Technological University, Lonere",303324510.0,ME/M.Tech,Computer Engineering,GNT1S,5160,1.15,G,S,NT1,2025,2
3033,"Dr. Babasaheb Ambedkar Technological University, Lonere",303324510.0,ME/M.Tech,Computer Engineering,GNT3S,3872,6.0,G,S,NT3,2025,2
3033,"Dr. Babasaheb Ambedkar Technological University, Lonere",303324510.0,ME/M.Tech,Computer Engineering,GOBCS,4600,3.57,G,S,OBC,2025,2
3033,"Dr. Babasaheb Ambedkar Technological University, Lonere",303324510.0,ME/M.Tech,Computer Engineering,PWDOPENS,4998,1.96,P,S,OPEN,2025,2
3033,"Dr. Babasaheb Ambedkar Technological University, Lonere",303325210.0,ME/M.Tech,Cyber Security,GOPENS,4676,3.24,G,S,OPEN,2025,2
3033,"Dr. Babasaheb Ambedkar Technological University, Lonere",303325210.0,ME/M.Tech,Cyber Security,PWDOPENS,4284,4.54,P,S,OPEN,2025,2
3033,"Dr. Babasaheb Ambedkar Technological University, Lonere",303350710.0,ME/M.Tech,Chemical Engineering,GOPENS,5198,1.0,G,S,OPEN,2025,2
3033,"Dr. Babasaheb Ambedkar Technological University, Lonere",303390110.0,ME/M.Tech,Power Systems,GOPENS,4029,5.46,G,S,OPEN,2025,2
3033,"Dr. Babasaheb Ambedkar Technological University, Lonere",303394310.0,ME/M.Tech,Artificial Intelligence and Data Science,GOPENS,4202,4.87,G,S,OPEN,2025,2
3033,"Dr. Babasaheb Ambedkar Technological University, Lonere",303394310.0,ME/M.Tech,Artificial Intelligence and Data Science,GSCS,4910,2.37,G,S,SC,2025,2
3033,"Dr. Babasaheb Ambedkar Technological University, Lonere",303394310.0,ME/M.Tech,Artificial Intelligence and Data Science,GNT2S,3399,7.28,G,S,NT2,2025,2
3033,"Dr. Babasaheb Ambedkar Technological University, Lonere",303394310.0,ME/M.Tech,Artificial Intelligence and Data Science,PWDOPENS,4333,4.42,P,S,OPEN,2025,2
3033,"Dr. Babasaheb Ambedkar Technological University, Lonere",303396010.0,ME/M.Tech,Remote Sensing and GIS,GOPENS,3190,7.91,G,S,OPEN,2025,2
3033,"Dr. Babasaheb Ambedkar Technological University, Lonere",303396010.0,ME/M.Tech,Remote Sensing and GIS,PWDOPENS,3910,5.79,P,S,OPEN,2025,2
3033,"Dr. Babasaheb Ambedkar Technological University, Lonere",303396810.0,ME/M.Tech,Electronics and Communication (VLSI Design),GOPENS,1557,13.67,G,S,OPEN,2025,2
3135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",313524510.0,ME/M.Tech,Computer Engineering,GOPENS,2278,10.67,G,S,OPEN,2025,2
3135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",313524510.0,ME/M.Tech,Computer Engineering,GSCS,4093,5.24,G,S,SC,2025,2
3135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",313524510.0,ME/M.Tech,Computer Engineering,GNT1S,4196,4.87,G,S,NT1,2025,2
3135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",313524510.0,ME/M.Tech,Computer Engineering,GOBCS,5052,1.67,G,S,OBC,2025,2
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",313924510.0,ME/M.Tech,Computer Engineering,GSCS,2140,11.04,G,S,SC,2025,2
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",313924510.0,ME/M.Tech,Computer Engineering,GSTS,1167,15.88,G,S,ST,2025,2
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",313924510.0,ME/M.Tech,Computer Engineering,GNT2S,4383,4.22,G,S,NT2,2025,2
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",313924510.0,ME/M.Tech,Computer Engineering,GOBCS,167,364.0,G,S,OBC,2025,2
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",313924510.0,ME/M.Tech,Computer Engineering,PWDOPENS,659,20.38,P,S,OPEN,2025,2
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",313937210.0,ME/M.Tech,Electronics and Telecommunication Engg,GOPENS,3933,5.67,G,S,OPEN,2025,2
3147,"Saraswati Education Society, Yadavrao Tasgaonkar  Institute of Engineering & Technology, Karjat",314729210.0,ME/M.Tech,Electrical Power System,GOPENS,4462,4.0,G,S,OPEN,2025,2
3147,"Saraswati Education Society, Yadavrao Tasgaonkar  Institute of Engineering & Technology, Karjat",314729210.0,ME/M.Tech,Electrical Power System,GOBCS,5291,0.33,G,S,OBC,2025,2
3148,"Mahavir Education Trust's Shah & Anchor Kutchhi Engineering College, Mumbai",314824510.0,ME/M.Tech,Computer Engineering,GOPENS,1405,14.33,G,S,OPEN,2025,2
3148,"Mahavir Education Trust's Shah & Anchor Kutchhi Engineering College, Mumbai",314824610.0,ME/M.Tech,Information Technology,GOPENS,2244,10.72,G,S,OPEN,2025,2
3154,"Saraswati Education Society's Saraswati College of Engineering,Kharghar Navi Mumbai",315421210.0,ME/M.Tech,Structural Engineering,GOPENS,1275,15.16,G,S,OPEN,2025,2
3154,"Saraswati Education Society's Saraswati College of Engineering,Kharghar Navi Mumbai",315421210.0,ME/M.Tech,Structural Engineering,GSTS,2786,9.21,G,S,ST,2025,2
3154,"Saraswati Education Society's Saraswati College of Engineering,Kharghar Navi Mumbai",315421210.0,ME/M.Tech,Structural Engineering,GNT2S,1651,13.09,G,S,NT2,2025,2
3154,"Saraswati Education Society's Saraswati College of Engineering,Kharghar Navi Mumbai",315421210.0,ME/M.Tech,Structural Engineering,GOBCS,1984,11.71,G,S,OBC,2025,2
3154,"Saraswati Education Society's Saraswati College of Engineering,Kharghar Navi Mumbai",315421210.0,ME/M.Tech,Structural Engineering,GSEBCS,1790,12.62,G,S,SEBC,2025,2
3154,"Saraswati Education Society's Saraswati College of Engineering,Kharghar Navi Mumbai",315421210.0,ME/M.Tech,Structural Engineering,PWDOPENS,2164,11.02,P,S,OPEN,2025,2
3175,"M.G.M.'s College of Engineering and Technology, Kamothe, Navi Mumbai",317521210.0,ME/M.Tech,Structural Engineering,GOPENS,2513,9.98,G,S,OPEN,2025,2
3175,"M.G.M.'s College of Engineering and Technology, Kamothe, Navi Mumbai",317521210.0,ME/M.Tech,Structural Engineering,GSCS,5170,1.02,G,S,SC,2025,2
3175,"M.G.M.'s College of Engineering and Technology, Kamothe, Navi Mumbai",317521210.0,ME/M.Tech,Structural Engineering,GVJS,4894,2.38,G,S,VJ,2025,2
3175,"M.G.M.'s College of Engineering and Technology, Kamothe, Navi Mumbai",317521210.0,ME/M.Tech,Structural Engineering,GNT2S,3106,8.18,G,S,NT2,2025,2
3175,"M.G.M.'s College of Engineering and Technology, Kamothe, Navi Mumbai",317521210.0,ME/M.Tech,Structural Engineering,GOBCS,4244,4.77,G,S,OBC,2025,2
3175,"M.G.M.'s College of Engineering and Technology, Kamothe, Navi Mumbai",317521210.0,ME/M.Tech,Structural Engineering,GOPENS,4529,3.77,G,S,OPEN,2025,2
3176,"Thakur College of Engineering and Technology, Kandivali, Mumbai",317619110.0,ME/M.Tech,Civil Engineering,GOPENS,859,18.27,G,S,OPEN,2025,2
3176,"Thakur College of Engineering and Technology, Kandivali, Mumbai",317624510.0,ME/M.Tech,Computer Engineering,GOPENS,1712,12.99,G,S,OPEN,2025,2
3176,"Thakur College of Engineering and Technology, Kandivali, Mumbai",317624610.0,ME/M.Tech,Information Technology,GOPENS,3289,7.67,G,S,OPEN,2025,2
3176,"Thakur College of Engineering and Technology, Kandivali, Mumbai",317694310.0,ME/M.Tech,Artificial Intelligence and Data Science,GOPENS,403,226.0,G,S,OPEN,2025,2
3183,"Anjuman-I-Islam's M.H. Saboo Siddik College of Engineering, Byculla, Mumbai",318391010.0,ME/M.Tech,Construction Engg and Management,GOPENS,3433,7.16,G,S,OPEN,2025,2
3184,"Fr. Conceicao Rodrigues College of Engineering, Bandra,Mumbai",318424510.0,ME/M.Tech,Computer Engineering,GOPENS,4120,5.19,G,S,OPEN,2025,2
3185,"Vivekanand Education Society's Institute of Technology, Chembur, Mumbai",318524610.0,ME/M.Tech,Information Technology,GOPENS,1359,14.65,G,S,OPEN,2025,2
3187,"N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",318719110.0,ME/M.Tech,Civil Engineering,GVJS,946,17.58,G,S,VJ,2025,2
3187,"N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",318719110.0,ME/M.Tech,Civil Engineering,GNT2S,794,18.76,G,S,NT2,2025,2
3187,"N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",318719110.0,ME/M.Tech,Civil Engineering,GOBCS,1658,13.09,G,S,OBC,2025,2
3187,"N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",318719110.0,ME/M.Tech,Civil Engineering,GSEBCS,1383,14.47,G,S,SEBC,2025,2
3187,"N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",318719110.0,ME/M.Tech,Civil Engineering,PWDOPENS,1589,13.43,P,S,OPEN,2025,2
3187,"N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",318724510.0,ME/M.Tech,Computer Engineering,GOPENS,3973,5.65,G,S,OPEN,2025,2
3187,"N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",318724510.0,ME/M.Tech,Computer Engineering,GOBCS,5251,0.67,G,S,OBC,2025,2
3189,"Bharati Vidyapeeth College of Engineering,  Navi Mumbai",318924510.0,ME/M.Tech,Computer Engineering,GOPENS,3510,7.0,G,S,OPEN,2025,2
3189,"Bharati Vidyapeeth College of Engineering,  Navi Mumbai",318924510.0,ME/M.Tech,Computer Engineering,GSCS,4602,3.57,G,S,SC,2025,2
3189,"Bharati Vidyapeeth College of Engineering,  Navi Mumbai",318924510.0,ME/M.Tech,Computer Engineering,GVJS,4204,4.87,G,S,VJ,2025,2
3189,"Bharati Vidyapeeth College of Engineering,  Navi Mumbai",318924510.0,ME/M.Tech,Computer Engineering,GOBCS,3685,6.49,G,S,OBC,2025,2
3189,"Bharati Vidyapeeth College of Engineering,  Navi Mumbai",318924510.0,ME/M.Tech,Computer Engineering,GSEBCS,3569,6.87,G,S,SEBC,2025,2
3189,"Bharati Vidyapeeth College of Engineering,  Navi Mumbai",318924510.0,ME/M.Tech,Computer Engineering,PWDOPENS,4436,4.01,P,S,OPEN,2025,2
3194,"Vidyavardhini's College of Engineering and Technology, Vasai",319421210.0,ME/M.Tech,Structural Engineering,GOPENS,2129,11.25,G,S,OPEN,2025,2
3194,"Vidyavardhini's College of Engineering and Technology, Vasai",319421210.0,ME/M.Tech,Structural Engineering,GSTS,1645,13.3,G,S,ST,2025,2
3194,"Vidyavardhini's College of Engineering and Technology, Vasai",319421210.0,ME/M.Tech,Structural Engineering,GNT3S,2329,10.57,G,S,NT3,2025,2
3194,"Vidyavardhini's College of Engineering and Technology, Vasai",319421210.0,ME/M.Tech,Structural Engineering,GOBCS,2760,9.29,G,S,OBC,2025,2
3194,"Vidyavardhini's College of Engineering and Technology, Vasai",319421210.0,ME/M.Tech,Structural Engineering,GSEBCS,4127,5.15,G,S,SEBC,2025,2
3194,"Vidyavardhini's College of Engineering and Technology, Vasai",319421210.0,ME/M.Tech,Structural Engineering,PWDOPENS,2648,9.64,P,S,OPEN,2025,2
3194,"Vidyavardhini's College of Engineering and Technology, Vasai",319424510.0,ME/M.Tech,Computer Engineering,GOPENS,5161,1.15,G,S,OPEN,2025,2
3194,"Vidyavardhini's College of Engineering and Technology, Vasai",319424510.0,ME/M.Tech,Computer Engineering,PWDOPENS,4509,3.89,P,S,OPEN,2025,2
3197,"Agnel Charities' FR. C. Rodrigues Institute of Technology, Vashi, Navi Mumbai",319761910.0,ME/M.Tech,Machine Design,GOPENS,3472,7.0,G,S,OPEN,2025,2
3197,"Agnel Charities' FR. C. Rodrigues Institute of Technology, Vashi, Navi Mumbai",319790210.0,ME/M.Tech,Power Electronics and Drives,GOPENS,3921,5.67,G,S,OPEN,2025,2
3199,"Shri Vile Parle Kelvani Mandal's Dwarkadas J. Sanghvi College of Engineering, Vile Parle,Mumbai",319924510.0,ME/M.Tech,Computer Engineering,GOPENS,495,24.69,G,S,OPEN,2025,2
3199,"Shri Vile Parle Kelvani Mandal's Dwarkadas J. Sanghvi College of Engineering, Vile Parle,Mumbai",319937210.0,ME/M.Tech,Electronics and Telecommunication Engg,GOPENS,3470,7.0,G,S,OPEN,2025,2
3207,"Mahatma Education Society's Pillai College of Engineering, New Panvel",320724510.0,ME/M.Tech,Computer Engineering,GOPENS,1804,12.6,G,S,OPEN,2025,2
3207,"Mahatma Education Society's Pillai College of Engineering, New Panvel",320761210.0,ME/M.Tech,Mechanical Engineering,GOPENS,1874,12.33,G,S,OPEN,2025,2
3211,"S.I.E.S. Graduate School of Technology, Nerul, Navi Mumbai",321125010.0,ME/M.Tech,Information Security,GOPENS,4792,2.78,G,S,OPEN,2025,2
3211,"S.I.E.S. Graduate School of Technology, Nerul, Navi Mumbai",321194310.0,ME/M.Tech,Artificial Intelligence and Data Science,GOPENS,1706,13.0,G,S,OPEN,2025,2
3211,"S.I.E.S. Graduate School of Technology, Nerul, Navi Mumbai",321194310.0,ME/M.Tech,Artificial Intelligence and Data Science,GOPENS,2557,9.74,G,S,OPEN,2025,2
3215,"Bhartiya Vidya Bhavan's Sardar Patel Institute  of Technology , Andheri, Mumbai",321524510.0,ME/M.Tech,Computer Engineering,GOPENS,136,381.0,G,S,OPEN,2025,2
3215,"Bhartiya Vidya Bhavan's Sardar Patel Institute  of Technology , Andheri, Mumbai",321524510.0,ME/M.Tech,Computer Engineering,GOBCS,224,341.0,G,S,OBC,2025,2
3215,"Bhartiya Vidya Bhavan's Sardar Patel Institute  of Technology , Andheri, Mumbai",321524510.0,ME/M.Tech,Computer Engineering,GSEBCS,1168,15.88,G,S,SEBC,2025,2
3215,"Bhartiya Vidya Bhavan's Sardar Patel Institute  of Technology , Andheri, Mumbai",321524510.0,ME/M.Tech,Computer Engineering,PWDOPENS,147,374.0,P,S,OPEN,2025,2
3215,"Bhartiya Vidya Bhavan's Sardar Patel Institute  of Technology , Andheri, Mumbai",321537210.0,ME/M.Tech,Electronics and Telecommunication Engg,GOPENS,4065,5.33,G,S,OPEN,2025,2
3215,"Bhartiya Vidya Bhavan's Sardar Patel Institute  of Technology , Andheri, Mumbai",321537210.0,ME/M.Tech,Electronics and Telecommunication Engg,PWDOPENS,3299,7.67,P,S,OPEN,2025,2
3217,"Vighnaharata Trust's  Shivajirao S. Jondhale College of Engineering & Technology, Shahapur, Asangaon, Dist Thane",321791010.0,ME/M.Tech,Construction Engg and Management,GOPENS,2136,11.25,G,S,OPEN,2025,2
3217,"Vighnaharata Trust's  Shivajirao S. Jondhale College of Engineering & Technology, Shahapur, Asangaon, Dist Thane",321791010.0,ME/M.Tech,Construction Engg and Management,GSCS,3671,6.53,G,S,SC,2025,2
3217,"Vighnaharata Trust's  Shivajirao S. Jondhale College of Engineering & Technology, Shahapur, Asangaon, Dist Thane",321791010.0,ME/M.Tech,Construction Engg and Management,GOBCS,3649,6.53,G,S,OBC,2025,2
3217,"Vighnaharata Trust's  Shivajirao S. Jondhale College of Engineering & Technology, Shahapur, Asangaon, Dist Thane",321791010.0,ME/M.Tech,Construction Engg and Management,PWDOPENS,4143,5.11,P,S,OPEN,2025,2
3219,"Koti Vidya Charitable Trust's  Smt. Alamuri Ratnamala Institute of Engineering and Technology,  Sapgaon, Tal. Shahapur",321924510.0,ME/M.Tech,Computer Engineering,GOPENS,2219,10.97,G,S,OPEN,2025,2
3220,Yadavrao Tasgaonkar College of Engineering & Management,322019710.0,ME/M.Tech,Water Resource Engineering,GOPENS,2445,10.23,G,S,OPEN,2025,2
3223,"Mahatma Education Society's Pillai HOC College of Engineering & Technology, Tal. Khalapur. Dist. Raigad",322321210.0,ME/M.Tech,Structural Engineering,GOPENS,2065,11.36,G,S,OPEN,2025,2
3223,"Mahatma Education Society's Pillai HOC College of Engineering & Technology, Tal. Khalapur. Dist. Raigad",322324510.0,ME/M.Tech,Computer Engineering,GOPENS,5025,1.94,G,S,OPEN,2025,2
3423,"Shree L.R. Tiwari College of Engineering, Mira Road, Mumbai",342324510.0,ME/M.Tech,Computer Engineering,GOPENS,3346,7.47,G,S,OPEN,2025,2
3436,"B.R. Harne College of Engineering & Technology, Karav, Tal-Ambernath.",343621210.0,ME/M.Tech,Structural Engineering,GOPENS,5310,0.03,G,S,OPEN,2025,2
3439,"Anjuman-I-Islam's Kalsekar Technical Campus, Panvel",343921210.0,ME/M.Tech,Structural Engineering,GOPENS,4959,2.04,G,S,OPEN,2025,2
3439,"Anjuman-I-Islam's Kalsekar Technical Campus, Panvel",343924510.0,ME/M.Tech,Computer Engineering,GOPENS,4594,3.6,G,S,OPEN,2025,2
3439,"Anjuman-I-Islam's Kalsekar Technical Campus, Panvel",343991010.0,ME/M.Tech,Construction Engg and Management,GOPENS,3648,6.53,G,S,OPEN,2025,2
3439,"Anjuman-I-Islam's Kalsekar Technical Campus, Panvel",343991010.0,ME/M.Tech,Construction Engg and Management,GOPENS,5101,1.36,G,S,OPEN,2025,2
4004,"Government College of Engineering, Chandrapur",400429210.0,ME/M.Tech,Electrical Power System,GOPENS,3062,8.33,G,S,OPEN,2025,2
4004,"Government College of Engineering, Chandrapur",400429210.0,ME/M.Tech,Electrical Power System,GOBCS,3964,5.67,G,S,OBC,2025,2
4004,"Government College of Engineering, Chandrapur",400429210.0,ME/M.Tech,Electrical Power System,PWDOPENS,5241,0.67,P,S,OPEN,2025,2
4004,"Government College of Engineering, Chandrapur",400490410.0,ME/M.Tech,Mechanical Engineering Design,GOPENS,931,17.67,G,S,OPEN,2025,2
4025,"Government College of Engineering, Nagpur",402596210.0,ME/M.Tech,Infrastructure Engineering and Technology,GOPENS,4819,2.72,G,S,OPEN,2025,2
4104,"Kavi Kulguru Institute of Technology & Science, Ramtek",410421210.0,ME/M.Tech,Structural Engineering,GNT2S,4043,5.45,G,S,NT2,2025,2
4116,"Ankush Shikshan Sanstha's G.H.Raisoni College of Engineering, Nagpur",411619410.0,ME/M.Tech,Transportation Engineering,GOPENS,5297,0.32,G,S,OPEN,2025,2
4116,"Ankush Shikshan Sanstha's G.H.Raisoni College of Engineering, Nagpur",411621210.0,ME/M.Tech,Structural Engineering,GOPENS,3103,8.18,G,S,OPEN,2025,2
4116,"Ankush Shikshan Sanstha's G.H.Raisoni College of Engineering, Nagpur",411624210.0,ME/M.Tech,Computer Science and Engineering,GOPENS,1925,12.02,G,S,OPEN,2025,2
4116,"Ankush Shikshan Sanstha's G.H.Raisoni College of Engineering, Nagpur",411637510.0,ME/M.Tech,Communication Engineering,GOPENS,3843,6.0,G,S,OPEN,2025,2
4118,"Bapurao Deshmukh College of Engineering, Sevagram",411824210.0,ME/M.Tech,Computer Science and Engineering,GOPENS,5146,1.29,G,S,OPEN,2025,2
4118,"Bapurao Deshmukh College of Engineering, Sevagram",411835910.0,ME/M.Tech,VLSI,GOPENS,638,21.0,G,S,OPEN,2025,2
4123,"Lokmanya Tilak Jankalyan Shikshan Sanstha, Priyadarshani College of Engineering, Nagpur",412321210.0,ME/M.Tech,Structural Engineering,GOPENS,5103,1.36,G,S,OPEN,2025,2
4123,"Lokmanya Tilak Jankalyan Shikshan Sanstha, Priyadarshani College of Engineering, Nagpur",412324210.0,ME/M.Tech,Computer Science and Engineering,GOPENS,3972,5.65,G,S,OPEN,2025,2
4123,"Lokmanya Tilak Jankalyan Shikshan Sanstha, Priyadarshani College of Engineering, Nagpur",412329710.0,ME/M.Tech,Electrical (Industrial Drives and Control),GOPENS,85,409.0,G,S,OPEN,2025,2
4123,"Lokmanya Tilak Jankalyan Shikshan Sanstha, Priyadarshani College of Engineering, Nagpur",412338410.0,ME/M.Tech,Electronics Engineering (VLSI),GOPENS,1953,12.0,G,S,OPEN,2025,2
4137,"Sir Shantilal Badjate Charitable Trust's S. B. Jain Institute of technology, Management & Research, Nagpur",413724210.0,ME/M.Tech,Computer Science and Engineering,GOPENS,2795,9.09,G,S,OPEN,2025,2
4138,"Jaidev Education Society, J D College of Engineering and Management, Nagpur",413819810.0,ME/M.Tech,Civil Engineering (Structural Engineering),GOPENS,5311,0.03,G,S,OPEN,2025,2
4138,"Jaidev Education Society, J D College of Engineering and Management, Nagpur",413824210.0,ME/M.Tech,Computer Science and Engineering,GOPENS,4495,4.0,G,S,OPEN,2025,2
4142,"G H Raisoni College of Engineering & Management, Nagpur",414221210.0,ME/M.Tech,Structural Engineering,GOPENS,4728,3.06,G,S,OPEN,2025,2
4142,"G H Raisoni College of Engineering & Management, Nagpur",414224210.0,ME/M.Tech,Computer Science and Engineering,GOPENS,2798,9.09,G,S,OPEN,2025,2
4145,"Wainganga College of Engineering and Management, Dongargaon, Nagpur",414559210.0,ME/M.Tech,Power Electronics and Systems,GOPENS,4355,4.33,G,S,OPEN,2025,2
4145,"Wainganga College of Engineering and Management, Dongargaon, Nagpur",414559210.0,ME/M.Tech,Power Electronics and Systems,GSCS,4990,2.0,G,S,SC,2025,2
4145,"Wainganga College of Engineering and Management, Dongargaon, Nagpur",414594310.0,ME/M.Tech,Artificial Intelligence and Data Science,GOPENS,3064,8.33,G,S,OPEN,2025,2
4145,"Wainganga College of Engineering and Management, Dongargaon, Nagpur",414594310.0,ME/M.Tech,Artificial Intelligence and Data Science,GSCS,4921,2.33,G,S,SC,2025,2
4145,"Wainganga College of Engineering and Management, Dongargaon, Nagpur",414594310.0,ME/M.Tech,Artificial Intelligence and Data Science,GNT2S,4558,3.67,G,S,NT2,2025,2
4145,"Wainganga College of Engineering and Management, Dongargaon, Nagpur",414594310.0,ME/M.Tech,Artificial Intelligence and Data Science,GOBCS,3473,7.0,G,S,OBC,2025,2
4145,"Wainganga College of Engineering and Management, Dongargaon, Nagpur",414594310.0,ME/M.Tech,Artificial Intelligence and Data Science,PWDOPENS,3618,6.67,P,S,OPEN,2025,2
4145,"Wainganga College of Engineering and Management, Dongargaon, Nagpur",414594310.0,ME/M.Tech,Artificial Intelligence and Data Science,GOPENS,5191,1.0,G,S,OPEN,2025,2
4145,"Wainganga College of Engineering and Management, Dongargaon, Nagpur",414595110.0,ME/M.Tech,Civil Engineering (Computer Aided Structural Engineering),GOPENS,4243,4.77,G,S,OPEN,2025,2
4145,"Wainganga College of Engineering and Management, Dongargaon, Nagpur",414595110.0,ME/M.Tech,Civil Engineering (Computer Aided Structural Engineering),GSCS,5219,0.96,G,S,SC,2025,2
4147,"K.D.K. College of Engineering, Nagpur",414721210.0,ME/M.Tech,Structural Engineering,GNT2S,1227,15.51,G,S,NT2,2025,2
4147,"K.D.K. College of Engineering, Nagpur",414721210.0,ME/M.Tech,Structural Engineering,GOBCS,4011,5.5,G,S,OBC,2025,2
4147,"K.D.K. College of Engineering, Nagpur",414721210.0,ME/M.Tech,Structural Engineering,GSEBCS,4413,4.12,G,S,SEBC,2025,2
4147,"K.D.K. College of Engineering, Nagpur",414721210.0,ME/M.Tech,Structural Engineering,PWDOPENS,4420,4.09,P,S,OPEN,2025,2
4151,"Tulsiramji Gaikwad Patil College of Engineering & Technology, Nagpur",415121210.0,ME/M.Tech,Structural Engineering,GOPENS,2040,11.6,G,S,OPEN,2025,2
4151,"Tulsiramji Gaikwad Patil College of Engineering & Technology, Nagpur",415121210.0,ME/M.Tech,Structural Engineering,GSCS,4239,4.77,G,S,SC,2025,2
4151,"Tulsiramji Gaikwad Patil College of Engineering & Technology, Nagpur",415121210.0,ME/M.Tech,Structural Engineering,GNT2S,2759,9.29,G,S,NT2,2025,2
4151,"Tulsiramji Gaikwad Patil College of Engineering & Technology, Nagpur",415121210.0,ME/M.Tech,Structural Engineering,GNT3S,2771,9.29,G,S,NT3,2025,2
4151,"Tulsiramji Gaikwad Patil College of Engineering & Technology, Nagpur",415121210.0,ME/M.Tech,Structural Engineering,GSEBCS,3089,8.26,G,S,SEBC,2025,2
4151,"Tulsiramji Gaikwad Patil College of Engineering & Technology, Nagpur",415121210.0,ME/M.Tech,Structural Engineering,PWDOPENS,4964,2.04,P,S,OPEN,2025,2
4151,"Tulsiramji Gaikwad Patil College of Engineering & Technology, Nagpur",415124210.0,ME/M.Tech,Computer Science and Engineering,GSCS,5307,0.32,G,S,SC,2025,2
4151,"Tulsiramji Gaikwad Patil College of Engineering & Technology, Nagpur",415194910.0,ME/M.Tech,Artificial Intelligence and Machine Learning,GOPENS,4394,4.22,G,S,OPEN,2025,2
4151,"Tulsiramji Gaikwad Patil College of Engineering & Technology, Nagpur",415196410.0,ME/M.Tech,Electric Vehicle Technology,GOPENS,5061,1.67,G,S,OPEN,2025,2
4167,"Yeshwantrao Chavan College of Engineering,Wanadongri, Nagpur",416720110.0,ME/M.Tech,Environmental Engineering,GNT2S,3807,6.14,G,S,NT2,2025,2
4167,"Yeshwantrao Chavan College of Engineering,Wanadongri, Nagpur",416720110.0,ME/M.Tech,Environmental Engineering,GNT3S,3664,6.53,G,S,NT3,2025,2
4167,"Yeshwantrao Chavan College of Engineering,Wanadongri, Nagpur",416720110.0,ME/M.Tech,Environmental Engineering,GOBCS,2135,11.25,G,S,OBC,2025,2
4167,"Yeshwantrao Chavan College of Engineering,Wanadongri, Nagpur",416720110.0,ME/M.Tech,Environmental Engineering,PWDOPENS,2319,10.67,P,S,OPEN,2025,2
4167,"Yeshwantrao Chavan College of Engineering,Wanadongri, Nagpur",416721210.0,ME/M.Tech,Structural Engineering,GOPENS,1817,12.4,G,S,OPEN,2025,2
4167,"Yeshwantrao Chavan College of Engineering,Wanadongri, Nagpur",416721210.0,ME/M.Tech,Structural Engineering,GSCS,3226,7.84,G,S,SC,2025,2
4167,"Yeshwantrao Chavan College of Engineering,Wanadongri, Nagpur",416721210.0,ME/M.Tech,Structural Engineering,GSTS,5039,1.7,G,S,ST,2025,2
4167,"Yeshwantrao Chavan College of Engineering,Wanadongri, Nagpur",416721210.0,ME/M.Tech,Structural Engineering,GSEBCS,1880,12.28,G,S,SEBC,2025,2
4167,"Yeshwantrao Chavan College of Engineering,Wanadongri, Nagpur",416721210.0,ME/M.Tech,Structural Engineering,PWDOPENS,1901,12.05,P,S,OPEN,2025,2
